team_id,year,league_id,sub_league_id,division_id,g,w,l,pos,pct,gb,streak,magic_number
45,1983,145,1,1,163,91,71,1,0.5617,0.0000,0,0
45,1984,145,1,1,162,79,83,4,0.4877,13.0000,0,0
45,1985,145,1,1,162,95,67,1,0.5864,0.0000,0,0
45,1986,145,1,1,162,73,89,5,0.4506,23.0000,0,0
45,1987,145,1,1,162,73,89,4,0.4506,17.0000,0,0
45,1988,145,1,1,162,94,67,1,0.5839,0.0000,0,0
45,1989,145,1,1,160,77,83,4,0.4813,14.0000,0,0
45,1990,145,1,1,162,86,76,2,0.5309,5.0000,0,0
45,1991,145,1,1,162,93,69,2,0.5741,1.0000,0,0
45,1992,145,1,1,162,63,99,6,0.3889,35.0000,0,0
45,1993,145,1,1,162,81,81,4,0.5000,23.0000,0,0
45,1994,145,1,2,114,58,56,1,0.5088,0.0000,0,0
45,1995,145,1,2,144,78,66,1,0.5417,0.0000,0,0
45,1996,145,1,2,162,90,72,2,0.5556,1.0000,0,0
45,1997,145,1,2,162,88,74,2,0.5432,2.0000,0,0
45,1998,145,1,2,162,83,79,3,0.5123,15.0000,0,0
45,1999,145,1,2,162,77,85,3,0.4753,23.0000,0,0
45,2000,145,1,2,162,86,76,2,0.5309,11.0000,0,0
45,2001,145,1,2,162,86,76,3,0.5309,6.0000,0,0
45,2002,145,1,2,162,92,70,3,0.5679,6.0000,0,0
45,2003,145,1,2,162,85,77,2,0.5247,15.5000,0,0
45,2004,145,1,2,162,93,69,1,0.5741,0.0000,0,0
45,2005,145,1,2,162,71,91,4,0.4383,11.0000,0,0
45,2006,145,1,2,162,88,74,2,0.5432,0.0000,0,0
45,2007,145,1,2,162,82,80,4,0.5062,7.5000,0,0
45,2008,145,1,2,162,84,78,1,0.5185,0.0000,0,0
45,2009,145,1,2,162,95,67,1,0.5864,0.0000,0,0
45,2010,145,1,2,162,80,82,4,0.4938,12.0000,0,0
45,2011,145,1,2,161,82,79,3,0.5093,11.5000,0,0
45,2012,145,1,2,162,86,76,2,0.5309,8.0000,0,0
45,2013,145,1,2,162,92,70,1,0.5679,0.0000,0,0
45,2014,145,1,2,162,94,68,1,0.5802,0.0000,0,0
45,2015,145,1,2,162,92,70,1,0.5679,0.0000,0,0
45,2016,145,1,2,162,91,71,1,0.5617,0.0000,0,0
45,2017,145,1,2,162,90,72,2,0.5556,9.0000,1,1000
45,2018,145,1,2,162,110,52,1,0.6790,0.0000,-3,-14
45,2019,145,1,2,162,98,64,1,0.6049,0.0000,1,-2
45,2020,145,1,2,162,104,58,1,0.6420,0.0000,-2,-5
45,2021,145,1,2,162,121,41,1,0.7469,0.0000,6,-45
45,2022,145,1,2,162,107,55,1,0.6605,0.0000,1,-23
45,2023,145,1,2,162,96,66,1,0.5926,0.0000,4,-6
45,2024,145,1,2,162,88,74,2,0.5432,3.0000,-3,1000
45,2025,145,1,2,162,91,71,3,0.5617,8.0000,4,1000
45,2026,145,1,2,162,101,61,1,0.6235,0.0000,-1,-4
45,2027,145,1,2,162,109,53,1,0.6728,0.0000,1,-12
45,2028,145,1,2,162,98,64,2,0.6049,7.0000,6,1000
45,2029,145,1,2,162,90,72,3,0.5556,13.0000,2,1000
45,2030,145,1,2,162,90,72,3,0.5556,14.0000,-1,1000
45,2031,145,1,2,162,76,86,4,0.4691,22.5000,-2,1000
45,2032,145,1,2,162,73,89,4,0.4506,32.0000,-1,1000
45,2033,145,1,2,162,65,97,4,0.4012,33.0000,-2,1000
45,2034,145,1,2,162,64,98,4,0.3951,43.0000,-1,1000
45,2035,145,1,2,162,69,93,4,0.4259,34.0000,-3,1000
45,2036,145,1,2,162,94,68,2,0.5802,8.0000,-2,1000
45,2037,145,1,2,162,90,72,2,0.5556,8.0000,1,1000
45,2038,145,1,2,162,85,77,2,0.5247,14.0000,6,1000
45,2039,145,1,2,162,76,86,3,0.4691,22.0000,3,1000
46,1969,145,0,1,163,64,98,6,0.3951,33.5000,0,0
46,1970,145,0,1,163,65,97,4,0.4012,33.5000,0,0
46,1971,145,0,1,161,69,92,6,0.4286,32.0000,0,0
46,1972,145,0,0,156,65,91,6,0.4167,21.0000,0,0
46,1973,145,0,0,162,74,88,5,0.4568,23.0000,0,0
46,1974,145,0,0,162,76,86,5,0.4691,15.0000,0,0
46,1975,145,0,0,162,68,94,5,0.4198,28.0000,0,0
46,1976,145,0,0,161,66,95,6,0.4099,32.0000,0,0
46,1977,145,0,0,162,67,95,6,0.4136,33.0000,0,0
46,1978,145,0,0,162,93,69,3,0.5741,6.5000,0,0
46,1979,145,0,0,161,95,66,2,0.5901,8.0000,0,0
46,1980,145,0,0,162,86,76,3,0.5309,17.0000,0,0
46,1981,145,0,0,109,62,47,1,0.5688,0.0000,0,0
46,1982,145,0,0,163,95,67,1,0.5864,0.0000,0,0
46,1983,145,0,0,162,87,75,5,0.5370,11.0000,0,0
46,1984,145,0,0,161,67,94,7,0.4161,36.5000,0,0
46,1985,145,0,0,161,71,90,6,0.4410,28.0000,0,0
46,1986,145,0,0,161,77,84,6,0.4783,18.0000,0,0
46,1987,145,0,0,162,91,71,3,0.5617,7.0000,0,0
46,1988,145,0,0,162,87,75,3,0.5370,2.0000,0,0
46,1989,145,0,0,162,81,81,4,0.5000,8.0000,0,0
46,1990,145,0,0,162,74,88,6,0.4568,14.0000,0,0
46,1991,145,0,0,162,83,79,4,0.5123,8.0000,0,0
46,1992,145,0,0,162,92,70,2,0.5679,4.0000,0,0
46,1993,145,0,0,162,69,93,7,0.4259,26.0000,0,0
46,1994,145,0,1,115,53,62,5,0.4609,15.0000,0,0
46,1995,145,0,1,144,65,79,4,0.4514,35.0000,0,0
46,1996,145,0,1,162,80,82,3,0.4938,19.5000,0,0
46,1997,145,0,1,161,78,83,3,0.4845,8.0000,0,0
46,1998,145,1,1,162,74,88,5,0.4568,28.0000,0,0
46,1999,145,1,1,161,74,87,5,0.4596,22.5000,0,0
46,2000,145,1,1,163,73,89,3,0.4506,22.5000,0,0
46,2001,145,1,1,162,68,94,4,0.4198,25.0000,0,0
46,2002,145,1,1,162,56,106,6,0.3457,41.0000,0,0
46,2003,145,1,1,162,68,94,6,0.4198,20.0000,0,0
46,2004,145,1,1,161,67,94,6,0.4161,37.5000,0,0
46,2005,145,1,1,162,81,81,3,0.5000,19.0000,0,0
46,2006,145,1,1,162,75,87,4,0.4630,8.5000,0,0
46,2007,145,1,1,162,83,79,2,0.5123,2.0000,0,0
46,2008,145,1,1,162,90,72,2,0.5556,7.5000,0,0
46,2009,145,1,1,162,80,82,3,0.4938,11.0000,0,0
46,2010,145,1,1,162,77,85,3,0.4753,14.0000,0,0
46,2011,145,1,1,162,96,66,1,0.5926,0.0000,0,0
46,2012,145,1,1,162,83,79,3,0.5123,14.0000,0,0
46,2013,145,1,1,162,74,88,4,0.4568,23.0000,0,0
46,2014,145,1,1,162,82,80,3,0.5062,8.0000,0,0
46,2015,145,1,1,162,68,94,4,0.4198,32.0000,0,0
46,2016,145,1,1,182,82,100,4,0.4505,31.5000,0,0
46,2017,145,1,1,162,84,78,3,0.5185,9.0000,1,1000
46,2018,145,1,1,162,85,77,3,0.5247,15.0000,-1,1000
46,2019,145,1,1,162,93,69,2,0.5741,6.0000,5,1000
46,2020,145,1,1,162,88,74,2,0.5432,13.0000,5,1000
46,2021,145,1,1,162,75,87,3,0.4630,14.0000,1,1000
46,2022,145,0,1,162,82,80,2,0.5062,15.0000,-1,1000
46,2023,145,0,1,161,93,68,1,0.5776,0.0000,-1,-3
46,2024,145,0,1,162,93,69,2,0.5741,10.0000,-1,1000
46,2025,145,0,1,162,67,95,4,0.4136,47.0000,-2,1000
46,2026,145,0,1,162,67,95,4,0.4136,41.0000,-1,1000
46,2027,145,0,1,162,62,100,4,0.3827,40.0000,1,1000
46,2028,145,0,1,162,57,105,5,0.3519,44.0000,-3,1000
46,2029,145,0,1,162,64,98,5,0.3951,41.0000,-5,1000
46,2030,145,0,1,162,51,111,5,0.3148,57.0000,-7,1000
46,2031,145,0,1,162,76,86,4,0.4691,12.0000,-4,1000
46,2032,145,0,1,162,86,76,3,0.5309,17.0000,-3,1000
46,2033,145,0,1,162,67,95,5,0.4136,34.0000,-2,1000
46,2034,145,0,1,162,89,73,3,0.5494,14.0000,1,1000
46,2035,145,0,1,162,79,83,3,0.4877,30.0000,-1,1000
46,2036,145,0,1,162,81,81,3,0.5000,21.0000,2,1000
46,2037,145,0,1,162,73,89,4,0.4506,29.0000,-2,1000
46,2038,145,0,1,162,55,107,5,0.3395,47.0000,-2,1000
46,2039,145,0,1,162,40,122,5,0.2469,59.0000,3,1000
47,1901,145,0,0,138,61,72,6,0.4586,22.5000,0,0
47,1902,145,0,0,138,61,75,6,0.4485,22.5000,0,0
47,1903,145,0,0,140,43,94,8,0.3139,47.5000,0,0
47,1904,145,0,0,157,38,113,8,0.2517,57.0000,0,0
47,1905,145,0,0,154,64,87,7,0.4238,26.0000,0,0
47,1906,145,0,0,151,55,95,7,0.3667,36.5000,0,0
47,1907,145,0,0,154,49,102,8,0.3245,43.5000,0,0
47,1908,145,0,0,155,67,85,7,0.4408,22.0000,0,0
47,1909,145,0,0,156,42,110,8,0.2763,55.0000,0,0
47,1910,145,0,0,157,66,85,7,0.4371,37.0000,0,0
47,1911,145,0,0,154,64,90,7,0.4156,38.0000,0,0
47,1912,145,0,0,154,91,61,2,0.5987,14.0000,0,0
47,1913,145,0,0,155,90,64,2,0.5844,7.0000,0,0
47,1914,145,0,0,158,81,73,3,0.5260,18.0000,0,0
47,1915,145,0,0,155,85,68,4,0.5556,16.0000,0,0
47,1916,145,0,0,159,76,77,7,0.4967,16.5000,0,0
47,1917,145,0,0,157,74,79,5,0.4837,26.5000,0,0
47,1918,145,0,0,130,72,56,3,0.5625,5.0000,0,0
47,1919,145,0,0,142,56,84,7,0.4000,33.0000,0,0
47,1920,145,0,0,153,68,84,6,0.4474,29.5000,0,0
47,1921,145,0,0,154,80,73,4,0.5229,18.5000,0,0
47,1922,145,0,0,154,69,85,6,0.4481,25.0000,0,0
47,1923,145,0,0,155,75,78,4,0.4902,24.5000,0,0
47,1924,145,0,0,156,92,62,1,0.5974,0.0000,0,0
47,1925,145,0,0,152,96,55,1,0.6358,0.0000,0,0
47,1926,145,0,0,152,81,69,4,0.5400,8.5000,0,0
47,1927,145,0,0,157,85,69,3,0.5519,26.0000,0,0
47,1928,145,0,0,155,75,79,4,0.4870,26.5000,0,0
47,1929,145,0,0,153,71,81,5,0.4671,34.0000,0,0
47,1930,145,0,0,154,94,60,2,0.6104,8.0000,0,0
47,1931,145,0,0,156,92,62,3,0.5974,16.5000,0,0
47,1932,145,0,0,154,93,61,3,0.6039,13.0000,0,0
47,1933,145,0,0,153,99,53,1,0.6513,0.0000,0,0
47,1934,145,0,0,155,66,86,7,0.4342,35.5000,0,0
47,1935,145,0,0,154,67,86,6,0.4379,27.0000,0,0
47,1936,145,0,0,153,82,71,3,0.5359,19.0000,0,0
47,1937,145,0,0,158,73,80,6,0.4771,29.5000,0,0
47,1938,145,0,0,152,75,76,5,0.4967,21.5000,0,0
47,1939,145,0,0,153,65,87,6,0.4276,41.5000,0,0
47,1940,145,0,0,154,64,90,7,0.4156,25.5000,0,0
47,1941,145,0,0,156,70,84,6,0.4545,31.0000,0,0
47,1942,145,0,0,151,62,89,7,0.4106,39.5000,0,0
47,1943,145,0,0,153,84,69,2,0.5490,13.0000,0,0
47,1944,145,0,0,154,64,90,8,0.4156,25.0000,0,0
47,1945,145,0,0,156,87,67,2,0.5649,1.5000,0,0
47,1946,145,0,0,155,76,78,4,0.4935,27.5000,0,0
47,1947,145,0,0,154,64,90,7,0.4156,32.5000,0,0
47,1948,145,0,0,154,56,97,7,0.3660,40.0000,0,0
47,1949,145,0,0,154,50,104,8,0.3247,46.5000,0,0
47,1950,145,0,0,155,67,87,5,0.4351,31.0000,0,0
47,1951,145,0,0,154,62,92,7,0.4026,36.0000,0,0
47,1952,145,0,0,157,78,76,5,0.5065,18.5000,0,0
47,1953,145,0,0,152,76,76,5,0.5000,23.5000,0,0
47,1954,145,0,0,155,66,88,6,0.4286,44.5000,0,0
47,1955,145,0,0,154,53,101,8,0.3442,43.0000,0,0
47,1956,145,0,0,155,59,95,7,0.3831,38.5000,0,0
47,1957,145,0,0,154,55,99,8,0.3571,43.0000,0,0
47,1958,145,0,0,156,61,93,8,0.3961,31.5000,0,0
47,1959,145,0,0,154,63,91,8,0.4091,30.0000,0,0
47,1960,145,0,0,154,73,81,5,0.4740,23.5000,0,0
47,1961,145,0,0,161,70,90,7,0.4375,38.0000,0,0
47,1962,145,0,0,163,91,71,2,0.5617,5.5000,0,0
47,1963,145,0,0,161,91,70,3,0.5652,13.0000,0,0
47,1964,145,0,0,163,79,83,6,0.4877,19.5000,0,0
47,1965,145,0,0,162,102,60,1,0.6296,0.0000,0,0
47,1966,145,0,0,162,89,73,2,0.5494,9.0000,0,0
47,1967,145,0,0,164,91,71,2,0.5617,2.0000,0,0
47,1968,145,0,0,162,79,83,7,0.4877,23.0000,0,0
47,1969,145,0,1,162,97,65,1,0.5988,0.0000,0,0
47,1970,145,0,1,162,98,64,1,0.6049,0.0000,0,0
47,1971,145,0,1,160,74,86,5,0.4625,26.5000,0,0
47,1972,145,0,1,154,77,77,3,0.5000,15.5000,0,0
47,1973,145,0,1,162,81,81,3,0.5000,13.0000,0,0
47,1974,145,0,1,163,82,80,3,0.5062,8.5000,0,0
47,1975,145,0,1,159,76,83,4,0.4780,20.5000,0,0
47,1976,145,0,1,162,85,77,3,0.5247,5.0000,0,0
47,1977,145,0,1,161,84,77,4,0.5217,17.5000,0,0
47,1978,145,0,1,162,73,89,4,0.4506,19.0000,0,0
47,1979,145,0,1,162,82,80,4,0.5062,6.0000,0,0
47,1980,145,0,1,161,77,84,3,0.4783,19.5000,0,0
47,1981,145,0,1,110,41,68,7,0.3761,23.5000,0,0
47,1982,145,0,1,162,60,102,7,0.3704,33.0000,0,0
47,1983,145,0,1,162,70,92,5,0.4321,29.0000,0,0
47,1984,145,0,1,162,81,81,2,0.5000,3.0000,0,0
47,1985,145,0,1,162,77,85,4,0.4753,14.0000,0,0
47,1986,145,0,1,162,71,91,6,0.4383,21.0000,0,0
47,1987,145,0,1,162,85,77,1,0.5247,0.0000,0,0
47,1988,145,0,1,162,91,71,2,0.5617,13.0000,0,0
47,1989,145,0,1,162,80,82,5,0.4938,19.0000,0,0
47,1990,145,0,1,162,74,88,7,0.4568,29.0000,0,0
47,1991,145,0,1,162,95,67,1,0.5864,0.0000,0,0
47,1992,145,0,1,162,90,72,2,0.5556,6.0000,0,0
47,1993,145,0,1,162,71,91,5,0.4383,23.0000,0,0
47,1994,145,0,1,113,53,60,4,0.4690,14.0000,0,0
47,1995,145,0,1,144,56,88,5,0.3889,44.0000,0,0
47,1996,145,0,1,162,78,84,4,0.4815,21.5000,0,0
47,1997,145,0,1,162,68,94,4,0.4198,18.5000,0,0
47,1998,145,0,1,162,70,92,4,0.4321,19.0000,0,0
47,1999,145,0,1,161,63,97,5,0.3937,33.5000,0,0
47,2000,145,0,1,162,69,93,5,0.4259,26.0000,0,0
47,2001,145,0,1,162,85,77,2,0.5247,6.0000,0,0
47,2002,145,0,1,161,94,67,1,0.5839,0.0000,0,0
47,2003,145,0,1,162,90,72,1,0.5556,0.0000,0,0
47,2004,145,0,1,162,92,70,1,0.5679,0.0000,0,0
47,2005,145,0,1,162,83,79,3,0.5123,16.0000,0,0
47,2006,145,0,1,162,96,66,1,0.5926,0.0000,0,0
47,2007,145,0,1,162,79,83,3,0.4877,17.0000,0,0
47,2008,145,0,1,163,88,75,1,0.5399,1.0000,0,0
47,2009,145,0,1,163,87,76,1,0.5337,0.0000,0,0
47,2010,145,0,1,162,94,68,1,0.5802,0.0000,0,0
47,2011,145,0,1,162,63,99,5,0.3889,32.0000,0,0
47,2012,145,0,1,162,66,96,5,0.4074,22.0000,0,0
47,2013,145,0,1,162,66,96,4,0.4074,27.0000,0,0
47,2014,145,0,1,162,70,92,5,0.4321,20.0000,0,0
47,2015,145,0,1,162,83,79,2,0.5123,12.0000,0,0
47,2016,145,0,1,162,59,103,5,0.3642,35.5000,0,0
47,2017,145,0,1,162,62,100,5,0.3827,37.0000,2,1000
47,2018,145,0,1,162,59,103,5,0.3642,37.0000,-2,1000
47,2019,145,0,1,162,100,62,1,0.6173,0.0000,14,-10
47,2020,145,0,1,162,97,65,1,0.5988,0.0000,1,-1
47,2021,145,0,1,162,100,62,1,0.6173,0.0000,3,-9
47,2022,145,0,1,162,97,65,1,0.5988,0.0000,2,-14
47,2023,145,0,1,162,85,77,3,0.5247,8.5000,1,1000
47,2024,145,0,1,162,77,85,4,0.4753,26.0000,-1,1000
47,2025,145,0,1,162,63,99,5,0.3889,51.0000,-4,1000
47,2026,145,0,1,162,53,109,5,0.3272,55.0000,1,1000
47,2027,145,0,1,162,55,107,5,0.3395,47.0000,-3,1000
47,2028,145,0,1,162,82,80,4,0.5062,19.0000,-1,1000
47,2029,145,0,1,162,75,87,4,0.4630,30.0000,-8,1000
47,2030,145,0,1,162,70,92,3,0.4321,38.0000,1,1000
47,2031,145,0,1,162,87,75,2,0.5370,1.0000,-1,1000
47,2032,145,0,1,162,59,103,5,0.3642,44.0000,2,1000
47,2033,145,0,1,162,73,89,3,0.4506,28.0000,-1,1000
47,2034,145,0,1,162,67,95,5,0.4136,36.0000,1,1000
47,2035,145,0,1,162,58,104,4,0.3580,51.0000,-1,1000
47,2036,145,0,1,162,63,99,5,0.3889,39.0000,-6,1000
47,2037,145,0,1,162,55,107,5,0.3395,47.0000,2,1000
47,2038,145,0,1,162,65,97,4,0.4012,37.0000,2,1000
47,2039,145,0,1,162,77,85,3,0.4753,22.0000,-2,1000
84,1901,145,0,0,135,68,65,5,0.5113,14.0000,0,0
84,1902,145,0,0,141,50,88,8,0.3623,35.0000,0,0
84,1903,145,0,0,136,72,62,4,0.5373,16.5000,0,0
84,1904,145,0,0,155,92,59,2,0.6093,2.0000,0,0
84,1905,145,0,0,152,71,78,6,0.4765,18.0000,0,0
84,1906,145,0,0,155,90,61,2,0.5960,3.5000,0,0
84,1907,145,0,0,152,70,78,5,0.4730,21.5000,0,0
84,1908,145,0,0,155,51,103,8,0.3312,38.0000,0,0
84,1909,145,0,0,153,74,77,5,0.4901,21.5000,0,0
84,1910,145,0,0,156,88,63,2,0.5828,14.5000,0,0
84,1911,145,0,0,153,76,76,6,0.5000,25.5000,0,0
84,1912,145,0,0,153,50,102,8,0.3289,54.5000,0,0
84,1913,145,0,0,153,57,94,7,0.3775,39.0000,0,0
84,1914,145,0,0,157,70,84,6,0.4545,28.5000,0,0
84,1915,145,0,0,154,69,83,5,0.4539,31.5000,0,0
84,1916,145,0,0,156,80,74,4,0.5195,11.0000,0,0
84,1917,145,0,0,155,71,82,6,0.4641,28.5000,0,0
84,1918,145,0,0,126,60,63,4,0.4878,15.0000,0,0
84,1919,145,0,0,141,80,59,3,0.5755,8.5000,0,0
84,1920,145,0,0,154,95,59,3,0.6169,3.0000,0,0
84,1921,145,0,0,153,98,55,1,0.6405,0.0000,0,0
84,1922,145,0,0,154,94,60,1,0.6104,0.0000,0,0
84,1923,145,0,0,152,98,54,1,0.6447,0.0000,0,0
84,1924,145,0,0,153,89,63,2,0.5855,1.5000,0,0
84,1925,145,0,0,156,69,85,7,0.4481,29.0000,0,0
84,1926,145,0,0,155,91,63,1,0.5909,0.0000,0,0
84,1927,145,0,0,155,110,44,1,0.7143,0.0000,0,0
84,1928,145,0,0,154,101,53,1,0.6558,0.0000,0,0
84,1929,145,0,0,154,88,66,2,0.5714,17.5000,0,0
84,1930,145,0,0,154,86,68,3,0.5584,16.0000,0,0
84,1931,145,0,0,155,94,59,2,0.6144,14.0000,0,0
84,1932,145,0,0,156,107,47,1,0.6948,0.0000,0,0
84,1933,145,0,0,152,91,59,2,0.6067,7.5000,0,0
84,1934,145,0,0,154,94,60,2,0.6104,7.0000,0,0
84,1935,145,0,0,149,89,60,2,0.5973,2.5000,0,0
84,1936,145,0,0,155,102,51,1,0.6667,0.0000,0,0
84,1937,145,0,0,157,102,52,1,0.6623,0.0000,0,0
84,1938,145,0,0,157,99,53,1,0.6513,0.0000,0,0
84,1939,145,0,0,152,106,45,1,0.7020,0.0000,0,0
84,1940,145,0,0,155,88,66,3,0.5714,2.0000,0,0
84,1941,145,0,0,156,101,53,1,0.6558,0.0000,0,0
84,1942,145,0,0,154,103,51,1,0.6688,0.0000,0,0
84,1943,145,0,0,155,98,56,1,0.6364,0.0000,0,0
84,1944,145,0,0,154,83,71,3,0.5390,6.0000,0,0
84,1945,145,0,0,152,81,71,4,0.5329,5.5000,0,0
84,1946,145,0,0,154,87,67,3,0.5649,16.0000,0,0
84,1947,145,0,0,155,97,57,1,0.6299,0.0000,0,0
84,1948,145,0,0,154,94,60,3,0.6104,2.0000,0,0
84,1949,145,0,0,155,97,57,1,0.6299,0.0000,0,0
84,1950,145,0,0,155,98,56,1,0.6364,0.0000,0,0
84,1951,145,0,0,154,98,56,1,0.6364,0.0000,0,0
84,1952,145,0,0,154,95,59,1,0.6169,0.0000,0,0
84,1953,145,0,0,151,99,52,1,0.6556,0.0000,0,0
84,1954,145,0,0,155,103,51,2,0.6688,7.5000,0,0
84,1955,145,0,0,154,96,58,1,0.6234,0.0000,0,0
84,1956,145,0,0,154,97,57,1,0.6299,0.0000,0,0
84,1957,145,0,0,154,98,56,1,0.6364,0.0000,0,0
84,1958,145,0,0,155,92,62,1,0.5974,0.0000,0,0
84,1959,145,0,0,155,79,75,3,0.5130,14.5000,0,0
84,1960,145,0,0,155,97,57,1,0.6299,0.0000,0,0
84,1961,145,0,0,163,109,53,1,0.6728,0.0000,0,0
84,1962,145,0,0,162,96,66,1,0.5926,0.0000,0,0
84,1963,145,0,0,161,104,57,1,0.6460,0.0000,0,0
84,1964,145,0,0,164,99,63,1,0.6111,0.0000,0,0
84,1965,145,0,0,162,77,85,6,0.4753,25.0000,0,0
84,1966,145,0,0,160,70,89,10,0.4403,27.0000,0,0
84,1967,145,0,0,163,72,90,9,0.4444,20.5000,0,0
84,1968,145,0,0,164,83,79,5,0.5123,20.0000,0,0
84,1969,145,0,0,162,80,81,5,0.4969,29.0000,0,0
84,1970,145,0,0,163,93,69,2,0.5741,15.5000,0,0
84,1971,145,0,0,162,82,80,4,0.5062,21.0000,0,0
84,1972,145,0,0,155,79,76,4,0.5097,6.5000,0,0
84,1973,145,0,0,162,80,82,4,0.4938,17.0000,0,0
84,1974,145,0,0,162,89,73,2,0.5494,2.0000,0,0
84,1975,145,0,0,160,83,77,3,0.5188,12.0000,0,0
84,1976,145,0,0,159,97,62,1,0.6101,0.0000,0,0
84,1977,145,0,0,162,100,62,1,0.6173,0.0000,0,0
84,1978,145,0,0,163,100,63,1,0.6135,0.0000,0,0
84,1979,145,0,0,160,89,71,4,0.5563,13.5000,0,0
84,1980,145,0,0,162,103,59,1,0.6358,0.0000,0,0
84,1981,145,0,0,107,59,48,4,0.5514,2.0000,0,0
84,1982,145,0,0,162,79,83,5,0.4877,15.5000,0,0
84,1983,145,0,0,162,91,71,3,0.5617,7.0000,0,0
84,1984,145,0,0,162,87,75,3,0.5370,17.0000,0,0
84,1985,145,0,0,161,97,64,2,0.6025,2.0000,0,0
84,1986,145,0,0,162,90,72,2,0.5556,5.5000,0,0
84,1987,145,0,0,162,89,73,4,0.5494,9.0000,0,0
84,1988,145,0,0,161,85,76,5,0.5280,3.5000,0,0
84,1989,145,0,0,161,74,87,5,0.4596,14.5000,0,0
84,1990,145,0,0,162,67,95,7,0.4136,21.0000,0,0
84,1991,145,0,0,162,71,91,5,0.4383,20.0000,0,0
84,1992,145,0,0,162,76,86,4,0.4691,20.0000,0,0
84,1993,145,0,0,162,88,74,2,0.5432,7.0000,0,0
84,1994,145,0,0,113,70,43,1,0.6195,0.0000,0,0
84,1995,145,0,0,145,79,65,2,0.5486,7.5000,0,0
84,1996,145,0,0,162,92,70,1,0.5679,0.0000,0,0
84,1997,145,0,0,162,96,66,2,0.5926,2.0000,0,0
84,1998,145,0,0,162,114,48,1,0.7037,0.0000,0,0
84,1999,145,0,0,162,98,64,1,0.6049,0.0000,0,0
84,2000,145,0,0,161,87,74,1,0.5404,0.0000,0,0
84,2001,145,0,0,161,95,65,1,0.5938,0.0000,0,0
84,2002,145,0,0,161,103,58,1,0.6398,0.0000,0,0
84,2003,145,0,0,163,101,61,1,0.6235,0.0000,0,0
84,2004,145,0,0,162,101,61,1,0.6235,0.0000,0,0
84,2005,145,0,0,162,95,67,1,0.5864,0.0000,0,0
84,2006,145,0,0,162,97,65,1,0.5988,0.0000,0,0
84,2007,145,0,0,162,94,68,2,0.5802,2.0000,0,0
48,2008,145,0,0,162,89,73,3,0.5494,8.0000,0,0
48,2009,145,0,0,162,103,59,1,0.6358,0.0000,0,0
48,2010,145,0,0,162,95,67,2,0.5864,1.0000,0,0
48,2011,145,0,0,162,97,65,1,0.5988,0.0000,0,0
48,2012,145,0,0,162,95,67,1,0.5864,0.0000,0,0
48,2013,145,0,0,162,85,77,4,0.5247,12.0000,0,0
48,2014,145,0,0,162,84,78,2,0.5185,12.0000,0,0
48,2015,145,0,0,162,87,75,2,0.5370,6.0000,0,0
48,2016,145,0,0,162,84,78,4,0.5185,9.0000,0,0
48,2017,145,0,0,162,54,108,5,0.3333,48.0000,-1,1000
48,2018,145,0,0,162,68,94,5,0.4198,37.0000,1,1000
48,2019,145,0,0,162,79,83,4,0.4877,14.0000,-1,1000
48,2020,145,0,0,162,96,66,1,0.5926,0.0000,1,-1
48,2021,145,0,0,162,90,72,1,0.5556,0.0000,3,0
48,2022,145,0,0,162,88,74,2,0.5432,15.0000,-3,1000
48,2023,145,0,0,162,95,67,1,0.5864,0.0000,-1,-9
48,2024,145,0,0,162,87,75,2,0.5370,6.0000,2,1000
48,2025,145,0,0,162,75,87,4,0.4630,23.0000,-5,1000
48,2026,145,0,0,162,77,85,2,0.4753,21.0000,-1,1000
48,2027,145,0,0,162,58,104,5,0.3580,36.0000,-1,1000
48,2028,145,0,0,162,65,97,4,0.4012,31.0000,-1,1000
48,2029,145,0,0,162,46,116,4,0.2840,60.0000,1,1000
48,2030,145,0,0,162,68,94,4,0.4198,35.0000,1,1000
48,2031,145,0,0,162,57,105,5,0.3519,43.0000,-1,1000
48,2032,145,0,0,162,66,96,4,0.4074,25.0000,-1,1000
48,2033,145,0,0,162,69,93,4,0.4259,16.0000,-1,1000
48,2034,145,0,0,162,87,75,1,0.5370,0.0000,2,-7
48,2035,145,0,0,162,88,74,1,0.5432,0.0000,4,-1
48,2036,145,0,0,162,97,65,2,0.5988,3.0000,1,1000
48,2037,145,0,0,162,90,72,2,0.5556,7.0000,2,1000
48,2038,145,0,0,162,81,81,3,0.5000,10.0000,1,1000
48,2039,145,0,0,162,68,94,5,0.4198,26.0000,-1,1000
49,1962,145,1,0,161,40,120,10,0.2500,61.0000,0,0
49,1963,145,1,0,162,51,111,10,0.3148,47.5000,0,0
49,1964,145,1,0,163,53,109,10,0.3272,40.5000,0,0
49,1965,145,1,0,164,50,112,10,0.3086,48.0000,0,0
49,1966,145,1,0,161,66,95,9,0.4099,28.5000,0,0
49,1967,145,1,0,162,61,101,10,0.3765,40.5000,0,0
49,1968,145,1,0,163,73,89,9,0.4506,24.5000,0,0
49,1969,145,1,0,162,100,62,1,0.6173,0.0000,0,0
49,1970,145,1,0,162,83,79,3,0.5123,6.0000,0,0
49,1971,145,1,0,162,83,79,3,0.5123,14.0000,0,0
49,1972,145,1,0,156,83,73,3,0.5321,13.5000,0,0
49,1973,145,1,0,161,82,79,1,0.5093,0.0000,0,0
