human_manager_id,team_id,year,league_id,sub_league_id,division_id,level_id,split_id,pa,ab,h,k,tb,s,d,t,hr,sb,cs,rbi,r,bb,ibb,hp,sh,sf,ci,gdp,g,gs,ebh,pitches_seen,avg,obp,slg,rc,rc27,iso,tavg,woba,ops,sbp
24,57,2025,145,0,0,1,0,6244,5622,1486,1299,2535,922,309,25,230,88,40,781,818,488,29,81,13,40,0,112,1613,1458,564,0,0.2643,0.3298,0.4509,837.7345,5.2105,0.1866,0.2643,0.0000,0.7807,68.7500
24,57,2026,145,0,0,1,0,6154,5616,1502,1111,2537,915,346,34,207,91,44,786,818,427,16,63,9,39,0,128,1575,1458,587,0,0.2675,0.3242,0.4517,808.1226,5.0345,0.1843,0.2675,0.0000,0.7759,67.4074
24,57,2027,145,0,0,1,0,6293,5789,1627,1058,2655,1028,367,35,197,119,58,792,835,356,31,95,13,40,0,119,1681,1458,599,0,0.2811,0.3309,0.4586,862.0324,5.2994,0.1776,0.2811,0.0000,0.7895,67.2316
24,57,2028,145,0,0,1,0,6252,5653,1525,1140,2639,931,328,12,254,94,40,823,847,451,25,85,15,48,0,129,1674,1458,594,0,0.2698,0.3304,0.4668,863.5352,5.3476,0.1971,0.2698,0.0000,0.7973,70.1493
24,57,2029,145,0,0,1,0,6355,5678,1577,1200,2677,989,313,38,237,81,28,813,856,519,16,79,15,64,0,154,1654,1458,588,0,0.2777,0.3431,0.4715,913.0857,5.6518,0.1937,0.2777,0.0000,0.8145,74.3119
24,57,2030,145,0,0,1,0,6512,5861,1685,1071,2668,1118,336,46,185,103,37,827,854,507,17,80,10,53,1,142,1646,1458,567,0,0.2875,0.3495,0.4552,933.0325,5.7021,0.1677,0.2875,0.0000,0.8047,73.5714
24,57,2031,145,0,0,1,0,6269,5665,1537,1052,2446,1018,306,36,177,90,42,755,785,447,28,75,20,62,0,136,1627,1458,519,0,0.2713,0.3295,0.4318,799.2915,4.9182,0.1605,0.2713,0.0000,0.7613,68.1818
25,33,2019,145,0,0,1,0,3638,3301,859,750,1384,572,158,20,109,71,21,451,466,265,10,36,14,21,1,69,1003,846,287,0,0.2602,0.3202,0.4193,445.6460,4.6874,0.1590,0.2602,0.0000,0.7394,77.1739
25,33,2020,145,0,0,1,0,3357,3012,708,759,1155,456,149,11,92,59,28,372,389,279,10,33,13,20,0,66,934,810,252,0,0.2351,0.3050,0.3835,353.4523,3.9256,0.1484,0.2351,0.0000,0.6885,67.8161
26,41,2017,145,1,0,1,0,6186,5587,1413,1281,2243,945,267,40,161,143,42,629,665,481,45,56,43,19,0,121,2305,1458,468,0,0.2529,0.3174,0.4015,715.7013,4.3928,0.1486,0.2529,0.0000,0.7189,77.2973
26,41,2018,145,1,0,1,0,6217,5584,1418,1273,2170,966,284,36,132,115,26,639,667,470,54,73,52,37,1,140,2201,1458,452,0,0.2539,0.3181,0.3886,693.9800,4.2383,0.1347,0.2539,0.0000,0.7067,81.5603
26,41,2019,145,1,0,1,0,2632,2366,603,516,932,417,106,17,63,56,16,312,325,209,20,24,14,18,1,46,940,621,186,0,0.2549,0.3194,0.3939,303.9340,4.4191,0.1391,0.2549,0.0000,0.7134,77.7778
27,56,2017,145,1,1,1,0,6391,5589,1491,1302,2401,981,296,28,186,37,14,813,835,656,55,46,54,46,0,113,2267,1458,510,0,0.2668,0.3461,0.4296,853.5738,5.3287,0.1628,0.2668,0.0000,0.7757,72.5490
27,56,2018,145,1,1,1,0,6342,5572,1412,1370,2253,931,286,30,165,55,25,695,740,589,42,82,58,41,0,134,2296,1458,481,0,0.2534,0.3315,0.4043,757.4104,4.6288,0.1509,0.2534,0.0000,0.7358,68.7500
27,56,2019,145,1,1,1,0,6342,5604,1463,1266,2403,955,282,20,206,83,32,750,777,581,52,68,51,38,0,159,2203,1458,508,0,0.2611,0.3357,0.4288,801.9796,4.8979,0.1677,0.2611,0.0000,0.7645,72.1739
27,56,2020,145,1,1,1,0,6204,5520,1417,1297,2315,920,285,23,189,53,22,705,743,528,35,66,56,33,1,134,2170,1458,497,0,0.2567,0.3272,0.4194,757.8436,4.7060,0.1627,0.2567,0.0000,0.7465,70.6667
27,56,2021,145,1,1,1,0,6142,5427,1327,1345,2242,850,247,22,208,81,23,682,720,548,34,78,54,35,0,136,2273,1458,477,0,0.2445,0.3208,0.4131,725.6382,4.5060,0.1686,0.2445,0.0000,0.7339,77.8846
27,56,2022,145,1,1,1,0,241,214,50,46,98,26,11,2,11,1,1,35,35,22,3,3,1,1,0,6,95,54,24,0,0.2336,0.3125,0.4579,29.7056,4.6361,0.2243,0.2336,0.0000,0.7704,50.0000
28,31,2017,145,1,2,1,0,5945,5376,1380,1428,2303,848,320,33,179,60,27,659,672,462,31,32,42,32,1,115,2134,1395,532,0,0.2567,0.3175,0.4284,726.4435,4.6567,0.1717,0.2567,0.0000,0.7459,68.9655
28,31,2018,145,1,2,1,0,6175,5651,1421,1414,2364,902,290,34,195,54,28,665,687,423,46,28,44,28,1,119,2261,1458,519,0,0.2515,0.3054,0.4183,708.2223,4.2980,0.1669,0.2515,0.0000,0.7237,65.8537
28,31,2019,145,1,2,1,0,6027,5529,1384,1337,2260,891,280,43,170,50,25,645,678,389,34,26,49,33,1,110,2202,1458,493,0,0.2503,0.3010,0.4088,670.3772,4.1495,0.1584,0.2503,0.0000,0.7097,66.6667
28,31,2020,145,1,2,1,0,6195,5655,1363,1347,2201,887,270,50,156,99,29,583,624,429,33,28,52,30,1,111,2258,1458,476,0,0.2410,0.2963,0.3892,652.4063,3.9023,0.1482,0.2410,0.0000,0.6855,77.3438
28,31,2021,145,1,2,1,0,6156,5515,1347,1240,2080,939,229,33,146,90,34,652,689,503,43,38,58,42,0,101,2218,1458,408,0,0.2442,0.3096,0.3772,657.3124,4.0308,0.1329,0.2442,0.0000,0.6868,72.5806
28,31,2022,145,1,1,1,0,5982,5432,1272,1293,2044,817,280,33,142,103,38,589,613,435,34,25,59,31,0,114,2364,1458,455,0,0.2342,0.2924,0.3763,595.6352,3.6534,0.1421,0.2342,0.0000,0.6687,73.0496
28,31,2023,145,1,1,1,0,6138,5517,1351,1271,2285,824,310,27,190,97,34,657,691,490,34,38,58,35,0,136,2276,1458,527,0,0.2449,0.3090,0.4142,699.4816,4.2642,0.1693,0.2449,0.0000,0.7232,74.0458
28,31,2024,145,1,1,1,0,6105,5555,1347,1225,2158,843,333,35,136,85,30,609,632,433,21,43,48,26,0,104,2240,1458,504,0,0.2425,0.3010,0.3885,652.6318,3.9903,0.1460,0.2425,0.0000,0.6895,73.9130
28,31,2025,145,1,1,1,0,6035,5489,1351,1192,2059,903,301,34,113,92,19,562,582,385,30,68,59,34,0,116,2140,1458,448,0,0.2461,0.3019,0.3751,626.4433,3.8740,0.1290,0.2461,0.0000,0.6770,82.8829
28,31,2026,145,1,1,1,0,6190,5520,1423,1225,2249,915,338,22,148,92,29,693,718,503,33,78,51,37,1,139,2223,1458,508,0,0.2578,0.3265,0.4074,737.2123,4.5726,0.1496,0.2578,0.0000,0.7339,76.0331
28,31,2027,145,1,1,1,0,6197,5471,1298,1366,2169,817,274,24,183,73,26,670,696,551,35,82,58,35,0,114,2176,1458,481,0,0.2373,0.3145,0.3965,696.7473,4.2697,0.1592,0.2373,0.0000,0.7110,73.7374
28,31,2028,145,1,1,1,0,6209,5557,1458,1303,2502,856,366,30,206,75,33,812,838,475,29,76,64,36,1,109,2080,1458,602,0,0.2624,0.3270,0.4502,820.6379,5.1042,0.1879,0.2624,0.0000,0.7772,69.4444
28,31,2029,145,1,1,1,0,6268,5546,1454,1236,2336,940,319,22,173,79,37,717,756,535,30,66,60,61,0,139,2169,1458,514,0,0.2622,0.3310,0.4212,775.9599,4.7735,0.1590,0.2622,0.0000,0.7522,68.1034
28,31,2030,145,1,1,1,0,6317,5607,1458,1380,2328,961,300,21,176,61,22,706,747,511,23,80,70,47,2,116,2144,1458,497,0,0.2600,0.3281,0.4152,777.1824,4.7647,0.1552,0.2600,0.0000,0.7433,73.4940
28,31,2031,145,1,1,1,0,6129,5517,1397,1283,2157,949,278,28,142,91,28,603,641,448,21,69,54,40,1,120,2191,1458,448,0,0.2532,0.3151,0.3910,686.5037,4.2493,0.1378,0.2532,0.0000,0.7061,76.4706
28,31,2032,145,1,1,1,0,6203,5560,1420,1277,2279,935,277,42,166,114,29,675,710,463,36,69,68,43,0,108,2184,1458,485,0,0.2554,0.3182,0.4099,738.8042,4.5460,0.1545,0.2554,0.0000,0.7281,79.7203
28,31,2033,145,1,1,1,0,6121,5496,1330,1216,1981,913,287,26,104,130,40,609,641,470,36,74,50,30,1,121,2169,1458,417,0,0.2420,0.3087,0.3604,622.0205,3.8109,0.1184,0.2420,0.0000,0.6692,76.4706
28,31,2034,145,1,1,1,0,6241,5474,1407,1209,2320,873,328,33,173,140,31,750,794,572,39,59,77,56,3,119,2147,1458,534,0,0.2570,0.3308,0.4238,791.7251,4.9142,0.1668,0.2570,0.0000,0.7546,81.8713
28,31,2035,145,1,1,1,0,6399,5618,1524,1183,2336,1052,282,40,150,135,36,809,854,593,30,58,67,61,2,133,2246,1458,472,0,0.2713,0.3436,0.4158,826.0505,5.0793,0.1445,0.2713,0.0000,0.7594,78.9474
28,31,2036,145,1,1,1,0,6216,5480,1401,1326,2255,914,284,39,164,151,41,728,754,583,26,47,61,43,2,115,2154,1458,487,0,0.2557,0.3301,0.4115,767.8146,4.7778,0.1558,0.2557,0.0000,0.7416,78.6458
28,31,2037,145,1,1,1,0,6152,5530,1373,1247,2138,913,294,27,139,139,43,659,692,502,25,41,26,53,0,114,1527,1458,460,0,0.2483,0.3128,0.3866,682.2244,4.1930,0.1383,0.2483,0.0000,0.6994,76.3736
28,31,2038,145,1,1,1,0,6092,5478,1355,1280,2181,867,309,20,159,111,29,644,686,505,27,37,31,40,1,133,1519,1458,488,0,0.2474,0.3130,0.3981,686.3490,4.2542,0.1508,0.2474,0.0000,0.7112,79.2857
28,31,2039,145,1,1,1,0,6159,5456,1351,1337,2227,875,258,36,182,86,38,673,707,568,6,60,38,37,0,130,1532,1458,476,0,0.2476,0.3233,0.4082,726.9993,4.5145,0.1606,0.2476,0.0000,0.7315,69.3548
28,31,2040,145,1,1,1,0,3026,2725,722,605,1114,492,142,14,74,38,20,374,387,237,9,18,19,27,0,49,767,693,230,0,0.2650,0.3249,0.4088,366.5727,4.6730,0.1439,0.2650,0.0000,0.7337,65.5172
29,33,2017,145,0,0,1,0,6271,5612,1419,1582,2556,869,244,25,281,70,39,797,821,522,21,68,30,38,1,123,1643,1458,550,0,0.2529,0.3220,0.4555,817.6584,4.9914,0.2026,0.2529,0.0000,0.7774,64.2202
29,33,2018,145,0,0,1,0,6305,5582,1389,1489,2486,851,254,9,275,73,40,781,807,606,23,56,28,31,2,128,1594,1458,538,0,0.2488,0.3269,0.4454,812.8239,4.9652,0.1965,0.2488,0.0000,0.7722,64.6018
29,33,2019,145,0,0,1,0,2688,2401,639,543,1076,399,137,9,94,33,12,351,362,225,12,34,8,20,0,48,740,612,240,0,0.2661,0.3351,0.4481,365.3593,5.3323,0.1820,0.2661,0.0000,0.7832,73.3333
29,41,2019,145,1,0,1,0,3572,3216,789,687,1196,551,143,21,74,56,14,355,373,275,36,34,24,22,1,76,1396,837,238,0,0.2453,0.3096,0.3719,372.6072,3.9252,0.1266,0.2453,0.0000,0.6814,80.0000
29,41,2020,145,1,0,1,0,6223,5639,1420,1210,2087,985,306,26,103,75,40,573,609,429,43,51,69,34,1,132,2221,1458,435,0,0.2518,0.3088,0.3701,636.8716,3.8263,0.1183,0.2518,0.0000,0.6789,65.2174
29,41,2021,145,1,0,1,0,6156,5578,1410,1210,2154,963,287,23,137,136,48,643,674,416,43,53,76,32,1,95,2284,1458,447,0,0.2528,0.3091,0.3862,674.5552,4.1215,0.1334,0.2528,0.0000,0.6953,73.9130
29,41,2022,145,1,0,1,0,6275,5659,1404,1324,2171,947,283,38,136,115,26,657,674,474,42,45,57,40,0,100,2289,1458,457,0,0.2481,0.3093,0.3836,688.8051,4.1531,0.1355,0.2481,0.0000,0.6929,81.5603
29,41,2023,145,1,0,1,0,6159,5534,1396,1289,2166,947,277,23,149,79,27,644,668,489,27,59,52,24,1,137,2258,1458,449,0,0.2523,0.3184,0.3914,688.5461,4.2464,0.1391,0.2523,0.0000,0.7098,74.5283
29,58,2023,145,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,58,2024,145,0,2,1,0,6227,5599,1440,1266,2422,928,267,20,225,21,8,708,733,500,24,74,15,39,0,159,1641,1458,512,0,0.2572,0.3242,0.4326,772.3764,4.7612,0.1754,0.2572,0.0000,0.7568,72.4138
29,58,2025,145,0,2,1,0,6395,5736,1489,1362,2680,891,289,25,284,20,8,840,867,528,20,76,17,38,0,154,1672,1458,598,0,0.2596,0.3282,0.4672,866.8635,5.2431,0.2076,0.2596,0.0000,0.7954,71.4286
29,58,2026,145,0,2,1,0,6348,5624,1517,1243,2641,962,259,23,273,20,11,864,886,599,17,75,14,34,2,169,1677,1458,555,0,0.2697,0.3460,0.4696,902.2501,5.6196,0.1999,0.2697,0.0000,0.8156,64.5161
29,58,2027,145,0,2,1,0,6410,5672,1554,1252,2662,991,276,29,258,28,9,900,926,632,12,53,9,40,4,176,1653,1458,563,0,0.2740,0.3500,0.4693,922.4788,5.7231,0.1953,0.2740,0.0000,0.8193,75.6757
29,41,2028,145,1,0,1,0,6192,5569,1546,1063,2471,1025,300,38,183,175,84,778,809,455,25,51,71,44,2,96,2225,1458,521,0,0.2776,0.3353,0.4437,830.7144,5.1944,0.1661,0.2776,0.0000,0.7791,67.5676
29,41,2029,145,1,0,1,0,6189,5503,1392,1048,2133,941,284,44,123,164,48,639,665,514,34,46,73,52,1,99,2184,1458,451,0,0.2530,0.3192,0.3876,705.9102,4.3485,0.1347,0.2530,0.0000,0.7068,77.3585
29,41,2030,145,1,0,1,0,6225,5494,1316,1288,2064,868,286,24,138,81,35,591,624,559,21,60,65,46,1,115,2254,1458,448,0,0.2395,0.3142,0.3757,665.1649,4.0458,0.1361,0.2395,0.0000,0.6899,69.8276
29,41,2031,145,1,0,1,0,6173,5496,1260,1309,1978,821,291,17,131,65,26,599,632,567,28,69,8,32,1,140,2230,1458,439,0,0.2293,0.3076,0.3599,614.0435,3.7324,0.1306,0.2293,0.0000,0.6675,71.4286
29,41,2032,145,1,0,1,0,6246,5534,1227,1358,2075,768,255,19,185,41,22,595,626,628,33,40,23,21,0,146,2294,1458,459,0,0.2217,0.3045,0.3750,631.6020,3.7737,0.1532,0.2217,0.0000,0.6795,65.0794
29,41,2033,145,1,0,1,0,6107,5446,1241,1338,2106,780,245,28,188,63,18,630,656,562,17,50,22,27,0,156,2268,1458,461,0,0.2279,0.3045,0.3867,637.5471,3.8875,0.1588,0.2279,0.0000,0.6912,77.7778
29,41,2034,145,1,0,1,0,6220,5571,1322,1318,2226,841,259,21,201,41,17,660,699,530,25,66,22,27,4,173,2250,1458,481,0,0.2373,0.3097,0.3996,673.0916,4.0493,0.1623,0.2373,0.0000,0.7092,70.6897
29,41,2035,145,1,0,1,0,6212,5609,1355,1535,2214,871,285,23,176,57,20,645,681,492,26,57,18,34,2,135,2332,1458,484,0,0.2416,0.3075,0.3947,677.8178,4.1025,0.1531,0.2416,0.0000,0.7022,74.0260
29,41,2036,145,1,0,1,0,6039,5459,1261,1602,2148,795,247,17,202,52,25,589,607,488,29,48,12,31,1,119,2327,1458,466,0,0.2310,0.2982,0.3935,637.6616,3.9263,0.1625,0.2310,0.0000,0.6917,67.5325
29,41,2037,145,1,0,1,0,6056,5527,1272,1479,2157,795,263,20,194,35,24,575,606,418,14,75,15,21,0,119,1628,1458,477,0,0.2301,0.2922,0.3903,620.9614,3.7812,0.1601,0.2301,0.0000,0.6824,59.3220
29,41,2038,145,1,0,1,0,6181,5540,1290,1539,2131,825,266,22,177,90,25,628,652,521,32,67,24,27,2,131,1635,1458,465,0,0.2329,0.3051,0.3847,654.5997,3.9655,0.1518,0.2329,0.0000,0.6898,78.2609
29,41,2039,145,1,0,1,0,6015,5302,1180,1502,1953,765,226,20,169,81,22,601,625,579,14,73,21,39,1,152,1541,1458,415,0,0.2226,0.3057,0.3684,604.3677,3.7461,0.1458,0.2226,0.0000,0.6740,78.6408
29,41,2040,145,1,0,1,0,2980,2689,660,602,1031,446,130,11,73,28,8,310,324,233,17,31,11,16,0,55,858,702,214,0,0.2454,0.3112,0.3834,324.7010,4.1373,0.1380,0.2454,0.0000,0.6946,77.7778
30,37,2017,145,1,1,1,0,6219,5564,1358,1607,2339,855,248,32,223,73,30,685,712,527,30,58,34,35,1,94,2388,1458,503,0,0.2441,0.3142,0.4204,748.0601,4.5914,0.1763,0.2441,0.0000,0.7346,70.8738
30,37,2018,145,1,1,1,0,6208,5501,1346,1540,2304,841,264,29,212,92,36,703,730,584,31,47,49,26,1,106,2282,1458,505,0,0.2447,0.3210,0.4188,752.9324,4.6499,0.1742,0.2447,0.0000,0.7399,71.8750
30,37,2019,145,1,1,1,0,6288,5587,1419,1533,2403,895,284,20,220,78,35,734,764,561,34,59,50,30,1,108,2285,1458,524,0,0.2540,0.3269,0.4301,795.4092,4.8909,0.1761,0.2540,0.0000,0.7570,69.0265
30,37,2020,145,1,1,1,0,6342,5611,1361,1499,2168,902,275,20,164,141,48,687,711,549,48,76,69,36,1,109,2206,1458,459,0,0.2426,0.3166,0.3864,705.5077,4.2218,0.1438,0.2426,0.0000,0.7030,74.6032
30,37,2021,145,1,1,1,0,6229,5496,1380,1374,2259,927,221,38,194,183,57,724,768,551,45,87,61,34,0,88,2390,1458,453,0,0.2511,0.3272,0.4110,769.0877,4.7671,0.1599,0.2511,0.0000,0.7382,76.2500
30,37,2022,145,1,1,1,0,6246,5497,1339,1297,2061,910,266,33,130,235,75,667,696,545,74,80,76,47,1,93,2349,1467,429,0,0.2436,0.3184,0.3749,687.4611,4.1720,0.1313,0.2436,0.0000,0.6933,75.8065
30,37,2023,145,1,1,1,0,6211,5556,1434,1252,2316,944,280,28,182,248,63,737,766,478,52,89,49,38,1,104,2413,1449,490,0,0.2581,0.3248,0.4168,774.9757,4.7816,0.1587,0.2581,0.0000,0.7416,79.7428
30,37,2024,145,1,1,1,0,6277,5554,1428,1263,2226,986,250,28,164,206,58,744,767,510,46,90,83,37,3,110,2272,1458,442,0,0.2571,0.3276,0.4008,752.8820,4.6053,0.1437,0.2571,0.0000,0.7284,78.0303
30,37,2025,145,1,1,1,0,6126,5443,1332,1315,2020,929,250,21,132,177,43,644,689,529,48,45,69,40,0,113,2272,1458,403,0,0.2447,0.3147,0.3711,658.6010,4.0636,0.1264,0.2447,0.0000,0.6858,80.4545
30,37,2026,145,1,1,1,0,6238,5539,1410,1282,2227,963,247,30,170,180,57,686,720,533,43,47,79,39,1,113,2200,1458,447,0,0.2546,0.3232,0.4021,735.8146,4.4978,0.1475,0.2546,0.0000,0.7252,75.9494
30,37,2027,145,1,1,1,0,6326,5608,1408,1388,2205,958,264,25,161,178,48,742,776,520,43,67,77,51,3,99,2247,1458,450,0,0.2511,0.3194,0.3932,732.2908,4.4183,0.1421,0.2511,0.0000,0.7126,78.7611
30,37,2028,145,1,1,1,0,6171,5478,1311,1385,2058,879,263,23,146,187,45,648,690,539,38,52,61,41,0,107,2279,1458,432,0,0.2393,0.3113,0.3757,667.0078,4.0736,0.1364,0.2393,0.0000,0.6870,80.6034
30,37,2029,145,1,1,1,0,6111,5470,1301,1456,2039,861,275,32,133,142,33,559,601,508,39,59,44,30,0,101,2172,1458,440,0,0.2378,0.3079,0.3728,649.3917,4.0058,0.1349,0.2378,0.0000,0.6807,81.1429
30,37,2030,145,1,1,1,0,6163,5540,1274,1579,1956,883,235,21,135,109,28,535,579,473,28,52,52,44,2,105,2280,1458,391,0,0.2300,0.2945,0.3531,592.6915,3.5601,0.1231,0.2300,0.0000,0.6476,79.5620
30,37,2031,145,1,1,1,0,6092,5501,1250,1533,2045,810,249,27,164,115,47,549,570,417,14,79,58,37,0,103,2257,1458,440,0,0.2272,0.2894,0.3718,597.1953,3.5864,0.1445,0.2272,0.0000,0.6611,70.9877
30,37,2032,145,1,1,1,0,6200,5527,1286,1513,2128,837,234,37,178,94,60,616,646,480,26,99,64,30,0,103,2368,1458,449,0,0.2327,0.3039,0.3850,650.4769,3.9046,0.1523,0.2327,0.0000,0.6890,61.0390
30,37,2033,145,1,1,1,0,3346,3017,617,941,975,414,121,9,73,42,26,271,279,255,15,35,25,14,0,69,1260,828,203,0,0.2045,0.2731,0.3232,264.1839,2.8149,0.1187,0.2045,0.0000,0.5963,61.7647
31,60,2017,145,1,0,1,0,6076,5417,1451,1326,2386,947,263,51,190,123,28,806,836,527,40,42,48,42,0,124,2172,1404,504,0,0.2679,0.3351,0.4405,809.8868,5.1965,0.1726,0.2679,0.0000,0.7756,81.4570
31,60,2018,145,1,0,1,0,6269,5708,1485,1390,2306,1005,300,19,161,72,17,710,740,415,33,55,46,44,1,128,2341,1458,480,0,0.2602,0.3142,0.4040,723.0355,4.3791,0.1438,0.2602,0.0000,0.7182,80.8989
32,55,2017,145,1,2,1,0,6002,5318,1354,1201,2139,891,284,36,143,75,21,659,684,542,48,44,65,32,1,106,2045,1395,463,0,0.2546,0.3268,0.4022,715.5081,4.6129,0.1476,0.2546,0.0000,0.7290,78.1250
33,44,2017,145,0,2,1,0,5331,4776,1215,1083,1905,833,219,18,145,90,39,574,596,446,20,42,27,40,0,129,1448,1278,382,0,0.2544,0.3211,0.3989,607.0664,4.3179,0.1445,0.2544,0.0000,0.7199,69.7674
33,44,2018,145,0,2,1,0,6188,5579,1402,1097,2125,963,271,52,116,142,54,654,682,471,37,37,62,39,0,117,1568,1458,439,0,0.2513,0.3118,0.3809,667.1094,4.0485,0.1296,0.2513,0.0000,0.6927,72.4490
33,44,2019,145,0,2,1,0,6197,5605,1448,1220,2177,990,302,41,115,124,57,666,696,475,15,48,27,42,0,125,1555,1458,458,0,0.2583,0.3194,0.3884,695.5766,4.2606,0.1301,0.2583,0.0000,0.7079,68.5083
33,44,2020,145,0,2,1,0,6267,5571,1453,1187,2132,1022,297,20,114,136,55,640,684,564,34,55,37,37,3,147,1550,1458,431,0,0.2608,0.3327,0.3827,714.4749,4.3903,0.1219,0.2608,0.0000,0.7154,71.2042
33,44,2021,145,0,2,1,0,6263,5552,1386,1272,2220,887,318,27,154,117,42,715,749,557,40,73,38,40,3,132,1589,1458,499,0,0.2496,0.3240,0.3999,728.2079,4.4503,0.1502,0.2496,0.0000,0.7239,73.5849
33,44,2022,145,0,2,1,0,6195,5537,1377,1300,2299,880,267,35,195,94,32,714,743,540,49,56,29,32,1,139,1631,1458,497,0,0.2487,0.3200,0.4152,733.6648,4.5102,0.1665,0.2487,0.0000,0.7352,74.6032
33,44,2023,145,0,2,1,0,6066,5450,1373,1382,2470,818,268,32,255,57,19,759,781,484,20,67,20,44,1,146,1660,1449,555,0,0.2519,0.3183,0.4532,774.6503,4.8573,0.2013,0.2519,0.0000,0.7715,75.0000
33,44,2024,145,0,2,1,0,6230,5569,1449,1326,2517,911,262,22,254,55,22,758,786,545,14,59,19,37,1,138,1615,1458,538,0,0.2602,0.3306,0.4520,829.0787,5.1626,0.1918,0.2602,0.0000,0.7826,71.4286
33,44,2025,145,0,2,1,0,6340,5607,1432,1305,2442,883,305,27,217,115,30,791,824,579,25,82,23,49,0,130,1539,1458,549,0,0.2554,0.3313,0.4355,824.6044,5.0520,0.1801,0.2554,0.0000,0.7669,79.3103
33,44,2026,145,0,2,1,0,6255,5610,1424,1299,2394,912,276,14,222,75,29,751,779,531,21,74,13,27,0,151,1589,1458,512,0,0.2538,0.3251,0.4267,770.2363,4.7200,0.1729,0.2538,0.0000,0.7518,72.1154
33,44,2027,145,0,2,1,0,6169,5571,1438,1229,2437,892,310,19,217,71,26,752,785,456,18,80,23,36,3,124,1606,1458,546,0,0.2581,0.3213,0.4374,780.7406,4.8549,0.1793,0.2581,0.0000,0.7588,73.1959
33,44,2028,145,0,2,1,0,6340,5692,1527,1237,2606,951,314,21,241,80,22,837,863,517,14,75,18,38,0,159,1635,1458,576,0,0.2683,0.3352,0.4578,864.1524,5.3003,0.1896,0.2683,0.0000,0.7930,78.4314
33,44,2029,145,0,2,1,0,6414,5685,1558,1249,2660,985,290,37,246,74,24,841,878,575,12,88,19,46,1,139,1639,1458,573,0,0.2741,0.3474,0.4679,931.1351,5.7728,0.1938,0.2741,0.0000,0.8153,75.5102
33,44,2030,145,0,2,1,0,6431,5685,1584,1165,2601,1031,313,16,224,66,27,834,873,592,17,77,18,59,0,149,1598,1458,553,0,0.2786,0.3513,0.4575,918.8020,5.6977,0.1789,0.2786,0.0000,0.8088,70.9677
33,44,2031,145,0,2,1,0,6330,5608,1496,1195,2421,987,291,20,198,81,23,762,802,573,18,77,20,51,1,159,1558,1458,509,0,0.2668,0.3401,0.4317,826.7978,5.1142,0.1649,0.2668,0.0000,0.7719,77.8846
33,44,2032,145,0,2,1,0,6160,5548,1444,1147,2335,938,302,23,181,78,26,723,745,462,18,61,48,41,0,139,1589,1458,506,0,0.2603,0.3218,0.4209,746.8763,4.6273,0.1606,0.2603,0.0000,0.7427,75.0000
33,44,2033,145,0,2,1,0,3147,2827,735,564,1158,498,138,12,87,46,9,354,369,240,12,41,18,18,3,76,817,738,237,0,0.2600,0.3250,0.4096,376.2436,4.5904,0.1496,0.2600,0.0000,0.7346,83.6364
33,45,2033,145,1,2,1,0,3027,2663,555,858,968,340,111,10,94,30,7,292,302,292,11,31,25,15,1,59,1093,729,215,0,0.2084,0.2926,0.3635,291.2896,3.5523,0.1551,0.2084,0.0000,0.6561,81.0811
33,45,2034,145,1,2,1,0,6026,5433,1214,1697,2221,699,262,14,239,55,23,615,638,463,24,48,53,28,1,93,2215,1458,515,0,0.2234,0.2888,0.4088,645.8272,3.9487,0.1853,0.2234,0.0000,0.6976,70.5128
33,45,2035,145,1,2,1,0,6099,5553,1383,1256,2250,896,287,20,180,73,29,641,658,397,32,55,64,30,0,128,2241,1458,487,0,0.2491,0.3041,0.4052,672.9718,4.1100,0.1561,0.2491,0.0000,0.7092,71.5686
33,45,2036,145,1,2,1,0,6279,5585,1520,1113,2359,1023,309,34,154,133,41,793,825,511,33,56,75,52,0,135,2235,1458,497,0,0.2722,0.3364,0.4224,801.3600,4.9535,0.1502,0.2722,0.0000,0.7588,76.4368
33,45,2037,145,1,2,1,0,6349,5704,1557,1148,2521,1025,299,34,199,92,50,788,826,518,19,61,31,35,0,130,1548,1458,532,0,0.2730,0.3381,0.4420,846.8380,5.2048,0.1690,0.2730,0.0000,0.7801,64.7887
33,45,2038,145,1,2,1,0,6237,5586,1452,1350,2489,891,309,28,224,102,29,781,809,507,13,73,33,38,0,122,1579,1458,561,0,0.2599,0.3275,0.4456,822.2416,5.0965,0.1856,0.2599,0.0000,0.7731,77.8626
33,45,2039,145,1,2,1,0,6151,5551,1329,1569,2269,832,263,25,209,108,32,670,697,476,11,49,37,38,0,118,1584,1458,497,0,0.2394,0.3032,0.4088,691.9609,4.2012,0.1693,0.2394,0.0000,0.7120,77.1429
33,45,2040,145,1,2,1,0,2833,2586,607,610,957,404,126,7,70,41,10,249,257,206,4,15,13,13,0,59,733,684,203,0,0.2347,0.2936,0.3701,280.8434,3.6561,0.1353,0.2347,0.0000,0.6637,80.3922
34,59,2017,145,0,0,1,0,3317,2943,731,700,1298,446,142,4,139,13,14,416,426,294,20,39,19,21,1,89,850,783,285,0,0.2484,0.3227,0.4410,407.7411,4.6747,0.1927,0.2484,0.0000,0.7638,48.1481
