year,team_id,game_id,league_id,level_id,split_id,pa,ab,h,k,tb,s,d,t,hr,sb,cs,rbi,r,bb,ibb,hp,sh,sf,ci,gdp,g,gs,ebh,pitches_seen,avg,obp,slg,rc,rc27,iso,woba,ops,sbp,kp,bbp,wpa,babip
2037,755,18720,172,6,0,206294,184303,47116,45487,73202,32035,9022,1113,4946,4151,1657,23493,25308,16762,780,2777,1178,1232,42,2800,5320,47880,15081,0,0.2556,0.3250,0.3972,24574.6996,4.6060,0.1415,0.3186,0.7222,71.4704,22.0496,8.1253,-22.9078,0.3121
2038,755,18720,172,6,0,208122,185097,48430,44072,74517,33379,9038,990,5023,4092,1804,24614,26522,17942,757,2603,1174,1265,41,2894,5320,47880,15051,0,0.2616,0.3334,0.4026,25656.9272,4.8172,0.1409,0.3277,0.7359,69.4030,21.1760,8.6209,27.8941,0.3162
2039,755,18726,172,6,0,207268,184749,48193,44015,74733,32792,9220,1223,4958,4048,1774,24175,26015,17501,850,2601,1106,1278,33,2884,5320,47880,15401,0,0.2609,0.3313,0.4045,25512.8866,4.7971,0.1437,0.3252,0.7358,69.5294,21.2358,8.4437,76.3739,0.3155
2039,794,19387,100,11,0,38312,28874,10421,8191,19757,6065,1780,172,2404,242,97,11032,11495,8474,74,681,21,254,8,479,722,6498,4356,0,0.3609,0.5113,0.6842,11104.6131,15.5317,0.3233,0.5103,1.1956,71.3864,21.3797,22.1184,385.3406,0.4326
2039,812,19731,100,11,0,39063,29117,10839,7917,20466,6331,1870,157,2481,216,94,11588,12117,8915,84,705,46,273,7,529,722,6498,4508,0,0.3723,0.5245,0.7029,11794.9236,16.5694,0.3306,0.5225,1.2273,69.6774,20.2673,22.8221,418.3989,0.4401
2040,794,18744,100,11,0,28221,23800,4728,7000,9327,2651,777,78,1222,933,469,3463,3629,3877,110,386,46,108,4,381,724,6516,2077,0,0.1987,0.3192,0.3919,3165.5816,4.2574,0.1932,0.0000,0.7110,66.5478,24.8042,13.7380,42.6619,0.2235
2040,812,19747,100,11,0,28137,23478,4894,6555,9998,2626,811,78,1379,878,455,3719,3886,4087,104,401,68,96,7,456,720,6480,2268,0,0.2085,0.3343,0.4258,3517.1905,4.8306,0.2174,0.0000,0.7602,65.8665,23.2967,14.5254,67.9494,0.2247
2039,831,20106,101,11,0,39451,29538,11107,7801,20562,6549,2011,197,2350,250,92,11679,12229,8796,89,728,50,331,8,512,726,6534,4558,0,0.3760,0.5237,0.6961,11852.4115,16.4820,0.3201,0.5218,1.2198,73.0994,19.7739,22.2960,424.3099,0.4441
2039,859,20464,101,11,0,37953,28670,10344,7787,19087,6095,1920,164,2165,240,88,10635,11131,8370,74,580,42,282,9,494,722,6498,4249,0,0.3608,0.5090,0.6657,10695.4091,15.0154,0.3050,0.5071,1.1748,73.1707,20.5175,22.0536,370.5646,0.4305
2040,831,20096,101,11,0,28359,23843,4852,6894,9898,2558,883,70,1341,978,396,3672,3855,3920,111,450,46,94,6,414,724,6516,2294,0,0.2035,0.3258,0.4151,3437.6369,4.6545,0.2116,0.0000,0.7409,71.1790,24.3097,13.8228,54.0057,0.2236
2040,859,20454,101,11,0,28254,23803,5076,6669,10382,2676,901,92,1407,818,407,3778,3922,3886,104,408,55,97,5,412,720,6480,2400,0,0.2133,0.3323,0.4362,3625.0864,4.9689,0.2229,0.0000,0.7685,66.7755,23.6037,13.7538,65.7560,0.2319
2039,870,20965,102,10,0,46635,36897,11395,11223,20925,6827,1972,230,2366,475,194,10129,10522,8633,114,728,100,273,4,645,1004,9036,4568,0,0.3088,0.4461,0.5671,10152.7026,10.2614,0.2583,0.4432,1.0132,71.0015,24.0656,18.5118,356.8319,0.3829
2039,894,21467,102,10,0,46348,36822,11281,10996,21031,6675,1933,202,2471,430,189,10085,10496,8463,99,731,60,264,8,692,1000,9000,4606,0,0.3064,0.4424,0.5712,10058.2167,10.1537,0.2648,0.4415,1.0136,69.4669,23.7249,18.2597,332.2501,0.3730
2039,906,21619,103,10,0,13268,10809,3085,3145,5778,1821,526,47,691,89,54,2477,2573,2139,33,197,30,86,7,180,300,2700,1264,0,0.2854,0.4097,0.5346,2535.9545,8.4804,0.2491,0.4081,0.9443,62.2378,23.7036,16.1215,81.4459,0.3391
2039,909,21770,103,10,0,13802,11020,3262,3377,6186,1866,601,62,733,102,47,2848,2962,2456,24,242,19,63,2,200,300,2700,1396,0,0.2960,0.4325,0.5613,2888.3438,9.6433,0.2653,0.4305,0.9938,68.4564,24.4675,17.7945,85.1891,0.3627
