team_id,year,league_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,gfp,era,pig,ws,whip,gbfbp,kbb,babip
185,2040,147,2,1,1514,382,1648,622,401,393,276,110,211,188,379,325,6284,1,75,75,26,18,0,270,83,4,3,6,42,1,2,0,25,15,0,25,22,0,0,0,0,0,52,11,0,12.3819,0.2649,0.3203,0.4108,0.7312,9.4394,9.2511,0.9887,2.5894,0.0000,0.0000,0.2933,0.5909,3.6800,0.0000,0.0000,0.0000,4.4255,83.7867,0.0000,1.3365,0.5384,3.5727,0.3318
186,2040,147,2,1,1676,423,1868,724,461,478,327,162,232,223,383,346,7301,0,75,75,29,16,0,303,99,4,9,13,46,3,0,6,15,17,0,19,33,0,0,0,0,0,57,23,0,13.6170,0.2751,0.3433,0.4320,0.7753,9.8085,10.1702,0.9787,3.4468,0.0000,0.0000,0.4400,0.6444,4.3600,0.0000,0.0000,0.0000,4.7447,97.3467,0.0000,1.4728,0.5254,2.9506,0.3575
187,2040,148,3,1,1743,424,1979,820,528,343,261,178,325,293,506,363,7446,1,81,81,18,42,0,344,121,7,18,18,45,0,1,0,29,32,0,19,26,0,0,0,0,0,43,23,0,15.6528,0.3029,0.3744,0.4705,0.8449,11.1987,7.2749,0.9544,3.7753,0.0000,0.0000,0.3210,0.3000,3.2222,0.0000,0.0000,0.0000,6.2145,91.9259,0.0000,1.6638,0.5823,1.9270,0.3518
188,2040,148,3,1,1760,442,1956,745,516,444,343,142,277,259,466,330,7422,1,81,81,33,26,0,379,84,10,16,14,39,3,0,1,26,28,0,29,25,0,0,0,3,2,54,27,0,13.9578,0.2932,0.3525,0.4233,0.7758,10.4989,9.0339,0.7935,2.8892,0.0370,0.0000,0.3086,0.5593,4.2346,0.0000,0.0000,0.0000,5.2698,91.6296,0.0000,1.4876,0.5854,3.1268,0.3689
189,2040,148,3,1,1724,419,1943,848,526,348,329,171,324,287,471,363,7272,2,81,81,25,30,0,352,93,4,12,14,67,2,1,0,27,31,0,22,22,0,0,0,0,0,55,32,0,15.6124,0.3051,0.3756,0.4919,0.8675,11.2804,7.4631,1.4369,3.6672,0.0000,0.0000,0.2716,0.4545,4.0617,0.0000,0.0000,0.0000,6.1549,89.7778,0.0000,1.6608,0.5647,2.0351,0.3475
190,2040,148,3,1,1523,394,1684,634,406,365,256,134,222,207,418,328,6413,0,81,81,26,24,0,270,86,2,10,8,42,0,0,4,21,15,0,14,25,0,0,0,1,0,48,31,0,12.6777,0.2666,0.3300,0.4163,0.7462,9.2741,8.3376,0.9594,3.0609,0.0123,0.0000,0.3086,0.5200,3.1605,0.0000,0.0000,0.0000,4.7284,79.1728,0.0000,1.3706,0.5603,2.7239,0.3233
191,2040,148,3,1,1795,470,1978,640,434,443,344,157,207,192,551,356,7460,2,81,81,38,22,0,312,75,5,5,10,37,0,0,4,22,16,0,28,38,0,0,0,2,0,50,20,0,11.6069,0.2418,0.3077,0.3565,0.6642,8.2989,8.4710,0.7075,3.0021,0.0247,0.0000,0.4691,0.6333,4.2469,0.0000,0.0000,0.0000,3.6714,92.0988,0.0000,1.2557,0.6075,2.8217,0.3008
192,2040,148,3,1,1646,417,1872,722,468,328,265,180,270,244,505,341,7145,2,81,81,24,30,0,323,86,8,10,9,50,0,0,0,28,28,0,29,19,0,0,0,0,0,50,29,0,14.5666,0.2843,0.3627,0.4386,0.8013,10.0846,7.0678,1.0774,3.8787,0.0000,0.0000,0.2346,0.4444,3.2716,0.0000,0.0000,0.0000,5.2578,88.2099,0.0000,1.5515,0.5969,1.8222,0.3271
193,2040,148,3,1,1648,400,1928,776,527,273,236,234,336,319,493,357,7360,0,81,81,14,41,0,364,113,11,15,14,36,3,1,0,24,19,0,24,15,0,0,0,0,0,103,34,0,17.5500,0.3198,0.4071,0.4709,0.8780,11.8575,6.1425,0.8100,5.2650,0.0000,0.0000,0.1852,0.2545,2.9136,0.0000,0.0000,0.0000,7.1775,90.8642,0.0000,1.9025,0.5800,1.1667,0.3626
194,2040,148,3,1,1887,476,2028,785,509,495,378,103,224,199,512,364,7732,2,81,81,42,15,0,337,113,4,9,14,45,1,1,0,15,24,0,21,43,0,0,0,0,0,34,22,0,12.0084,0.2697,0.3144,0.4160,0.7304,9.6105,9.3462,0.8497,1.9448,0.0000,0.0000,0.5309,0.7368,4.6667,0.0000,0.0000,0.0000,3.7573,95.4568,0.0000,1.2839,0.5845,4.8058,0.3422
195,2040,148,3,1,1616,403,1868,719,475,376,185,215,276,259,455,314,7271,2,81,81,18,38,0,331,87,4,19,14,43,1,0,0,29,14,0,24,24,0,0,0,0,0,60,27,0,15.6961,0.2939,0.3777,0.4449,0.8226,10.5904,8.3832,0.9587,4.7936,0.0000,0.0000,0.2963,0.3214,2.2840,0.0000,0.0000,0.0000,5.7746,89.7654,0.0000,1.7093,0.5917,1.7488,0.3553
196,2040,148,3,1,1641,392,1897,785,517,317,248,201,335,304,442,358,7140,2,81,81,15,36,0,363,88,1,22,18,48,1,0,1,30,32,0,13,18,0,0,0,1,0,73,23,0,17.1902,0.3151,0.3956,0.4784,0.8739,11.8497,7.2657,1.1002,4.6070,0.0123,0.0000,0.2222,0.2941,3.0617,0.0000,0.0000,0.0000,6.9677,88.1481,0.0000,1.8285,0.5525,1.5771,0.3613
197,2040,148,3,1,1708,425,1832,696,473,434,420,91,229,198,466,315,6873,0,81,81,42,12,0,326,104,3,9,10,33,3,0,0,17,21,0,19,26,0,0,0,0,0,64,21,0,12.3882,0.2769,0.3198,0.4075,0.7273,10.0165,9.1906,0.6988,1.9271,0.0000,0.0000,0.3210,0.7778,5.1852,0.0000,0.0000,0.0000,4.1929,84.8519,0.0000,1.3271,0.5967,4.7692,0.3520
198,2040,148,3,1,1724,433,1951,768,484,406,296,180,284,251,491,332,7336,1,81,81,25,30,0,320,99,6,13,10,55,2,0,14,18,28,0,27,26,0,0,0,0,0,68,22,0,14.3723,0.2807,0.3558,0.4455,0.8013,10.0523,8.4323,1.1423,3.7385,0.0000,0.0000,0.3210,0.4545,3.6543,0.0000,0.0000,0.0000,5.2131,90.5679,0.0000,1.5323,0.5966,2.2556,0.3362
199,2040,149,3,1,1460,368,1617,628,391,391,200,126,199,180,406,267,6128,2,79,79,19,21,0,258,77,6,10,8,48,8,0,0,21,15,0,18,17,0,0,0,0,0,70,14,0,12.9873,0.2678,0.3302,0.4301,0.7604,9.5452,9.5452,1.1718,3.0759,0.0000,0.0000,0.2152,0.4750,2.5316,0.0000,0.0000,0.0000,4.3942,77.5696,0.0000,1.4024,0.6033,3.1032,0.3327
200,2040,149,3,1,1577,401,1784,686,457,392,214,169,235,222,456,282,6739,1,80,80,24,32,0,329,74,9,10,7,47,1,0,6,20,19,0,26,21,0,0,0,0,0,57,23,0,14.4643,0.2898,0.3634,0.4350,0.7984,10.2483,8.7907,1.0540,3.7899,0.0000,0.0000,0.2625,0.4286,2.6750,0.0000,0.0000,0.0000,4.9784,84.2375,0.0000,1.5598,0.6179,2.3195,0.3571
201,2040,149,3,1,1618,420,1831,673,438,363,242,175,245,228,475,342,6985,2,80,80,18,25,0,301,80,6,8,16,41,3,0,0,18,24,0,31,30,0,0,0,0,0,68,33,0,13.6284,0.2707,0.3490,0.4159,0.7650,9.3708,7.7662,0.8772,3.7441,0.0000,0.0000,0.3750,0.4186,3.0250,0.0000,0.0000,0.0000,4.8780,87.3125,0.0000,1.4572,0.5814,2.0743,0.3249
202,2040,149,3,1,1700,439,1882,693,449,407,264,131,229,208,527,318,7267,0,79,79,25,29,0,297,99,10,13,14,39,7,1,0,21,27,0,27,27,0,0,0,0,0,55,22,0,12.4442,0.2641,0.3244,0.4076,0.7321,9.2050,8.3440,0.7995,2.6856,0.0000,0.0000,0.3418,0.4630,3.3418,0.0000,0.0000,0.0000,4.2642,91.9873,0.0000,1.3212,0.6237,3.1069,0.3236
203,2040,149,3,1,1647,442,1837,601,381,438,254,156,199,184,490,333,7195,2,80,80,36,22,0,256,72,5,8,11,42,1,0,3,13,21,0,30,37,0,0,0,0,0,39,23,0,11.3449,0.2313,0.3046,0.3649,0.6695,7.7462,8.9051,0.8539,3.1717,0.0000,0.0000,0.4625,0.6207,3.1750,0.0000,0.0000,0.0000,3.7410,89.9375,0.0000,1.2131,0.5954,2.8077,0.2885
204,2040,149,3,1,1669,429,1836,732,456,460,201,129,231,226,426,332,7190,0,79,79,18,31,0,296,91,8,11,22,47,6,0,1,25,19,0,32,35,0,0,0,0,0,51,22,0,12.6713,0.2732,0.3304,0.4386,0.7690,9.5664,9.6503,0.9860,2.7063,0.0000,0.0000,0.4430,0.3673,2.5443,0.0000,0.0000,0.0000,4.7413,91.0127,0.0000,1.3636,0.5620,3.5659,0.3487
205,2040,149,3,1,1591,407,1824,673,429,304,215,200,271,232,521,333,6887,2,80,80,16,30,0,278,99,6,12,11,41,5,1,4,23,14,0,23,25,0,0,0,0,0,74,20,0,14.1954,0.2696,0.3539,0.4230,0.7769,9.4710,6.7114,0.9052,4.4154,0.0000,0.0000,0.3125,0.3478,2.6875,0.0000,0.0000,0.0000,5.1218,86.0875,0.0000,1.5429,0.6101,1.5200,0.3084
206,2040,149,3,1,1594,400,1796,704,452,383,220,158,271,240,430,326,6909,2,79,79,20,33,0,301,95,10,13,11,45,3,0,0,22,21,0,20,25,0,0,0,0,0,95,17,0,14.1739,0.2836,0.3533,0.4417,0.7950,10.1531,8.6032,1.0108,3.5491,0.0000,0.0000,0.3165,0.3774,2.7848,0.0000,0.0000,0.0000,5.3910,87.4557,0.0000,1.5225,0.5688,2.4241,0.3452
207,2040,149,3,1,1701,438,1882,685,438,454,250,143,215,197,469,331,7220,2,80,80,24,23,0,300,77,5,10,13,48,2,1,5,29,22,0,27,22,0,0,0,2,0,51,18,0,12.3716,0.2575,0.3214,0.4027,0.7241,8.9863,9.3146,0.9848,2.9339,0.0250,0.0000,0.2750,0.5106,3.1250,0.0000,0.0000,0.0000,4.0418,90.2500,0.0000,1.3245,0.5863,3.1748,0.3226
208,2040,149,3,1,1806,465,2045,768,513,377,350,195,244,230,506,413,7691,1,80,80,40,22,0,346,119,6,12,8,40,2,0,7,26,26,0,39,32,0,0,0,1,0,61,33,0,14.1963,0.2841,0.3600,0.4252,0.7852,9.9219,7.2915,0.7736,3.7715,0.0125,0.0000,0.4000,0.6452,4.3750,0.0000,0.0000,0.0000,4.4484,96.1375,0.0000,1.5215,0.5506,1.9333,0.3376
209,2040,150,3,1,1780,447,1940,729,495,356,249,109,241,224,509,414,7122,0,79,79,27,28,0,357,86,5,12,8,44,3,0,0,33,34,0,21,32,0,0,0,0,0,94,27,0,12.8456,0.2781,0.3297,0.4096,0.7393,9.9664,7.1678,0.8859,2.1946,0.0000,0.0000,0.4051,0.4909,3.1519,0.0000,0.0000,0.0000,4.5101,90.1519,0.0000,1.3512,0.5515,3.2661,0.3240
210,2040,150,3,1,1568,394,1714,695,457,270,252,109,242,226,476,360,6490,0,80,80,22,23,0,311,95,7,12,10,41,2,0,0,26,18,0,25,21,0,0,0,0,0,72,34,0,13.3401,0.2915,0.3421,0.4432,0.7854,10.4391,6.1675,0.9365,2.4898,0.0000,0.0000,0.2625,0.4889,3.1500,0.0000,0.0000,0.0000,5.1624,81.1250,0.0000,1.4365,0.5694,2.4771,0.3278
211,2040,150,3,1,1814,464,2005,779,508,371,243,129,244,228,559,379,7414,2,80,80,25,30,0,347,97,13,10,18,46,4,2,1,23,37,0,33,37,0,0,0,1,0,66,27,0,13.0545,0.2800,0.3387,0.4294,0.7681,9.8393,7.1858,0.8910,2.4986,0.0125,0.0000,0.4625,0.4545,3.0375,0.0000,0.0000,0.0000,4.4161,92.6750,0.0000,1.3709,0.5959,2.8760,0.3284
212,2040,150,3,1,1665,427,1856,697,455,318,265,146,250,216,552,337,6997,2,80,80,24,25,0,303,100,9,15,14,38,2,0,0,27,21,0,37,22,0,0,0,0,0,68,25,0,13.0896,0.2733,0.3368,0.4186,0.7554,9.5752,6.6921,0.7997,3.0725,0.0000,0.0000,0.2750,0.4898,3.3125,0.0000,0.0000,0.0000,4.5456,87.4625,0.0000,1.4053,0.6209,2.1781,0.3150
213,2040,150,3,1,1498,372,1629,678,420,351,270,96,233,213,402,311,6194,0,80,80,21,16,0,262,103,4,6,10,45,2,0,0,18,25,0,21,11,0,0,0,0,0,55,23,0,13.0887,0.2804,0.3329,0.4526,0.7855,10.1613,8.4919,1.0887,2.3226,0.0000,0.0000,0.1375,0.5676,3.3750,0.0000,0.0000,0.0000,5.1532,77.4250,0.0000,1.3871,0.5638,3.6562,0.3384
214,2040,150,3,1,1578,398,1777,676,459,273,203,161,240,220,519,323,6660,0,79,79,18,32,0,323,89,8,6,13,34,5,1,4,25,23,0,33,25,0,0,0,0,0,48,23,0,14.5402,0.2909,0.3637,0.4284,0.7921,10.3794,6.1734,0.7688,3.6407,0.0000,0.0000,0.3165,0.3600,2.5696,0.0000,0.0000,0.0000,4.9749,84.3038,0.0000,1.5578,0.6164,1.6957,0.3328
215,2040,150,3,1,1728,435,1924,728,481,382,212,159,258,238,486,366,7275,2,80,80,26,28,0,323,108,6,9,11,39,1,1,2,21,21,0,24,27,0,0,0,1,0,40,35,0,13.6549,0.2784,0.3448,0.4213,0.7661,9.9365,7.8914,0.8057,3.2846,0.0125,0.0000,0.3375,0.4815,2.6500,0.0000,0.0000,0.0000,4.9166,90.9375,0.0000,1.4690,0.5704,2.4025,0.3359
216,2040,150,3,1,1609,417,1818,662,434,356,243,164,243,229,494,326,6999,0,80,80,25,23,0,286,105,6,15,6,37,3,0,2,22,24,0,19,24,0,0,0,0,0,84,31,0,13.4245,0.2697,0.3433,0.4114,0.7547,9.3669,7.6835,0.7986,3.5396,0.0000,0.0000,0.3000,0.5208,3.0375,0.0000,0.0000,0.0000,4.9424,87.4875,0.0000,1.4341,0.6024,2.1707,0.3225
218,2040,151,4,1,1514,404,1670,562,360,468,216,124,164,156,423,265,6372,2,80,80,24,18,0,229,90,9,7,11,30,0,0,0,19,16,0,25,13,0,0,0,1,1,22,18,0,11.1203,0.2378,0.3010,0.3712,0.6722,8.0066,10.4086,0.6672,2.7578,0.0125,0.0000,0.1625,0.5714,2.7000,0.0000,0.0000,0.0000,3.4695,79.6500,0.0000,1.1960,0.6148,3.7742,0.3226
219,2040,151,4,1,1478,375,1643,648,414,372,169,131,218,198,388,294,6153,0,80,80,17,33,0,259,109,1,9,13,33,2,1,0,31,23,0,18,12,0,0,0,0,0,53,32,0,13.6320,0.2801,0.3461,0.4384,0.7846,9.9360,8.9280,0.7920,3.1440,0.0000,0.0000,0.1500,0.3400,2.1125,0.0000,0.0000,0.0000,4.7520,76.9125,0.0000,1.4533,0.5689,2.8397,0.3521
220,2040,151,4,1,1520,370,1730,782,484,267,257,174,293,274,444,320,6456,2,80,80,19,31,0,314,100,2,12,12,58,1,0,0,16,22,0,28,12,0,0,0,1,1,57,32,0,16.5108,0.3184,0.3935,0.5145,0.9080,11.7518,6.4829,1.4083,4.2248,0.0125,0.0000,0.1500,0.3800,3.2125,0.0000,0.0000,0.0000,6.6529,80.7000,0.0000,1.7752,0.5812,1.5345,0.3529
221,2040,151,4,1,1578,405,1778,718,423,417,267,157,241,235,405,342,6869,2,80,80,31,26,0,261,88,10,7,15,59,4,0,0,16,26,0,22,22,0,0,0,0,0,85,15,0,13.4445,0.2681,0.3428,0.4550,0.7978,9.3846,9.2514,1.3090,3.4832,0.0000,0.0000,0.2750,0.5439,3.3375,0.0000,0.0000,0.0000,5.2136,85.8625,0.0000,1.4297,0.5422,2.6561,0.3282
223,2040,151,4,1,1477,368,1648,713,433,348,231,130,259,226,399,297,6336,1,80,80,17,34,0,285,75,10,13,14,59,0,0,0,31,18,0,14,15,0,0,0,0,0,88,24,0,14.1964,0.2932,0.3547,0.4827,0.8374,10.5801,8.5032,1.4416,3.1765,0.0000,0.0000,0.1875,0.3333,2.8875,0.0000,0.0000,0.0000,5.5222,79.2000,0.0000,1.5285,0.5733,2.6769,0.3453
224,2040,151,4,1,1546,399,1699,684,396,421,266,117,191,180,402,315,6539,0,80,80,25,16,0,238,86,4,3,14,58,3,0,0,18,29,0,20,17,0,0,0,0,0,42,25,0,12.2256,0.2561,0.3198,0.4424,0.7622,8.9323,9.4962,1.3083,2.6391,0.0000,0.0000,0.2125,0.6098,3.3250,0.0000,0.0000,0.0000,4.0602,81.7375,0.0000,1.2857,0.5607,3.5983,0.3159
225,2040,152,4,1,1477,383,1642,578,380,317,221,128,193,171,465,307,6201,1,73,73,26,22,0,245,100,7,9,7,28,1,0,4,19,21,0,17,28,0,0,0,0,0,56,27,0,12.4200,0.2573,0.3235,0.3913,0.7149,8.9217,7.4426,0.6574,3.0052,0.0000,0.0000,0.3836,0.5417,3.0274,0.0000,0.0000,0.0000,4.0148,84.9452,0.0000,1.3252,0.6023,2.4766,0.3085
226,2040,151,4,1,1612,407,1815,724,446,357,235,159,251,237,449,357,6859,0,80,80,23,27,0,292,83,6,10,18,53,1,0,11,18,28,0,19,20,0,0,0,0,0,57,24,0,13.9975,0.2767,0.3499,0.4491,0.7990,9.8624,7.8943,1.1720,3.5160,0.0000,0.0000,0.2500,0.4600,2.9375,0.0000,0.0000,0.0000,5.2408,85.7375,0.0000,1.4865,0.5571,2.2453,0.3243
227,2040,152,4,1,1429,354,1609,634,421,292,186,148,229,210,407,298,6051,1,73,73,15,40,0,286,94,3,6,4,37,2,1,2,19,22,0,20,11,0,0,0,0,0,48,24,0,15.0113,0.2946,0.3682,0.4437,0.8119,10.6933,7.4167,0.9398,3.7592,0.0000,0.0000,0.1507,0.2727,2.5479,0.0000,0.0000,0.0000,5.3340,82.8904,0.0000,1.6058,0.5773,1.9730,0.3472
228,2040,153,4,1,1782,459,1932,690,456,476,235,102,221,205,490,350,7270,1,81,81,27,23,0,320,77,6,10,20,39,1,0,1,29,32,0,21,38,0,0,0,2,1,40,27,0,11.5602,0.2559,0.3063,0.3872,0.6935,8.9347,9.3266,0.7642,1.9985,0.0247,0.0000,0.4691,0.5400,2.9012,0.0000,0.0000,0.0000,4.0167,89.7531,0.0000,1.2148,0.5833,4.6667,0.3265
229,2040,152,4,1,1701,438,1904,665,443,416,338,160,221,203,488,341,7201,2,73,73,41,9,0,292,113,5,7,5,33,3,0,4,24,31,0,23,34,0,0,0,2,1,64,25,0,13.0076,0.2604,0.3339,0.3909,0.7248,9.0889,8.5350,0.6771,3.2827,0.0274,0.0000,0.4658,0.8200,4.6301,0.0000,0.0000,0.0000,4.1649,98.6438,0.0000,1.3746,0.5887,2.6000,0.3257
230,2040,152,4,1,1574,415,1766,601,402,361,216,159,209,198,491,321,6583,2,73,73,25,20,0,281,79,6,8,6,36,3,0,7,16,19,0,25,31,0,0,0,2,1,33,25,0,12.5581,0.2554,0.3295,0.3818,0.7114,8.7041,7.8164,0.7795,3.4427,0.0274,0.0000,0.4247,0.5556,2.9589,0.0000,0.0000,0.0000,4.2871,90.1781,0.0000,1.3496,0.6047,2.2704,0.3089
231,2040,152,4,1,1358,341,1600,597,407,288,219,198,261,222,408,251,6156,0,73,73,16,29,0,288,78,8,11,11,30,2,1,0,21,24,0,17,14,0,0,0,1,0,92,35,0,16.6012,0.2997,0.3953,0.4396,0.8350,10.7419,7.6012,0.7918,5.2258,0.0137,0.0000,0.1918,0.3556,3.0000,0.0000,0.0000,0.0000,5.8592,84.3288,0.0000,1.7742,0.6191,1.4545,0.3587
232,2040,152,4,1,1425,354,1617,610,424,331,183,164,230,206,405,248,6198,0,73,73,13,30,0,300,90,2,7,6,28,1,0,0,27,19,0,22,12,0,0,0,0,0,57,32,0,15.4322,0.2975,0.3759,0.4281,0.8039,10.7797,8.4153,0.7119,4.1695,0.0000,0.0000,0.1644,0.3023,2.5068,0.0000,0.0000,0.0000,5.2373,84.9041,0.0000,1.6610,0.6202,2.0183,0.3691
233,2040,151,4,1,1609,405,1773,724,456,446,265,124,226,221,402,305,6786,0,80,80,26,25,0,283,120,4,9,11,42,0,0,2,26,27,0,13,26,0,0,0,0,0,55,27,0,13.4889,0.2834,0.3431,0.4500,0.7931,10.1333,9.9111,0.9333,2.7556,0.0000,0.0000,0.3250,0.5098,3.3125,0.0000,0.0000,0.0000,4.9111,84.8250,0.0000,1.4321,0.5686,3.5968,0.3664
234,2040,152,4,1,1369,356,1594,524,342,339,190,183,190,170,420,256,6153,2,73,73,15,20,0,219,86,5,8,15,22,0,0,0,21,29,0,14,9,0,0,0,0,0,62,26,0,13.9794,0.2498,0.3486,0.3828,0.7314,8.6299,8.5542,0.5551,4.6178,0.0000,0.0000,0.1233,0.4286,2.6027,0.0000,0.0000,0.0000,4.2897,84.2877,0.0000,1.4720,0.6213,1.8525,0.3150
236,2040,153,4,1,1549,389,1757,649,436,350,189,156,219,204,462,294,6652,2,81,81,18,31,0,294,98,7,13,17,27,2,0,0,30,32,0,26,19,0,0,0,0,0,41,21,0,14.4123,0.2815,0.3566,0.4190,0.7756,10.0701,8.0838,0.6236,3.6031,0.0000,0.0000,0.2346,0.3673,2.3333,0.0000,0.0000,0.0000,4.7117,82.1235,0.0000,1.5192,0.6111,2.2436,0.3451
237,2040,153,4,1,1639,439,1770,537,365,472,244,87,154,143,436,357,6682,1,81,81,34,19,0,268,56,5,6,7,34,6,0,0,23,33,0,20,37,0,0,0,0,0,27,18,0,9.9355,0.2227,0.2748,0.3276,0.6024,7.4772,9.6692,0.6965,1.7822,0.0000,0.0000,0.4568,0.6415,3.0123,0.0000,0.0000,0.0000,2.9294,82.4938,0.0000,1.0288,0.5498,5.4253,0.2906
238,2040,153,4,1,1658,428,1804,594,416,313,259,116,181,165,553,359,6624,2,81,81,34,20,0,293,90,3,8,11,22,1,0,0,10,19,0,26,27,0,0,0,1,1,44,22,0,11.5684,0.2509,0.3059,0.3583,0.6642,8.7341,6.5715,0.4619,2.4355,0.0123,0.0000,0.3333,0.6296,3.1975,0.0000,0.0000,0.0000,3.4642,81.7778,0.0000,1.2411,0.6064,2.6983,0.2960
239,2040,153,4,1,1559,399,1759,635,429,315,207,161,236,217,469,337,6799,1,81,81,23,33,0,304,80,4,9,9,36,0,1,0,21,25,0,13,19,0,0,0,0,0,79,39,0,13.8606,0.2752,0.3506,0.4073,0.7579,9.6686,7.0993,0.8114,3.6285,0.0000,0.0000,0.2346,0.4107,2.5556,0.0000,0.0000,0.0000,4.8907,83.9383,0.0000,1.4775,0.5819,1.9565,0.3229
240,2040,153,4,1,1690,431,1860,686,461,426,247,113,215,191,461,342,6951,2,81,81,20,29,0,322,88,12,10,16,35,5,0,1,19,35,0,15,24,0,0,0,2,0,112,34,0,12.6973,0.2728,0.3295,0.4059,0.7355,9.6116,8.8819,0.7297,2.3560,0.0247,0.0000,0.2963,0.4082,3.0494,0.0000,0.0000,0.0000,3.9822,85.8148,0.0000,1.3297,0.5741,3.7699,0.3438
241,2040,153,4,1,1786,464,1950,690,460,402,241,113,218,196,501,417,7225,0,81,81,32,28,0,313,99,4,12,13,35,0,1,0,23,34,0,22,37,0,0,0,1,1,70,30,0,11.7737,0.2576,0.3121,0.3863,0.6984,8.9224,7.7974,0.6789,2.1918,0.0123,0.0000,0.4568,0.5333,2.9753,0.0000,0.0000,0.0000,3.8017,89.1975,0.0000,1.2349,0.5458,3.5575,0.3123
242,2040,153,4,1,1621,404,1820,697,465,321,238,147,245,212,483,342,6761,1,81,81,22,25,0,321,95,5,16,10,39,1,0,1,12,31,0,21,21,0,0,0,0,0,72,30,0,14.3124,0.2869,0.3543,0.4300,0.7843,10.3504,7.1451,0.8681,3.2721,0.0000,0.0000,0.2593,0.4681,2.9383,0.0000,0.0000,0.0000,4.7189,83.4691,0.0000,1.5136,0.5855,2.1837,0.3336
243,2040,153,4,1,1551,389,1751,647,450,312,240,153,240,226,478,310,6592,2,81,81,21,29,0,336,67,10,11,11,36,0,0,1,20,26,0,24,16,0,0,0,0,0,42,19,0,14.5278,0.2901,0.3613,0.4172,0.7784,10.3935,7.2062,0.8315,3.5338,0.0000,0.0000,0.1975,0.4200,2.9630,0.0000,0.0000,0.0000,5.2198,81.3827,0.0000,1.5475,0.6066,2.0392,0.3410
244,2040,153,4,1,1631,417,1872,661,464,339,181,191,246,226,479,345,7038,1,81,81,10,35,0,332,91,9,15,17,24,3,0,0,30,26,0,24,22,0,0,0,1,0,55,36,0,14.6861,0.2845,0.3655,0.4053,0.7708,10.0064,7.3107,0.5176,4.1190,0.0123,0.0000,0.2716,0.2222,2.2346,0.0000,0.0000,0.0000,4.8738,86.8889,0.0000,1.5695,0.5813,1.7749,0.3429
245,2040,152,4,1,1287,331,1520,487,344,227,142,198,202,179,435,269,5866,2,73,73,9,33,0,257,57,3,11,4,26,0,0,0,26,21,0,15,11,0,0,0,0,0,65,32,0,15.2774,0.2673,0.3711,0.3784,0.7495,9.3347,6.1598,0.7055,5.3729,0.0000,0.0000,0.1507,0.2143,1.9452,0.0000,0.0000,0.0000,4.8573,80.3562,0.0000,1.6342,0.6179,1.1465,0.3043
246,2040,153,4,1,1614,422,1827,602,423,329,207,171,199,183,523,338,6829,2,81,81,20,30,0,303,80,11,9,21,19,0,0,0,19,22,0,25,20,0,0,0,0,0,80,39,0,13.1167,0.2621,0.3392,0.3730,0.7122,9.0071,7.0055,0.4046,3.6412,0.0000,0.0000,0.2469,0.4000,2.5556,0.0000,0.0000,0.0000,3.8967,84.3086,0.0000,1.4054,0.6074,1.9240,0.3169
247,2040,154,4,1,1604,433,1782,521,353,381,202,134,169,142,501,359,6551,0,81,81,32,23,0,236,87,9,8,9,21,3,0,0,17,27,0,20,29,0,0,0,0,0,54,24,0,10.6836,0.2201,0.2899,0.3248,0.6147,7.3372,7.9192,0.4365,2.7852,0.0000,0.0000,0.3580,0.5818,2.4938,0.0000,0.0000,0.0000,2.9515,80.8765,0.0000,1.1247,0.5826,2.8433,0.2744
248,2040,154,4,1,1657,439,1827,592,404,377,201,121,176,155,490,378,6819,1,81,81,26,23,0,281,83,8,10,15,25,1,0,0,21,31,0,19,35,0,0,0,0,0,58,27,0,11.3900,0.2438,0.3057,0.3573,0.6629,8.2762,7.7231,0.5121,2.4788,0.0000,0.0000,0.4321,0.5306,2.4815,0.0000,0.0000,0.0000,3.1753,84.1852,0.0000,1.1950,0.5645,3.1157,0.2996
249,2040,154,4,1,1660,437,1815,681,433,371,201,110,212,199,503,358,6759,2,81,81,22,30,0,290,83,8,12,15,45,1,0,1,25,25,0,23,32,0,0,0,1,0,44,41,0,11.6801,0.2608,0.3143,0.4102,0.7246,8.9040,7.6291,0.9254,2.2620,0.0123,0.0000,0.3951,0.4231,2.4815,0.0000,0.0000,0.0000,4.0922,83.4444,0.0000,1.2407,0.5842,3.3727,0.3089
250,2040,154,4,1,1586,432,1799,529,344,401,191,166,181,157,460,371,6686,2,81,81,27,22,0,234,66,9,7,13,31,1,0,4,20,31,0,13,29,0,0,0,0,0,60,33,0,11.2535,0.2169,0.3022,0.3335,0.6358,7.1556,8.3413,0.6448,3.4530,0.0000,0.0000,0.3580,0.5510,2.3580,0.0000,0.0000,0.0000,3.2658,82.5432,0.0000,1.1787,0.5535,2.4157,0.2696
