message_id,subject,player_id_0,player_id_1,player_id_2,player_id_3,player_id_4,team_id_0,team_id_1,team_id_2,team_id_3,team_id_4,league_id_0,league_id_1,importance,message_type,hype,sender_type,sender_id,recipient_id,trade_id,date,deleted,notify,ongoing_story_id,text_is_modified
11827,"SS Bob Reed: Contract Signed",42413,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,42413,52,0,"2040-6-27",0,1,-1,0
11828,"3B Tim Stroup: Contract Signed",42511,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,42511,52,0,"2040-6-27",0,1,-1,0
11829,"SS Jeff Motz: Contract Signed",42724,0,0,0,0,58,0,0,0,0,0,0,1,2,0,2,42724,66,0,"2040-6-27",0,1,-1,0
11830,"C Jon Collins: Contract Signed",42774,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,42774,52,0,"2040-6-27",0,1,-1,0
11831,"C Josh Harms: Contract Signed",43242,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43242,52,0,"2040-6-27",0,1,-1,0
11832,"SP Kevin Osmon: Contract Signed",43269,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43269,52,0,"2040-6-27",0,1,-1,0
11833,"2B Deu-kyum Kwang: Contract Signed",43278,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43278,52,0,"2040-6-27",0,1,-1,0
11834,"SS Johnny Carney: Contract Signed",43296,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43296,52,0,"2040-6-27",0,1,-1,0
11835,"C Steve Cox: Contract Signed",43573,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43573,52,0,"2040-6-27",0,1,-1,0
11836,"SS Jeremy Laclair: Contract Signed",43622,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43622,52,0,"2040-6-27",0,1,-1,0
11837,"2B Hendri Vrolijk: Contract Signed",43747,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43747,52,0,"2040-6-27",0,1,-1,0
11838,"SP Dave Woten: Contract Signed",43752,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43752,52,0,"2040-6-27",0,1,-1,0
11839,"SP Nate Parrish: Contract Signed",43844,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43844,52,0,"2040-6-27",0,1,-1,0
11840,"SP Jorge Sisneros: Contract Signed",43851,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43851,52,0,"2040-6-27",0,1,-1,0
11841,"RP Alfredo Quintanilla: Contract Signed",43916,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43916,52,0,"2040-6-27",0,1,-1,0
11842,"3B Jaheim LaSane: Contract Signed",43933,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43933,52,0,"2040-6-27",0,1,-1,0
11843,"RP Alfredo Quintero: Contract Signed",43957,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,43957,52,0,"2040-6-27",0,1,-1,0
11844,"LF Rodolfo Morales: Contract Signed",44026,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,44026,52,0,"2040-6-27",0,1,-1,0
11845,"CF Juan Guel: Contract Signed",44083,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,44083,52,0,"2040-6-27",0,1,-1,0
11846,"3B Jeff DiBari: Contract Signed",44102,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,44102,52,0,"2040-6-27",0,1,-1,0
11847,"3B Hsin-ta Shu: Contract Signed",44176,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,44176,52,0,"2040-6-27",0,1,-1,0
11848,"CF Luis Mendoza: Contract Signed",44238,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,44238,52,0,"2040-6-27",0,1,-1,0
11849,"RF Ruud Meijer: Contract Signed",44271,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,44271,52,0,"2040-6-27",0,1,-1,0
11850,"SP Jimmy Van Horn: Contract Signed",44322,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,44322,52,0,"2040-6-27",0,1,-1,0
11851,"CF Zdenek Jedlicka: Contract Signed",44367,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,44367,52,0,"2040-6-27",0,1,-1,0
11852,"SS Dan Petersen: Contract Signed",44597,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,44597,52,0,"2040-6-27",0,1,-1,0
11853,"SP Maaik de Goeij: Contract Signed",44741,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,44741,52,0,"2040-6-27",0,1,-1,0
11854,"SS Odwin Hogervorst: Contract Signed",44746,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,44746,52,0,"2040-6-27",0,1,-1,0
11855,"CF Kennan Legault: Contract Signed",44857,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,44857,52,0,"2040-6-27",0,1,-1,0
11856,"C Jonathan Gamino: Contract Signed",45026,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45026,52,0,"2040-6-27",0,1,-1,0
11857,"SS Glen Watson: Contract Signed",45262,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45262,52,0,"2040-6-27",0,1,-1,0
11858,"CF Marc Rahuba: Contract Signed",45345,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45345,52,0,"2040-6-27",0,1,-1,0
11859,"SS Mike Medlock: Contract Signed",45363,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45363,52,0,"2040-6-27",0,1,-1,0
11860,"C Chris Quane: Contract Signed",45370,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45370,52,0,"2040-6-27",0,1,-1,0
11861,"SS Juan Lares: Contract Signed",45383,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45383,52,0,"2040-6-27",0,1,-1,0
11862,"SS Mike Burdette: Contract Signed",45390,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45390,52,0,"2040-6-27",0,1,-1,0
11863,"SS Sean Slowey: Contract Signed",45403,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45403,52,0,"2040-6-27",0,1,-1,0
11864,"SS Federico Briseno: Contract Signed",45418,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45418,52,0,"2040-6-27",0,1,-1,0
11865,"SS Kevin Nelams: Contract Signed",45483,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45483,52,0,"2040-6-27",0,1,-1,0
11866,"SS DeMario Murillo: Contract Signed",45518,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45518,52,0,"2040-6-27",0,1,-1,0
11867,"SS Chris Mulcahy: Contract Signed",45532,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45532,52,0,"2040-6-27",0,1,-1,0
11868,"C Branden Taylor: Contract Signed",45534,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45534,52,0,"2040-6-27",0,1,-1,0
11869,"SS Billy Rusch: Contract Signed",45597,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45597,52,0,"2040-6-27",0,1,-1,0
11870,"C Jimmy Miller: Contract Signed",45621,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45621,52,0,"2040-6-27",0,1,-1,0
11871,"RF Teagan Boutillier: Contract Signed",45690,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45690,52,0,"2040-6-27",0,1,-1,0
11872,"LF Christiaan van der Eng: Contract Signed",45716,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45716,52,0,"2040-6-27",0,1,-1,0
11873,"RF Luis Picado: Contract Signed",45799,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45799,52,0,"2040-6-27",0,1,-1,0
11874,"RF Arturo Ramirez: Contract Signed",45827,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45827,52,0,"2040-6-27",0,1,-1,0
11875,"RF Luis Castellanos: Contract Signed",45888,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,45888,52,0,"2040-6-27",0,1,-1,0
11876,"2B Everton Buttall: Contract Signed",46180,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,46180,52,0,"2040-6-27",0,1,-1,0
11877,"C Jorge Herrera: Contract Signed",46238,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,46238,52,0,"2040-6-27",0,1,-1,0
11878,"C Murdoch Gilmour: Contract Signed",46291,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,46291,52,0,"2040-6-27",0,1,-1,0
11879,"C Hong-quan Pao: Contract Signed",46469,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,46469,52,0,"2040-6-27",0,1,-1,0
11880,"SS Su-yeong Jei: Contract Signed",46519,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,46519,52,0,"2040-6-27",0,1,-1,0
11881,"CF Camden Minthorn: Contract Signed",46633,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,46633,52,0,"2040-6-27",0,1,-1,0
11882,"RP Luis Mercado: Contract Signed",46736,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,46736,52,0,"2040-6-27",0,1,-1,0
11883,"CF Nehemiah Tezeno: Contract Signed",46769,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,46769,52,0,"2040-6-27",0,1,-1,0
11884,"SS Luis Arteaga: Contract Signed",47251,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47251,52,0,"2040-6-27",0,1,-1,0
11885,"1B Pat Skach: Contract Signed",47580,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47580,52,0,"2040-6-27",0,1,-1,0
11886,"SS Pat Kirk: Contract Signed",47603,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47603,52,0,"2040-6-27",0,1,-1,0
11887,"SP Tim Erickson: Contract Signed",47640,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47640,52,0,"2040-6-27",0,1,-1,0
11888,"CF Chris Bowen: Contract Signed",47701,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47701,52,0,"2040-6-27",0,1,-1,0
11889,"SS Luis Romero: Contract Signed",47703,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47703,52,0,"2040-6-27",0,1,-1,0
11890,"C Billy Stafford: Contract Signed",47713,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47713,52,0,"2040-6-27",0,1,-1,0
11891,"SS Chris Moore: Contract Signed",47734,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47734,52,0,"2040-6-27",0,1,-1,0
11892,"SS Jorge Morales: Contract Signed",47751,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47751,52,0,"2040-6-27",0,1,-1,0
11893,"2B Joe Kasten: Contract Signed",47760,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47760,52,0,"2040-6-27",0,1,-1,0
11894,"SS Teagan Dukeshire: Contract Signed",47787,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47787,52,0,"2040-6-27",0,1,-1,0
11895,"2B Brad Thompson: Contract Signed",47802,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47802,52,0,"2040-6-27",0,1,-1,0
11896,"C Alpha Laday: Contract Signed",47818,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,47818,52,0,"2040-6-27",0,1,-1,0
11897,"SP Luis Escalante: Contract Signed",48705,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,48705,52,0,"2040-6-27",0,1,-1,0
11898,"3B Juan Caraballo: Contract Signed",48817,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,48817,52,0,"2040-6-27",0,1,-1,0
11899,"C Ewdy Griffith: Contract Signed",48985,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,48985,52,0,"2040-6-27",0,1,-1,0
11900,"3B Joe Feinberg: Contract Signed",48988,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,48988,52,0,"2040-6-27",0,1,-1,0
11901,"SS Dylan Minor: Contract Signed",48993,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,48993,52,0,"2040-6-27",0,1,-1,0
11902,"C Kamari LeDay: Contract Signed",49008,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49008,52,0,"2040-6-27",0,1,-1,0
11903,"2B Mike Fout: Contract Signed",49012,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49012,52,0,"2040-6-27",0,1,-1,0
11904,"CF Jake Kenneybrew: Contract Signed",49016,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49016,52,0,"2040-6-27",0,1,-1,0
11905,"C R.J. Eldridge: Contract Signed",49059,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49059,52,0,"2040-6-27",0,1,-1,0
11906,"2B Josh Morton: Contract Signed",49062,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49062,52,0,"2040-6-27",0,1,-1,0
11907,"SS Jake De Clercq: Contract Signed",49064,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49064,52,0,"2040-6-27",0,1,-1,0
11908,"C Sean Bates: Contract Signed",49083,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49083,52,0,"2040-6-27",0,1,-1,0
11909,"2B R.J. Harris: Contract Signed",49112,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49112,52,0,"2040-6-27",0,1,-1,0
11910,"SS Jaheem McDowney: Contract Signed",49139,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49139,52,0,"2040-6-27",0,1,-1,0
11911,"C Chris Heitzman: Contract Signed",49184,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49184,52,0,"2040-6-27",0,1,-1,0
11912,"2B Jonathan Siegel: Contract Signed",49187,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49187,52,0,"2040-6-27",0,1,-1,0
11913,"2B Jared Hughes: Contract Signed",49193,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49193,52,0,"2040-6-27",0,1,-1,0
11914,"2B Tim Hansen: Contract Signed",49212,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49212,52,0,"2040-6-27",0,1,-1,0
11915,"SP Brad Hamberger: Contract Signed",49228,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49228,52,0,"2040-6-27",0,1,-1,0
11916,"2B Wes Keller: Contract Signed",49237,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49237,52,0,"2040-6-27",0,1,-1,0
11917,"LF Dan Conroy: Contract Signed",49242,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49242,52,0,"2040-6-27",0,1,-1,0
11918,"C Eddie Morgan: Contract Signed",49259,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49259,52,0,"2040-6-27",0,1,-1,0
11919,"C T.J. King: Contract Signed",49285,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49285,52,0,"2040-6-27",0,1,-1,0
11920,"3B Greg Tomlinson: Contract Signed",49295,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49295,52,0,"2040-6-27",0,1,-1,0
11921,"SS Luis Flores: Contract Signed",49320,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49320,52,0,"2040-6-27",0,1,-1,0
11922,"C D.J. Goodwin: Contract Signed",49360,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49360,52,0,"2040-6-27",0,1,-1,0
11923,"3B Zion Tookes: Contract Signed",49363,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49363,52,0,"2040-6-27",0,1,-1,0
11924,"C Alan Clark: Contract Signed",49409,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49409,52,0,"2040-6-27",0,1,-1,0
11925,"C Pat Joyce: Contract Signed",49434,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49434,52,0,"2040-6-27",0,1,-1,0
11926,"C Jeremy Fondaw: Contract Signed",49435,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49435,52,0,"2040-6-27",0,1,-1,0
11927,"C Steve Vettese: Contract Signed",49460,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49460,52,0,"2040-6-27",0,1,-1,0
11928,"C Kymani Trought: Contract Signed",49485,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49485,52,0,"2040-6-27",0,1,-1,0
11929,"SS Kevin DiNapoli: Contract Signed",49489,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49489,52,0,"2040-6-27",0,1,-1,0
11930,"C Tim Howell: Contract Signed",49508,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49508,52,0,"2040-6-27",0,1,-1,0
11931,"C Bobby Langley: Contract Signed",49510,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49510,52,0,"2040-6-27",0,1,-1,0
11932,"RP Steve Foley: Contract Signed",49530,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49530,52,0,"2040-6-27",0,1,-1,0
11933,"C Josh Hiett: Contract Signed",49533,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49533,52,0,"2040-6-27",0,1,-1,0
11934,"3B Andy Kindle: Contract Signed",49538,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49538,52,0,"2040-6-27",0,1,-1,0
11935,"3B Nehemiah Birdow: Contract Signed",49539,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49539,52,0,"2040-6-27",0,1,-1,0
11936,"RP Josh Lupo: Contract Signed",49574,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49574,52,0,"2040-6-27",0,1,-1,0
11937,"2B Greg Bold: Contract Signed",49589,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49589,52,0,"2040-6-27",0,1,-1,0
11938,"SS Dave LaBounty: Contract Signed",49593,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49593,52,0,"2040-6-27",0,1,-1,0
11939,"C Sincere Rhodan: Contract Signed",49608,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49608,52,0,"2040-6-27",0,1,-1,0
11940,"3B Mike Maynard: Contract Signed",49613,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49613,52,0,"2040-6-27",0,1,-1,0
11941,"C Luis Maldonado: Contract Signed",49633,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49633,52,0,"2040-6-27",0,1,-1,0
11942,"2B Jon Snell: Contract Signed",49643,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49643,52,0,"2040-6-27",0,1,-1,0
11943,"C Josh Campbell: Contract Signed",49660,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49660,52,0,"2040-6-27",0,1,-1,0
11944,"SS Dave Martel: Contract Signed",49664,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49664,52,0,"2040-6-27",0,1,-1,0
11945,"LF Gabe Pletcher: Contract Signed",49665,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49665,52,0,"2040-6-27",0,1,-1,0
11946,"SS Dan Bueler: Contract Signed",49689,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49689,52,0,"2040-6-27",0,1,-1,0
11947,"2B Luis Gallegos: Contract Signed",49693,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49693,52,0,"2040-6-27",0,1,-1,0
11948,"C Sam Puskarich: Contract Signed",49708,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49708,52,0,"2040-6-27",0,1,-1,0
11949,"2B Marc Gross: Contract Signed",49712,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49712,52,0,"2040-6-27",0,1,-1,0
11950,"3B Marc Perkins: Contract Signed",49714,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49714,52,0,"2040-6-27",0,1,-1,0
11951,"C Frainger Fowler: Contract Signed",49733,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49733,52,0,"2040-6-27",0,1,-1,0
11952,"2B Eric Francis: Contract Signed",49762,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49762,52,0,"2040-6-27",0,1,-1,0
11953,"C Juan Morales: Contract Signed",49784,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49784,52,0,"2040-6-27",0,1,-1,0
11954,"C Mike Lash: Contract Signed",49785,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49785,52,0,"2040-6-27",0,1,-1,0
11955,"SS Dave Bryant: Contract Signed",49814,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49814,52,0,"2040-6-27",0,1,-1,0
11956,"SP Jake Panagakos: Contract Signed",49821,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49821,52,0,"2040-6-27",0,1,-1,0
11957,"C Jim Tucker: Contract Signed",49860,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49860,52,0,"2040-6-27",0,1,-1,0
11958,"CF Brad Marsh: Contract Signed",49864,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49864,52,0,"2040-6-27",0,1,-1,0
11959,"C Chad Norville: Contract Signed",49883,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49883,52,0,"2040-6-27",0,1,-1,0
11960,"C Juan Castaneda: Contract Signed",49885,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49885,52,0,"2040-6-27",0,1,-1,0
11961,"SP Mike Perlmutter: Contract Signed",49896,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49896,52,0,"2040-6-27",0,1,-1,0
11962,"SP Juan Sledge: Contract Signed",49899,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49899,52,0,"2040-6-27",0,1,-1,0
11963,"C Joel Hogue: Contract Signed",49910,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49910,52,0,"2040-6-27",0,1,-1,0
11964,"C Chris Loveland: Contract Signed",49935,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49935,52,0,"2040-6-27",0,1,-1,0
11965,"C B.J. Bevill: Contract Signed",49945,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49945,52,0,"2040-6-27",0,1,-1,0
11966,"C Jonathon Lee: Contract Signed",49984,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49984,52,0,"2040-6-27",0,1,-1,0
11967,"SS Gregorio Aponte: Contract Signed",49989,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,49989,52,0,"2040-6-27",0,1,-1,0
11968,"C Jeff Barringer: Contract Signed",50008,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50008,52,0,"2040-6-27",0,1,-1,0
11969,"3B Juan Ramirez: Contract Signed",50013,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50013,52,0,"2040-6-27",0,1,-1,0
11970,"C Dan Stark: Contract Signed",50060,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50060,52,0,"2040-6-27",0,1,-1,0
11971,"SP Jon Schultz: Contract Signed",50075,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50075,52,0,"2040-6-27",0,1,-1,0
11972,"2B Luis Colindres: Contract Signed",50089,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50089,52,0,"2040-6-27",0,1,-1,0
11973,"SS Dave Fritz: Contract Signed",50093,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50093,52,0,"2040-6-27",0,1,-1,0
11974,"C Bob Mock: Contract Signed",50109,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50109,52,0,"2040-6-27",0,1,-1,0
11975,"C Mike Beck: Contract Signed",50134,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50134,52,0,"2040-6-27",0,1,-1,0
11976,"3B Eric Philips: Contract Signed",50138,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50138,52,0,"2040-6-27",0,1,-1,0
11977,"1B Alvin Towe: Contract Signed",50236,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50236,52,0,"2040-6-27",0,1,-1,0
11978,"SP Luis Madrid: Contract Signed",50350,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50350,52,0,"2040-6-27",0,1,-1,0
11979,"2B Sergio Ramirez: Contract Signed",50566,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50566,52,0,"2040-6-27",0,1,-1,0
11980,"2B Juan Tamayo: Contract Signed",50683,0,0,0,0,54,0,0,0,0,0,0,1,2,0,2,50683,52,0,"2040-6-27",0,1,-1,0
11981,"PM from SP Randy Morgan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19719,28,0,"2040-6-27",0,0,-1,0
11982,"PM from RF Joey Fowler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39840,60,0,"2040-6-27",0,0,-1,0
11983,"Amateur Player Added To International Complex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2040-6-27",0,0,-1,0
11984,"Amateur Player Added To International Complex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2040-6-27",0,0,-1,0
11985,"Coronado Whiffs 15, Colorado (DSL) Tops Philadelphia 1 (DSL)",1329,0,0,0,0,601,595,0,0,0,172,0,3,4,2,5,601,0,0,"2040-6-27",0,1,-1,0
11986,"Hurtado 5-for-5 for Lugnuts",47363,0,0,0,0,250,264,0,0,0,154,0,3,4,2,5,250,0,0,"2040-6-27",0,1,-1,0
11987,"Hits Blitz for Twins Cotton",48939,0,0,0,0,331,320,0,0,0,160,0,3,4,2,5,331,0,0,"2040-6-27",0,1,-1,0
11988,"Rangers Whitewash Giants, Gilcrist Winner",21478,0,0,0,0,58,55,0,0,0,145,0,3,4,2,5,58,0,0,"2040-6-27",0,1,-1,0
11989,"McFeeley Shows Off, Hits for Cycle ",36417,0,0,0,0,179,178,0,0,0,147,0,3,4,2,5,179,0,0,"2040-6-27",0,1,-1,0
11990,"Swamp Foxes Win at Los Angeles, 6-5",0,0,0,0,0,45,0,0,0,0,0,0,1,9,2,5,45,33,0,"2040-6-27",0,1,-1,0
11991,"The Case of the Missing Star's Batting Gloves",40214,0,0,0,0,51,0,0,0,0,145,0,3,3,0,5,0,0,0,"2040-6-27",0,1,77,0
11992,"SP Gregorio Monrreal: Contract Negotiation Update",22742,0,0,0,0,60,0,0,0,0,0,0,0,2,0,2,22742,77,0,"2040-6-28",0,1,-1,0
11993,"Luis Estrada signs with Atlanta",37825,0,0,0,0,60,0,0,0,0,0,0,1,2,0,0,60,77,0,"2040-6-28",0,1,-1,0
11994,"RP Luis Estrada: Contract Signed",37825,0,0,0,0,32,0,0,0,0,0,0,0,2,0,2,37825,60,0,"2040-6-28",0,1,-1,0
11995,"Mike Roberts signs with Atlanta",42415,0,0,0,0,60,0,0,0,0,0,0,1,2,0,0,60,77,0,"2040-6-28",0,1,-1,0
11996,"RP Mike Roberts: Contract Signed",42415,0,0,0,0,32,0,0,0,0,0,0,0,2,0,2,42415,60,0,"2040-6-28",0,1,-1,0
11997,"Minnesota's Douggie Skingle Suffers Setback",43039,0,0,0,0,47,0,0,0,0,145,0,3,8,1,5,47,0,0,"2040-6-28",0,1,-1,0
11998,"Douggie Skingle Suffers Setback",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,48,0,"2040-6-28",0,1,-1,0
11999,"PM from SP Juan Veloz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38896,60,0,"2040-6-28",0,0,-1,0
12000,"PM from RP Ernesto Arreguin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43720,61,0,"2040-6-28",0,1,-1,0
12001,"Arreguin Expresses Desire to Leave Yankees?",43720,0,0,0,0,48,0,0,0,0,145,0,3,3,1,5,48,0,0,"2040-6-28",0,1,-1,0
12002,"Amateur Player Added To International Complex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2040-6-28",0,0,-1,0
12003,"Amateur Player Added To International Complex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2040-6-28",0,0,-1,0
