player_id,team_id,league_id,position,role,uniform_number,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,last_day_on_waivers,options_used,option_used_this_year,has_received_arbitration,was_traded,trade_status
42987,801,100,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
42988,257,154,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1284,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
42989,799,100,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
42991,175,147,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1365,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
42992,44,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,498,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
42994,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1368,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
42995,220,151,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1643,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
42996,408,160,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,493,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
42998,46,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,498,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
42999,309,159,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43001,51,145,1,11,0,0,1,1,0,0,0,0,0,0,0,13,13,17,2327,2352,3249,60,60,60,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0
43002,239,153,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,868,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43003,254,154,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,907,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43004,799,100,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43005,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,811,1194,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
43006,39,145,1,11,0,0,1,1,0,0,0,0,0,0,0,2,5,10,498,920,1952,60,60,60,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0
43007,619,172,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,464,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43008,183,147,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1090,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43009,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43010,42,145,1,11,0,0,1,1,0,0,1,0,0,0,0,0,0,8,60,60,1609,60,60,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43011,175,147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1989,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43012,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43013,799,100,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43014,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1339,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43015,176,146,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,836,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43016,620,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1463,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43017,257,154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1090,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43018,57,145,1,12,0,0,1,1,0,0,0,0,0,0,0,0,2,7,35,404,1399,35,60,60,0,5,0,0,0,0,0,0,0,0,3,1,0,0,0
43019,170,146,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1090,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43020,317,159,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,497,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43021,801,100,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43022,277,156,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1090,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43023,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1374,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43024,799,100,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43025,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43026,799,100,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43027,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43028,220,151,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1243,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43029,191,148,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,521,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43030,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43031,216,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1090,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43032,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1028,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43033,602,172,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,464,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43034,286,156,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1034,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43035,801,100,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43036,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1339,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43037,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1374,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43038,283,156,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1427,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43039,47,145,1,11,0,0,1,1,0,0,0,0,0,0,0,3,3,8,576,576,1551,60,60,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43040,49,145,1,12,0,0,1,1,0,0,0,0,0,0,0,4,5,8,795,870,1551,60,60,60,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0
43041,799,100,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43042,799,100,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43043,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1339,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43044,799,100,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43045,616,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1034,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43046,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1339,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43047,226,151,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,807,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43048,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43049,891,102,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43050,53,145,1,11,0,0,0,1,1,0,0,0,0,0,0,3,3,8,581,581,1580,60,60,60,56,5,0,0,0,0,0,0,0,0,0,0,0,1,0
43051,232,152,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,521,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43052,162,147,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1179,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43053,41,145,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6,60,232,1214,60,60,60,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0
43054,278,156,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,521,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43055,337,161,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43057,254,154,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,521,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43058,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43059,620,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1096,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43060,756,152,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1302,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43061,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43062,799,100,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43063,164,146,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,521,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43064,801,100,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43065,164,146,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
43068,799,100,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43069,584,172,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,688,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43070,49,145,1,13,0,0,1,1,0,0,0,0,0,0,0,10,10,10,1780,1780,1924,60,60,60,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
43071,56,145,3,0,0,0,1,1,0,0,0,0,0,0,0,2,3,8,435,576,1628,60,60,60,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
43072,181,147,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,6,33,232,1284,0,60,60,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0
43074,261,155,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43075,865,102,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43076,601,172,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1208,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43077,249,154,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1208,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43078,287,156,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,343,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43079,158,146,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1379,0,0,40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43080,799,100,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43081,867,102,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43082,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43083,255,154,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1284,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43084,883,102,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43086,801,100,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43087,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43088,336,161,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,343,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43089,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43090,271,155,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43091,589,172,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,878,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43092,174,147,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,16,1204,1204,3025,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43093,314,159,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43094,199,149,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43095,301,158,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,343,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43096,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2356,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43097,607,172,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1054,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43098,799,100,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43099,198,148,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1179,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43100,801,100,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43101,254,154,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1067,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43102,801,100,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43103,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43104,174,147,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3323,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43105,55,145,1,11,0,0,1,1,0,0,0,0,0,0,0,7,8,13,1331,1436,2588,60,60,60,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0
43107,265,155,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1214,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43108,32,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,221,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43109,274,155,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1179,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43110,337,161,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,343,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43113,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43114,34,145,1,12,0,0,1,1,0,0,0,0,0,0,0,1,2,13,195,472,2360,21,60,60,0,5,0,0,0,0,0,0,0,0,3,1,0,0,0
43115,259,154,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43116,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43117,281,156,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,172,1726,0,0,60,0,5,1,0,1,112,0,0,0,0,1,0,0,0,0
43118,879,102,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43119,328,160,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43120,50,145,7,0,0,0,1,1,0,0,0,0,0,0,0,9,9,13,1594,1594,2548,60,60,60,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
43121,214,150,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1243,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43122,190,148,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1179,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43123,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43124,298,157,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,464,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43125,239,153,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43126,314,159,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1208,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43128,876,102,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43129,197,148,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,232,1214,0,60,60,0,5,0,0,0,0,0,0,0,0,2,1,0,1,1
43130,181,147,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,232,1243,0,60,60,0,5,0,0,0,0,0,0,0,0,2,1,0,1,0
43131,200,149,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1067,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43132,801,100,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43133,334,161,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,343,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
43134,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43136,276,155,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1067,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43137,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43138,314,159,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1034,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43139,404,160,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,464,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43140,334,161,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1179,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43143,799,100,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43144,872,102,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43145,613,172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,562,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43146,885,102,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43147,587,172,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,868,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43148,251,154,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,868,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43149,191,148,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1797,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43150,38,145,4,0,0,0,1,1,0,0,0,0,0,0,0,8,10,15,1520,1780,2921,60,60,60,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0
43153,192,148,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1096,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43154,251,154,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1288,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43155,282,156,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,343,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
43156,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43157,238,153,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1208,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43158,403,160,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1208,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43159,35,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,498,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43160,324,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43161,799,100,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43162,758,152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1208,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43163,803,100,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43164,310,159,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,878,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43165,876,102,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43166,248,154,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,907,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43167,586,172,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,907,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43168,292,157,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1199,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43169,53,145,8,0,0,0,1,1,0,0,0,0,0,0,0,2,2,4,404,404,835,60,60,60,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
43170,306,158,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43171,294,157,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43172,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
