human_manager_id,team_id,year,league_id,sub_league_id,division_id,gate_revenue,media_revenue,merchandising_revenue,other_revenue,revenue_sharing,playoff_revenue,cash,player_expenses,staff_expenses,stadium_expenses,attendance,fan_interest,fan_loyalty,fan_modifier,ticket_price,budget,market,owner_expectation
62,49,2035,145,1,0,25669133,90000000,22493681,'',6270885,3199572,30000000,114048842,0,0,3022168,58,6,8,15.3128,162000000,7,0
62,49,2036,145,1,0,28176147,92500000,24863997,'',4760231,3683030,30000000,159295332,0,0,3198203,61,6,7,16.9810,174000000,7,0
62,49,2037,145,1,0,35904233,92500000,25723870,'',31,0,10060417,152059120,0,0,2902674,66,6,9,22.4529,184000000,7,0
62,49,2038,145,1,0,39257102,97500000,27658690,'',5718473,2393196,30000000,170745161,0,0,2850041,67,6,12,26.4837,210000000,7,0
62,49,2039,145,1,0,34282965,97500000,26350547,'',57,0,22000000,183581483,0,0,2786062,67,6,2,24.7871,222000000,7,0
62,49,2040,145,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
63,43,2026,145,1,2,18095870,72500000,17463849,'',4693706,0,9034428,94303630,0,0,2212887,57,6,-13,16.2541,140000000,5,0
63,43,2027,145,1,2,18992222,70000000,17751402,'',3823620,0,20801428,89065578,0,0,2053343,53,6,-4,16.5885,130000000,5,0
63,43,2028,145,1,2,19390074,72500000,17489989,'',3947379,0,13328368,64858911,0,0,2090462,52,6,0,16.0978,122000000,5,0
63,43,2029,145,1,2,12387710,72500000,18417736,'',3790156,0,20000000,117732085,0,0,1981635,48,5,1,15.9252,120000000,5,0
63,43,2030,145,1,2,14472730,72500000,16692749,'',4550545,0,9835340,102381015,0,0,1821106,48,5,0,16.8039,116000000,5,0
63,43,2031,145,1,2,17294893,72500000,18133667,'',5633715,0,12918340,97073210,0,0,1731151,48,5,-1,16.5252,120000000,5,0
63,43,2032,145,1,2,18207457,75000000,18883955,'',5727436,0,19051128,52068994,0,0,2209063,49,5,0,15.5280,122000000,5,0
63,43,2033,145,1,2,23978248,75000000,20752085,'',4274901,0,24000000,72562114,0,0,2901934,54,5,8,14.4289,126000000,5,0
63,43,2034,145,1,2,21182554,77500000,21594260,'',5162790,0,24000000,109629680,0,0,2671967,56,5,0,15.0963,138000000,5,0
63,43,2035,145,1,2,19502088,77500000,20205963,'',6270833,0,24000001,122246650,0,0,2486249,53,5,0,15.1326,140000000,5,0
63,43,2036,145,1,2,21198458,77500000,18633680,'',4760198,0,19702088,124290495,0,0,2755313,49,4,0,13.8618,132000000,5,0
63,43,2037,145,1,2,15932120,75000000,18157299,'',5802539,0,13342752,115697672,0,0,2929861,49,4,-3,10.5879,132000000,5,0
63,43,2038,145,1,2,15510609,75000000,17940960,'',5718437,0,8433488,72833169,0,0,2869073,49,4,0,9.4036,120000000,5,0
63,43,2039,145,1,2,17615810,75000000,17916645,'',5736390,0,24000000,66993708,0,0,3022519,48,4,0,9.7138,110000000,5,0
63,43,2040,145,1,2,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
64,33,2028,145,0,0,11729646,85000000,20104524,'',61,0,0,138415308,0,0,1340860,54,7,0,25.3093,160000000,7,0
64,33,2029,145,0,0,10588264,82500000,18615727,'',3790061,0,-5000000,76563591,0,0,861468,52,7,0,28.5335,140000000,7,0
65,33,2030,145,0,0,16211890,82500000,19153891,'',4550570,0,29183396,72459439,0,0,1473623,50,7,0,23.5659,140000000,7,0
65,33,2031,145,0,0,11977690,82500000,21011721,'',5633832,0,30000000,65856774,0,0,1340815,49,7,-5,24.6350,146000000,8,0
65,33,2032,145,0,0,35805153,92500000,21657805,'',5727515,0,30000000,96424423,0,0,3127328,54,7,0,16.5956,150000000,8,0
65,33,2033,145,0,0,31524468,87500000,23005163,'',4275002,0,20000000,142770290,0,0,2920381,56,7,1,18.6695,168000000,7,0
65,33,2034,145,0,0,24447089,90000000,23019313,'',5162892,0,26693425,161702959,0,0,2906348,55,7,0,18.0339,172000000,7,0
65,33,2035,145,0,0,16803318,90000000,20293622,'',65,0,16766592,113864284,0,0,1768765,55,6,-9,19.4783,170000000,7,0
65,33,2036,145,0,0,19299366,87500000,20890950,'',4760240,0,30000000,134242512,0,0,2476572,52,6,0,15.7189,152000000,7,0
65,33,2037,145,0,0,18446225,87500000,20539566,'',5802557,0,30000000,53783143,0,0,2552362,50,6,0,13.1509,150000000,7,0
65,33,2038,145,0,0,20182280,87500000,20363871,'',5718438,0,30000000,81472119,0,0,3369430,50,6,0,10.9756,144000000,7,0
65,33,2039,145,0,0,20880704,87500000,19863853,'',5736335,0,30000000,111512826,0,0,3025703,50,6,0,11.9078,150000000,7,0
65,33,2040,145,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
66,58,2029,145,0,2,15234952,105000000,27232236,'',-5012984,0,1481716,121605848,0,0,1984865,78,9,-1,27.5168,200000000,9,0
66,58,2030,145,0,2,25595447,105000000,28849258,'',4550519,0,20000000,178243761,0,0,2885173,76,9,4,23.4199,186000000,9,0
66,58,2031,145,0,2,29133491,105000000,30795697,'',86,0,10000000,173042232,0,0,2962040,73,9,0,23.0279,186000000,9,0
66,58,2032,145,0,2,23732987,107500000,29920495,'',15,0,10000000,146687629,0,0,2633384,72,9,0,22.9198,188000000,9,0
66,58,2033,145,0,2,29495252,107500000,29204698,'',4274921,0,20000000,144745713,0,0,2763914,73,9,0,22.6501,178000000,9,0
66,58,2034,145,0,2,21150184,107500000,28751470,'',5162797,0,18179848,151471671,0,0,2536830,69,9,0,23.3994,186000000,9,0
66,58,2035,145,0,2,21271701,107500000,28798365,'',50,0,4885268,116124968,0,0,2604117,67,9,1,23.2142,180000000,9,0
66,58,2036,145,0,2,42670294,107500000,29429759,'',4760291,12421531,20000000,153488042,0,0,3527686,70,9,2,22.1751,184000000,9,0
66,58,2037,145,0,2,18557952,107500000,27976754,'',146,0,20000000,180767443,0,0,2241194,65,9,0,25.5875,202000000,9,0
66,58,2038,145,0,2,28026352,107500000,28188848,'',155,3599973,-2800000,159619728,0,0,2553685,70,9,0,24.1524,182000000,9,0
66,58,2039,145,0,2,27450428,107500000,29223025,'',80,13205558,-6500000,165533622,0,0,2696567,71,9,0,24.9459,192000000,9,0
66,58,2040,145,0,2,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
67,53,2031,145,0,2,23254220,67000000,17846333,'',5633770,0,4717252,84160170,0,0,2295469,51,3,0,17.4305,110000000,4,0
67,53,2032,145,0,2,22195721,69500000,20152685,'',5727522,0,4991134,59819818,0,0,2546220,50,3,12,13.9180,110000000,4,0
67,53,2033,145,0,2,25093045,71500000,26564552,'',4274968,0,4875000,49689261,0,0,2249962,91,3,0,21.8542,120000000,6,0
67,53,2034,145,0,2,32991415,90000000,26427898,'',5162936,0,5898450,76776358,0,0,3000429,82,3,9,18.2393,128000000,6,0
67,53,2035,145,0,2,35776791,90000000,26777660,'',6271033,0,5896000,113977197,0,0,2981806,82,3,15,19.6773,150000000,6,0
67,53,2036,145,0,2,40101543,92500000,26087390,'',4760298,0,20000000,145705409,0,0,2981964,82,3,10,22.7425,190000000,6,0
67,53,2037,145,0,2,45968372,90000000,27900748,'',5802611,23345915,13246726,167874367,0,0,3055322,84,4,21,25.2479,192000000,6,0
67,53,2038,145,0,2,60122536,92500000,27471250,'',24,16449448,10000000,210544067,0,0,3049007,85,4,11,35.4731,218000000,6,0
67,53,2039,145,0,2,52345712,92500000,28533254,'',-3395288,19993807,9527002,191327311,0,0,3027014,85,5,12,34.0344,248000000,6,0
67,53,2040,145,0,2,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
68,45,2030,145,1,2,45715770,115000000,33750027,'',56,0,10000000,224828216,0,0,3987051,100,10,13,26.3278,272000000,10,0
70,45,2031,145,1,2,35787077,115000000,37745630,'',-19231520,0,-3800000,209323019,0,0,3590617,96,10,2,25.5327,264000000,10,0
70,45,2032,145,1,2,34630429,122500000,37965469,'',-9557948,0,-3000000,216691175,0,0,4266845,96,10,3,21.9630,262000000,10,0
71,52,2032,145,1,1,15081548,75000000,16101032,'',5727448,0,6000000,56768402,0,0,1262495,50,4,-16,23.5444,120000000,5,0
71,52,2033,145,1,1,11308513,72500000,15323272,'',4274930,0,6000000,68461089,0,0,825992,49,4,-11,25.0099,110000000,5,0
71,52,2034,145,1,1,17021863,67500000,18503814,'',5162903,0,3436604,62535182,0,0,1434530,47,5,0,20.9704,100000000,4,0
71,52,2035,145,1,1,22680530,69500000,21694646,'',6271040,0,5043142,72815933,0,0,2191655,47,5,13,17.3701,104000000,4,0
71,52,2036,145,1,1,20241777,71500000,20315446,'',4760367,0,6000000,73724508,0,0,2278249,46,5,14,16.4391,112000000,4,0
71,52,2037,145,1,1,21505183,71500000,19569059,'',5802539,21024767,6000000,84944387,0,0,2803514,53,5,5,13.9321,120000000,4,0
71,52,2038,145,1,1,28692302,70500000,21191730,'',5718438,7547556,30000000,114367743,0,0,2739888,62,5,0,16.3219,150000000,4,0
71,52,2039,145,1,1,28898827,71500000,25367389,'',5736329,4945898,19212968,121330375,0,0,3072532,66,5,14,15.1127,154000000,4,0
71,52,2040,145,1,1,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
72,57,2032,145,0,0,17396594,66500000,19586503,'',7,0,0,82325834,0,0,1911559,60,4,-5,17.1558,138000000,3,0
72,57,2033,145,0,0,25923030,64500000,30935318,'',4274934,0,1723800,60066765,0,0,3429460,95,7,-7,15.9849,130000000,7,0
72,57,2034,145,0,0,28127426,97500000,30312928,'',5162802,0,20000000,135174709,0,0,3211613,95,7,-4,18.2144,162000000,7,0
72,57,2035,145,0,0,32742521,97500000,31801047,'',6270885,18797123,24756670,157857504,0,0,3590702,95,7,0,17.5014,180000000,7,0
72,57,2036,145,0,0,24594287,97500000,31560581,'',5,0,20000000,173645280,0,0,2530477,92,7,0,24.6715,202000000,7,0
72,57,2037,145,0,0,47109074,97500000,31518124,'',0,14234184,-2200000,181307539,0,0,3554507,92,7,2,26.1044,210000000,7,0
72,57,2038,145,0,0,38430412,107500000,31923987,'',6,0,10000000,217338467,0,0,3209320,93,7,0,27.9230,236000000,8,0
72,57,2039,145,0,0,35557792,107500000,31232368,'',-6452768,0,-9500000,231202484,0,0,2030612,92,7,0,38.7704,236000000,8,0
72,57,2040,145,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
73,45,2033,145,1,2,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
74,37,2034,145,1,1,22091572,82500000,27569650,'',5162906,0,30000000,76449328,0,0,3035910,68,7,6,15.4474,160000000,5,0
74,37,2035,145,1,1,23716377,80000000,26795387,'',6270942,0,30000000,124634040,0,0,3364580,66,7,5,13.8236,158000000,5,0
74,37,2036,145,1,1,24605181,80000000,27038581,'',4760215,0,25511292,153484815,0,0,3406236,67,7,5,13.8354,158000000,5,0
74,37,2037,145,1,1,21874886,80000000,25733262,'',64,0,7992484,154102214,0,0,3312160,65,7,1,13.4661,160000000,5,0
74,37,2038,145,1,1,23781876,80000000,25389033,'',48,7827647,-4400000,137636792,0,0,3306435,70,7,0,13.8246,152000000,5,0
74,37,2039,145,1,1,24455121,80000000,25601859,'',5736391,3024275,16180480,168626019,0,0,3289467,71,7,0,13.5722,162000000,5,0
74,37,2040,145,1,1,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
75,37,2033,145,1,1,17639246,80000000,28139863,'',4275022,0,30000000,84612784,0,0,2699966,74,7,4,16.0134,142000000,5,0
76,34,2037,145,0,0,23943894,102500000,20439254,'',5802558,0,30000000,117230153,0,0,2123438,50,6,0,21.3800,164000000,9,0
76,34,2038,145,0,0,22057354,102500000,21356041,'',5718478,0,20000000,117368274,0,0,1811853,50,7,0,21.7731,168000000,9,0
76,34,2039,145,0,0,27712236,102500000,22084613,'',5736394,0,30000000,138800696,0,0,2187256,52,7,1,21.7229,162000000,9,0
76,34,2040,145,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
77,60,2039,145,1,0,31629919,97500000,31838498,'',5736391,0,17999996,122860534,0,0,3010359,72,8,19,23.7236,226000000,7,0
77,60,2040,145,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
78,33,2040,145,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
