team_id,player_id,list_id
200,30353,1
200,30353,2
200,45729,1
200,45729,2
200,46164,1
200,46164,2
200,43607,1
200,43607,2
200,31525,1
200,31525,2
200,45782,1
200,45782,2
200,40983,1
200,40983,2
201,33340,1
201,33340,4
201,44524,1
201,44524,2
201,39372,1
201,39372,2
201,42558,1
201,42558,2
201,20865,1
201,20865,2
201,40589,1
201,40589,2
201,37813,1
201,37813,2
201,41619,1
201,41619,2
201,45746,1
201,45746,2
201,45200,1
201,45200,2
201,46259,1
201,46259,2
201,42834,1
201,42834,2
201,502,1
201,502,2
201,30466,1
201,30466,2
201,26994,1
201,26994,2
201,43529,1
201,43529,2
201,19782,1
201,19782,2
201,39801,1
201,39801,2
201,34407,1
201,34407,2
201,40803,1
201,40803,2
201,41466,1
201,41466,2
201,33756,1
201,33756,2
201,39040,1
201,39040,2
201,39747,1
201,39747,2
201,31901,1
201,31901,2
201,38748,1
201,38748,2
201,42709,1
201,42709,2
201,40100,1
201,40100,2
201,1559,1
201,1559,2
202,22238,1
202,22238,2
202,45151,1
202,45151,2
202,46907,1
202,46907,2
202,41925,1
202,41925,2
202,40730,1
202,40730,2
202,1080,1
202,1080,2
202,1468,1
202,1468,2
202,46336,1
202,46336,2
202,44502,1
202,44502,2
202,45163,1
202,45163,2
202,1053,1
202,1053,2
202,43906,1
202,43906,2
202,41078,1
202,41078,2
202,46157,1
202,46157,2
202,46094,1
202,46094,2
202,42923,1
202,42923,2
202,46254,1
202,46254,2
202,45317,1
202,45317,2
202,44965,1
202,44965,2
202,40842,1
202,40842,2
202,19362,1
202,19362,2
202,21371,1
202,21371,2
202,40862,1
202,40862,2
202,44914,1
202,44914,2
202,43582,1
202,43582,2
202,23317,1
202,23317,2
202,44768,1
202,44768,2
202,37608,1
202,37608,2
202,19572,1
202,19572,2
202,43247,1
202,43247,2
203,44586,1
203,44586,2
203,36645,1
203,36645,2
203,44802,1
203,44802,2
203,34961,1
203,34961,2
203,45044,1
203,45044,2
203,50107,1
203,50107,2
203,20608,1
203,20608,2
203,34483,1
203,34483,2
203,23003,1
203,23003,2
203,37584,1
203,37584,2
203,36816,1
203,36816,2
203,33015,1
203,33015,2
203,40573,1
203,40573,2
203,21269,1
203,21269,2
203,42377,1
203,42377,2
203,41938,1
203,41938,2
203,23476,1
203,23476,2
203,41419,1
203,41419,2
203,31790,1
203,31790,2
203,19196,1
203,19196,2
203,41624,1
203,41624,2
203,43193,1
203,43193,2
203,43399,1
203,43399,2
203,874,1
203,874,2
203,40260,1
203,40260,2
203,33278,1
203,33278,2
203,42506,1
203,42506,2
203,38229,1
203,38229,2
203,45156,1
203,45156,2
203,21961,1
203,21961,2
203,39830,1
203,39830,2
203,44827,1
203,44827,2
204,20246,1
204,20246,2
204,46263,1
204,46263,2
204,19404,1
204,19404,2
204,73,1
204,73,2
204,41590,1
204,41590,2
204,45773,1
204,45773,2
204,44951,1
204,44951,2
204,45362,1
204,45362,2
204,32948,1
204,32948,2
204,20615,1
204,20615,2
204,46959,1
204,46959,2
204,34486,1
204,34486,2
204,39352,1
204,39352,2
204,46023,1
204,46023,2
204,46129,1
204,46129,2
204,46583,1
204,46583,2
204,22104,1
204,22104,2
204,1867,1
204,1867,2
204,45962,1
204,45962,2
204,39997,1
204,39997,2
204,1470,1
204,1470,2
204,484,1
204,484,2
204,42430,1
204,42430,2
204,41966,1
204,41966,2
204,45951,1
204,45951,2
204,22618,1
204,22618,2
204,42154,1
204,42154,2
204,40914,1
204,40914,2
204,45305,1
204,45305,2
204,20528,1
204,20528,2
205,43216,1
205,43216,4
205,46628,1
205,46628,4
205,47258,1
205,36384,4
205,36384,1
205,46914,4
205,46914,1
205,47258,4
205,24056,1
205,24056,2
205,46719,1
205,46719,2
205,43760,1
205,43760,2
205,45451,1
205,45451,2
205,44925,1
205,44925,2
205,38829,1
205,38829,2
205,40101,1
205,40101,2
205,1847,1
205,1847,2
205,46087,1
205,46087,2
205,1808,1
205,1808,2
205,43442,1
205,43442,2
205,41093,1
205,41093,2
205,46262,1
205,46262,2
205,46020,1
205,46020,2
205,30369,1
205,30369,2
205,35409,1
205,35409,2
205,45947,1
205,45947,2
205,47162,1
205,47162,2
205,27831,1
205,27831,2
205,45899,1
205,45899,2
205,40096,1
205,40096,2
205,46980,1
205,46980,2
205,46206,1
205,46206,2
205,45549,1
205,45549,2
205,49386,1
205,49386,2
205,46279,1
205,46279,2
205,76,1
205,76,2
205,49845,1
205,49845,2
206,36370,1
206,36370,4
206,31659,1
206,31659,4
206,46026,1
206,46026,4
206,39181,1
206,39181,4
206,21456,1
206,21456,2
206,46105,4
206,46105,1
206,40481,1
206,40481,2
206,44803,1
206,44803,2
206,38924,1
206,38924,2
206,42971,1
206,42971,2
206,463,1
206,463,2
206,37479,1
206,37479,2
206,46341,1
206,46341,2
206,40102,1
206,40102,2
206,45316,1
206,45316,2
206,36530,1
206,36530,2
206,35011,1
206,35011,2
206,40353,1
206,40353,2
206,43922,1
206,43922,2
206,39639,1
206,39639,2
206,41574,1
206,41574,2
206,42082,1
206,42082,2
206,19498,1
206,19498,2
206,40305,1
206,40305,2
206,44742,1
206,44742,2
206,40124,1
206,40124,2
206,38335,1
206,38335,2
206,44957,1
206,44957,2
207,44087,1
207,44087,2
207,38639,1
207,38639,2
207,40577,1
207,40577,2
207,39570,1
207,39570,2
207,44141,1
207,44141,2
207,43954,1
207,43954,2
207,38425,1
207,38425,2
207,46084,1
207,46084,2
207,45438,1
207,45438,2
207,38555,1
207,38555,2
207,39117,1
207,39117,2
207,27307,1
207,27307,2
207,46178,1
207,46178,2
207,40938,1
207,40938,2
207,32221,1
207,32221,2
207,40151,1
207,40151,2
207,45965,1
207,45965,2
207,22647,1
207,22647,2
207,28356,1
207,28356,2
207,46830,1
207,46830,2
207,35372,1
207,35372,2
207,32924,1
207,32924,2
207,21199,1
207,21199,2
207,889,1
207,889,2
207,43694,1
207,43694,2
207,20566,1
207,20566,2
207,45260,1
207,45260,2
208,27832,1
208,45588,1
208,45588,2
208,27832,4
208,45183,1
208,45183,2
208,42396,1
208,42396,2
208,42393,1
208,42393,2
208,1932,1
208,1932,2
208,40733,1
208,40733,2
208,41312,1
208,41312,2
208,1998,1
208,1998,2
208,43489,1
208,43489,2
208,46671,1
208,46671,2
208,30601,1
208,30601,2
208,42023,1
208,42023,2
208,30994,1
208,30994,2
208,44160,1
208,44160,2
208,21867,1
208,21867,2
208,23994,1
208,23994,2
208,20684,1
208,20684,2
208,27557,1
208,27557,2
208,1554,1
208,1554,2
208,47542,1
208,47542,2
208,42409,1
208,42409,2
208,38930,1
208,38930,2
208,22919,1
208,22919,2
208,40971,1
208,40971,2
208,842,1
208,842,2
209,824,1
209,824,2
209,45992,1
209,45992,2
209,40407,1
209,40407,2
209,22751,1
209,22751,2
209,21198,1
209,21198,2
209,780,1
209,780,2
209,1984,1
209,1984,2
209,46141,1
209,46141,2
209,1699,1
209,1699,2
209,40706,1
209,40706,2
209,21654,1
209,21654,2
209,2132,1
209,2132,2
209,45921,1
209,45921,2
209,21858,1
209,21858,2
209,21693,1
209,21693,2
209,43757,1
209,43757,2
209,1820,1
209,1820,2
209,34876,1
209,34876,2
209,20456,1
209,20456,2
209,35639,1
209,35639,2
209,38065,1
209,38065,2
209,44990,1
209,44990,2
209,44351,1
209,44351,2
209,21204,1
209,21204,2
209,45029,1
209,45029,2
209,44316,1
209,44316,2
209,31845,1
209,31845,2
209,39937,1
209,39937,2
209,38073,1
209,38073,2
209,33545,1
209,33545,2
209,38092,1
209,38092,2
210,44487,1
210,44487,4
210,1916,1
210,1916,2
210,17880,4
210,43834,1
210,43834,2
210,36905,4
210,49766,1
210,49766,2
210,28330,1
210,28330,2
210,43520,1
210,43520,2
210,17880,1
210,45791,1
210,45791,2
210,36905,1
210,35379,1
210,35379,2
210,20337,1
210,20337,2
210,37416,1
210,37416,2
210,45931,1
210,45931,2
210,30467,1
210,30467,2
210,40352,1
210,40352,2
210,44584,1
210,44584,2
210,45982,1
210,45982,2
210,26069,1
210,26069,2
210,44203,1
210,44203,2
210,41862,1
210,41862,2
210,44461,1
210,44461,2
210,36715,1
210,36715,2
210,2099,1
210,2099,2
210,35716,1
210,35716,2
210,42236,1
210,42236,2
210,38880,1
210,38880,2
210,38111,1
210,38111,2
210,40725,1
210,40725,2
211,29302,1
211,29302,4
211,20469,1
211,20469,2
211,34240,1
211,34240,2
211,33266,1
211,33266,2
211,19368,1
211,19368,2
211,45006,1
211,45006,2
211,40060,1
211,40060,2
211,39524,1
211,39524,2
211,733,1
211,733,2
211,45248,1
211,45248,2
211,43712,1
211,43712,2
211,42429,1
211,42429,2
211,22387,1
211,22387,2
211,43890,1
211,43890,2
211,38997,1
211,38997,2
211,38160,1
211,38160,2
211,39596,1
211,39596,2
211,44397,1
211,44397,2
211,42248,1
211,42248,2
211,10068,1
211,10068,2
211,1669,1
211,1669,2
211,40204,1
211,40204,2
211,40683,1
211,40683,2
211,34676,1
211,34676,2
211,40309,1
211,40309,2
211,42844,1
211,42844,2
211,34535,1
211,34535,2
211,23960,1
211,23960,2
211,22271,1
211,22271,2
212,22743,1
212,22743,2
212,44744,1
212,44744,2
212,36940,1
212,36940,2
212,25022,1
212,25022,2
212,20162,1
212,20162,2
212,25877,1
212,25877,2
212,40648,1
212,40648,2
212,31546,1
212,31546,2
212,49405,1
212,49405,2
212,950,1
212,950,2
212,21952,1
212,21952,2
212,40761,1
212,40761,2
212,34824,1
212,34824,2
212,34878,1
212,34878,2
212,31542,1
212,31542,2
212,42574,1
212,42574,2
212,36604,1
212,36604,2
212,27979,1
212,27979,2
212,44966,1
212,44966,2
212,38123,1
212,38123,2
212,38809,1
212,38809,2
212,42484,1
212,42484,2
212,42705,1
212,42705,2
212,1782,1
212,1782,2
212,542,1
212,542,2
212,41003,1
212,41003,2
212,34725,1
212,34725,2
212,42439,1
212,42439,2
212,44121,1
212,44121,2
213,40477,1
213,40477,2
213,819,4
213,38033,1
213,32764,2
213,38033,4
213,42443,1
213,22913,2
213,19705,4
213,40196,1
213,35822,2
213,227,1
213,36805,2
213,44960,1
213,41471,2
213,33738,1
213,44960,2
213,35822,1
213,20644,2
213,37680,1
213,33281,2
213,36805,1
213,1871,2
213,43342,1
213,33738,2
213,19789,1
213,19789,2
213,41471,1
213,227,2
213,23072,1
213,42443,2
213,1871,1
213,41134,2
213,20644,1
213,42363,2
213,19705,1
213,22851,2
213,33281,1
213,43342,2
213,41134,1
213,37680,2
213,35175,1
213,42531,2
213,1010,1
213,23072,2
213,42363,1
213,32764,1
213,22851,1
213,819,1
213,40196,2
213,43575,1
213,1010,2
213,42531,1
213,43575,2
213,22913,1
213,35175,2
213,39301,1
213,39301,2
213,23592,1
213,23592,2
213,43310,1
213,43310,2
213,177,1
213,177,2
213,28898,1
213,28898,2
214,19536,1
214,24061,4
214,24061,1
214,19536,4
214,45583,1
214,45583,2
214,43121,1
214,43121,2
214,39822,1
214,39822,2
214,44993,1
214,44993,2
214,565,1
214,565,2
214,34463,1
214,34463,2
214,41887,1
214,41887,2
214,40179,1
214,40179,2
214,20413,1
214,20413,2
214,36123,1
214,36123,2
214,43755,1
214,43755,2
214,44984,1
214,44984,2
214,1803,1
214,1803,2
214,35395,1
214,35395,2
214,43714,1
214,43714,2
214,20518,1
214,20518,2
214,24456,1
214,24456,2
214,39283,1
214,39283,2
214,20868,1
214,20868,2
214,1166,1
214,1166,2
214,35762,1
214,35762,2
214,42039,1
214,42039,2
214,29612,1
214,29612,2
214,22710,1
214,22710,2
214,35680,1
214,35680,2
214,35050,1
214,35050,2
215,44846,1
215,44846,2
215,46960,1
215,46960,2
215,47341,1
215,47341,2
215,27576,1
215,27576,2
215,45206,1
215,45206,2
215,40195,1
215,40195,2
215,35520,1
215,35520,2
215,19602,1
215,19602,2
215,43904,1
215,43904,2
215,39345,1
215,39345,2
215,22574,1
215,22574,2
215,43350,1
215,43350,2
215,35363,1
215,35363,2
215,30496,1
215,30496,2
215,33321,1
215,33321,2
215,38658,1
215,38658,2
215,40747,1
215,40747,2
215,27447,1
215,27447,2
215,43994,1
215,43994,2
215,22785,1
215,22785,2
215,44363,1
215,44363,2
215,1510,1
215,1510,2
215,22972,1
215,22972,2
215,42827,1
215,42827,2
215,44055,1
215,44055,2
215,40218,1
215,40218,2
215,45093,1
215,45093,2
215,22009,1
215,22009,2
215,20018,1
215,20018,2
216,23630,1
216,23630,4
216,40859,1
216,40859,4
216,39098,1
216,39098,2
216,19838,1
216,19838,2
216,804,1
216,804,2
216,43008,1
216,43008,2
216,40880,1
216,40880,2
216,33745,1
216,33745,2
216,44950,1
216,44950,2
216,853,1
216,853,2
216,13176,1
216,13176,2
216,35945,1
216,35945,2
216,41173,1
216,41173,2
216,23715,1
216,23715,2
216,40617,1
216,40617,2
216,36432,1
216,36432,2
216,43031,1
216,43031,2
216,42846,1
216,42846,2
216,39330,1
216,39330,2
216,368,1
216,368,2
216,44556,1
216,44556,2
216,23917,1
216,23917,2
216,46130,1
216,46130,2
216,46729,1
216,46729,2
216,36177,1
216,36177,2
216,44799,1
216,44799,2
216,41643,1
216,41643,2
216,40533,1
216,40533,2
216,47062,1
216,47062,2
216,40146,1
216,40146,2
216,1445,1
216,1445,2
218,20237,1
218,20237,2
218,1309,1
218,1309,2
218,44776,1
218,44776,2
218,1261,1
218,1261,2
218,38226,1
218,38226,2
218,9,1
218,9,2
218,44595,1
218,44595,2
218,23513,1
218,23513,2
218,19232,1
218,19232,2
218,19344,1
218,19344,2
218,38806,1
218,38806,2
218,24238,1
218,24238,2
218,46646,1
218,46646,2
218,1433,1
218,1433,2
218,44961,1
218,44961,2
218,1798,1
218,1798,2
218,34684,1
218,34684,2
218,44675,1
218,44675,2
218,20641,1
218,20641,2
218,45758,1
218,45758,2
218,146,1
218,146,2
218,22629,1
218,22629,2
218,20770,1
218,20770,2
218,157,1
218,157,2
218,447,1
218,447,2
218,39757,1
218,39757,2
218,47189,1
218,47189,2
218,44890,1
218,44890,2
218,1472,1
218,1472,2
218,22428,1
218,22428,2
219,689,1
219,689,4
219,44894,1
219,44894,4
219,47179,1
219,47179,4
219,47025,1
219,47025,2
219,46921,1
219,46921,2
219,44667,1
219,44667,2
219,44886,1
219,44886,2
219,47152,1
219,47152,2
219,20330,1
219,20330,2
219,40515,1
219,40515,2
219,46728,1
219,46728,2
219,38185,1
219,38185,2
219,44781,1
219,44781,2
219,44824,1
219,44824,2
219,46354,1
219,46354,2
219,41641,1
219,41641,2
219,41517,1
219,41517,2
219,45221,1
219,45221,2
219,1451,1
219,1451,2
219,46173,1
219,46173,2
219,46288,1
219,46288,2
219,20434,1
219,20434,2
219,1466,1
219,1466,2
219,45102,1
219,45102,2
219,44991,1
219,44991,2
219,188,1
219,188,2
219,1124,1
219,1124,2
219,38306,1
219,38306,2
219,38491,1
219,38491,2
219,49735,1
219,49735,2
220,40282,1
220,40282,4
220,45572,1
220,45572,2
220,44039,1
220,44039,2
220,22582,1
220,22582,2
220,46182,1
220,46182,2
220,45517,1
220,45517,2
220,43028,1
220,43028,2
220,39450,1
220,39450,2
220,36670,1
220,36670,2
220,33668,1
220,33668,2
220,35195,1
220,35195,2
220,25326,1
220,25326,2
220,38293,1
220,38293,2
220,24127,1
220,24127,2
220,38773,1
220,38773,2
220,42091,1
220,42091,2
220,21256,1
220,21256,2
220,29191,1
220,29191,2
220,42995,1
220,42995,2
220,19495,1
220,19495,2
220,40382,1
220,40382,2
220,40114,1
220,40114,2
220,22699,1
220,22699,2
220,485,1
220,485,2
220,381,1
220,381,2
220,19360,1
220,19360,2
220,41404,1
220,41404,2
221,37592,1
221,37592,2
221,45416,4
221,44234,1
221,44234,4
221,24277,1
221,24277,2
221,4124,1
221,4124,2
221,30740,1
221,30740,2
221,44173,1
221,44173,2
221,45193,1
221,45193,2
221,30806,1
221,30806,2
221,42826,1
221,42826,2
221,44770,1
221,44770,2
221,45416,1
221,27703,2
221,33870,1
221,33870,2
221,23381,1
221,23381,2
221,24058,1
221,24058,2
221,20944,1
221,20944,2
221,740,1
221,740,2
221,40902,1
221,40902,2
221,41202,1
221,41202,2
221,40981,1
221,40981,2
221,22825,1
221,22825,2
221,40440,1
221,40440,2
221,26912,1
221,26912,2
221,43488,1
221,43488,2
221,39841,1
221,39841,2
221,19373,1
221,19373,2
221,42309,1
221,42309,2
221,43723,1
221,43723,2
221,39436,1
221,39436,2
221,1586,1
221,1586,2
221,27703,1
221,42978,2
221,42978,1
223,41580,1
223,41580,2
223,45174,1
223,45174,2
223,25922,1
223,25922,2
223,46458,1
223,46458,2
223,38165,1
223,38165,2
223,45128,1
223,45128,2
223,23117,1
223,23117,2
223,44912,1
223,44912,2
223,45291,1
223,45291,2
223,44587,1
223,44587,2
223,47600,1
223,47600,2
223,44913,1
223,44913,2
223,44235,1
223,44235,2
223,41447,1
223,41447,2
223,46346,1
223,46346,2
223,1459,1
223,1459,2
223,1095,1
223,1095,2
223,36332,1
223,36332,2
223,46435,1
223,46435,2
223,49716,1
223,49716,2
223,40002,1
223,40002,2
223,45046,1
223,45046,2
223,46497,1
223,46497,2
223,41912,1
223,41912,2
223,42667,1
223,42667,2
223,49692,1
223,49692,2
224,39079,1
224,39079,2
224,1839,1
224,1839,2
224,23435,1
224,23435,2
224,34851,1
224,34851,2
224,46301,1
224,46301,2
224,44708,1
224,44708,2
224,44525,1
224,44525,2
224,839,1
224,839,2
224,34762,1
224,34762,2
224,42027,1
224,42027,2
224,44851,1
224,44851,2
224,22874,1
224,22874,2
224,1677,1
224,1677,2
224,2004,1
224,2004,2
224,2019,1
224,2019,2
224,22412,1
224,22412,2
224,1728,1
224,1728,2
224,23988,1
224,23988,2
224,45916,1
224,45916,2
224,19843,1
224,19843,2
224,23843,1
224,23843,2
224,20621,1
224,20621,2
224,46221,1
224,46221,2
224,44535,1
224,44535,2
224,44353,1
224,44353,2
224,42833,1
224,42833,2
224,46397,1
224,46397,2
224,2095,1
224,2095,2
224,20572,1
224,20572,2
224,47317,1
224,47317,2
225,42404,1
225,42404,2
225,42551,1
225,42551,2
225,1631,1
225,1631,2
225,20339,1
225,20339,2
225,44120,1
225,44120,2
225,31541,1
225,31541,2
225,38798,1
225,38798,2
225,21608,1
225,21608,2
225,45938,1
225,45938,2
225,36067,1
225,36067,2
225,20121,1
225,20121,2
225,19551,1
225,1622,2
225,45715,1
225,45715,2
225,32074,1
225,32074,2
225,1802,1
225,1802,2
225,45031,1
225,45031,2
225,22502,1
225,44543,2
225,44543,1
225,22502,2
225,45278,1
225,44941,2
225,41351,1
225,41351,2
225,41703,1
225,41703,2
225,44941,1
225,19551,2
225,19263,1
225,45278,2
225,31057,1
225,31057,2
225,38514,1
225,19263,2
225,45234,1
225,38514,2
225,1622,1
225,45234,2
225,45911,1
225,45911,2
226,45880,1
226,45880,4
226,47336,1
226,47336,2
226,43238,1
226,43238,2
226,42755,1
226,42755,2
226,46475,1
226,46475,2
226,43047,1
226,43047,2
226,20097,1
226,20097,2
226,40065,1
226,40065,2
226,43518,1
226,43518,2
226,27860,1
226,27860,2
226,46629,1
226,46629,2
226,39080,1
226,39080,2
226,42676,1
226,42676,2
226,2137,1
226,2137,2
226,43462,1
226,43462,2
226,44311,1
226,44311,2
226,44383,1
226,44383,2
226,1886,1
226,1886,2
226,23555,1
226,23555,2
226,20373,1
226,20373,2
226,46507,1
226,46507,2
226,39037,1
226,39037,2
226,42557,1
226,42557,2
226,22800,1
226,22800,2
226,32068,1
226,32068,2
226,20879,1
226,20879,2
226,1683,1
226,1683,2
226,44773,1
226,44773,2
226,30943,1
226,30943,2
227,46268,1
227,46268,2
227,45189,1
227,45189,2
227,39770,1
227,39770,2
227,36866,1
227,36866,2
227,40741,1
227,40741,2
227,23480,1
227,23480,2
227,41626,1
227,41626,2
227,22186,1
227,22186,2
227,1703,1
227,1703,2
227,40611,1
227,40611,2
227,49423,1
227,49423,2
227,40984,1
227,40984,2
227,46190,1
227,46190,2
227,20878,1
227,20878,2
227,46399,1
227,46399,2
227,22541,1
227,22541,2
227,40099,1
227,40099,2
227,43371,1
227,43371,2
227,46722,1
227,46722,2
227,2124,1
227,2124,2
227,45613,1
227,45613,2
227,21023,1
227,21023,2
227,40832,1
227,40832,2
227,47080,1
227,47080,2
227,46326,1
227,46326,2
227,47055,1
227,47055,2
228,46328,1
228,46328,2
228,38737,4
228,42900,1
228,49023,2
228,23240,4
228,49023,1
228,37497,2
228,39836,2
228,37497,1
228,926,2
228,42756,1
228,46677,2
228,27526,2
228,38737,1
228,42900,2
228,27526,1
228,31810,2
228,42293,1
228,19639,2
228,35347,1
228,35347,2
228,46677,1
228,39836,1
228,926,1
228,39538,2
228,19639,1
228,42756,2
228,39538,1
228,20390,2
228,20390,1
228,21837,2
228,21837,1
228,31810,1
228,23240,1
228,40186,2
228,34507,1
228,37666,2
228,40186,1
228,43926,2
228,37666,1
228,34507,2
228,1106,1
228,1333,2
228,32136,1
228,1106,2
228,1333,1
228,44095,2
228,19745,1
228,42293,2
228,44095,1
228,32136,2
228,28766,1
228,19745,2
228,43926,1
228,28766,2
229,45637,1
229,45637,2
229,45391,1
229,45391,2
229,147,1
229,147,2
229,36646,1
229,36646,2
229,38215,1
229,38215,2
229,40215,1
229,40215,2
229,46777,1
229,46777,2
229,45364,1
229,45364,2
229,35063,2
229,41952,1
229,41952,2
229,46416,1
229,46416,2
229,35063,1
229,39900,1
229,39900,2
229,42659,1
229,42659,2
229,41434,1
229,41434,2
229,36378,1
229,36378,2
229,22917,1
229,22917,2
229,44144,1
229,44144,2
229,44290,2
229,49048,1
229,49048,2
229,23225,1
229,23225,2
229,44290,1
229,38888,1
229,38888,2
229,30359,2
229,43761,1
229,43761,2
229,30359,1
229,39528,1
229,39528,2
229,45478,1
229,45478,2
229,35548,1
229,35548,2
229,41145,1
229,41145,2
229,45503,1
229,45503,2
229,47282,1
229,47282,2
229,43961,1
229,43961,2
230,42786,1
230,42786,2
230,19972,1
230,19972,2
230,26818,1
230,26818,2
230,45339,1
230,45339,2
230,42796,1
230,42796,2
230,47364,1
230,47364,2
230,20748,1
230,20748,2
230,44879,1
230,44879,2
230,35898,1
230,35898,2
230,41774,1
230,41774,2
230,39480,1
230,39480,2
230,39579,1
230,39579,2
230,44747,1
230,44747,2
230,39273,1
230,39273,2
230,42698,1
230,42698,2
230,41847,1
230,41847,2
230,36775,1
230,36775,2
230,22907,1
230,22907,2
230,35600,1
230,35600,2
230,19411,1
230,19411,2
230,41792,1
230,41792,2
230,33473,1
230,33473,2
230,25852,1
230,25852,2
230,33742,1
230,33742,2
230,41561,1
230,41561,2
230,33020,1
230,33020,2
230,43817,1
230,43817,2
231,46673,1
231,46673,4
231,23799,1
231,23799,4
231,21051,1
231,21051,4
231,39374,1
231,39374,2
231,45793,1
231,45793,2
231,20340,1
231,20340,2
231,2098,1
231,2098,2
231,23160,1
231,23160,2
231,47198,1
231,47198,2
231,46214,1
231,46214,2
231,45488,1
231,45488,2
231,19837,1
231,19837,2
231,37610,1
231,37610,2
231,23790,1
231,23790,2
231,35463,1
231,35463,2
231,36118,1
231,36118,2
231,20412,1
231,20412,2
231,39699,1
231,39699,2
231,40908,1
231,40908,2
231,35662,1
231,35662,2
231,27422,1
231,27422,2
231,30631,1
231,30631,2
231,39397,1
231,39397,2
231,35741,1
231,35741,2
231,33192,1
231,33192,2
231,42719,1
231,42719,2
231,39094,1
231,39094,2
231,38158,1
231,38158,2
231,41178,1
231,41178,2
232,44809,1
232,44809,2
232,49649,1
232,49649,2
232,22967,1
232,22967,2
232,37744,1
232,37744,2
232,41376,1
232,41376,2
232,422,1
232,422,2
232,22929,1
232,22929,2
232,27102,1
232,27102,2
232,43051,1
232,43051,2
232,23078,1
232,23078,2
232,219,1
232,219,2
232,40514,1
232,40514,2
232,42759,1
232,42759,2
232,43763,1
232,43763,2
232,45828,1
232,45828,2
232,46125,1
232,46125,2
232,28450,1
232,28450,2
232,27865,1
232,27865,2
232,34532,1
232,34532,2
232,40242,1
232,40242,2
232,36545,1
232,36545,2
232,21036,1
232,21036,2
232,49520,1
232,49520,2
232,46219,1
232,46219,2
232,49869,1
232,49869,2
232,44816,1
232,44816,2
232,34401,1
232,34401,2
232,36195,1
232,36195,2
232,20966,1
232,20966,2
232,26248,1
232,26248,2
233,43983,1
233,43983,4
233,27272,1
233,27272,2
233,38921,1
233,38921,2
233,50168,1
233,50168,2
233,395,1
233,395,2
233,1285,1
233,1285,2
233,20374,1
233,20374,2
233,44137,1
233,44137,2
233,45231,1
233,45231,2
233,41218,1
233,41218,2
233,44583,1
233,44583,2
233,34751,1
233,34751,2
233,44790,1
233,44790,2
233,1329,1
233,1329,2
233,41189,1
233,41189,2
233,41633,1
233,41633,2
233,36577,1
233,36577,2
233,24972,1
233,24972,2
233,40646,1
233,40646,2
233,31347,1
233,31347,2
233,41304,1
233,41304,2
233,42437,1
233,42437,2
233,38400,1
233,38400,2
233,43766,1
233,43766,2
233,1599,1
233,1599,2
233,41846,1
233,41846,2
233,33105,1
233,33105,2
233,1367,1
233,1367,2
233,39093,1
233,39093,2
234,47690,1
234,47690,2
234,43526,1
234,43526,2
234,46665,1
234,46665,2
234,49221,1
234,49221,2
234,42166,1
234,42166,2
234,46212,1
234,46212,2
234,23374,1
234,23374,2
234,40674,1
234,40674,2
234,47051,1
234,47051,2
234,34654,1
234,34654,2
234,45165,1
234,45165,2
234,27358,1
234,27358,2
234,49150,1
234,49150,2
234,47453,1
234,47453,2
234,42781,1
234,42781,2
234,41257,1
234,41257,2
234,43497,1
234,43497,2
234,46365,1
234,46365,2
234,26684,1
234,26684,2
234,49440,1
234,49440,2
234,46651,1
234,46651,2
234,45092,1
234,45092,2
234,19823,1
234,19823,2
234,23782,1
234,23782,2
234,38824,1
234,38824,2
234,45731,1
234,45731,2
234,42080,1
234,42080,2
234,43312,1
234,43312,2
234,40276,1
234,40276,2
234,35563,1
234,35563,2
236,43841,1
236,43841,2
236,236,4
236,23070,1
236,23070,2
236,42305,1
236,42305,2
236,27048,1
236,27048,2
236,46032,1
236,46032,2
236,43677,1
236,43677,2
236,19370,1
236,19370,2
236,46287,1
236,46287,2
236,23518,1
236,23518,2
236,42190,1
236,42190,2
236,46432,1
236,46432,2
236,40009,1
236,40009,2
236,46194,1
236,46194,2
236,45906,1
236,45906,2
236,23142,1
236,23142,2
236,40226,1
236,40226,2
236,40850,1
236,40850,2
236,236,1
236,21492,1
236,21492,2
236,39957,1
236,39957,2
236,43180,1
236,43180,2
236,43131,1
236,43131,2
236,49417,1
236,49417,2
236,40460,1
236,40460,2
236,40891,1
236,40891,2
236,1648,1
236,1648,2
236,45790,1
236,45790,2
236,26500,1
236,26500,2
237,45752,1
237,27269,2
237,34487,1
237,34487,2
237,38175,1
237,38175,2
237,46073,1
237,46073,2
237,246,1
237,246,2
237,40415,1
237,40415,2
237,1091,1
237,1091,2
237,45159,1
237,45159,2
237,25693,1
237,25693,2
237,35154,1
237,35154,2
237,27269,1
237,39962,2
237,45107,1
237,45107,2
237,42527,1
237,42527,2
237,44097,1
237,44097,2
237,45941,1
237,45941,2
237,46246,1
237,46246,2
237,46791,1
237,46791,2
237,20443,1
237,20443,2
237,33823,1
237,33823,2
237,1210,1
237,1210,2
237,46191,1
237,46191,2
237,19937,1
237,19937,2
237,20375,1
237,20375,2
237,38263,1
237,38263,2
237,19424,1
237,19424,2
237,23636,1
237,23636,2
237,39962,1
237,45752,2
237,24500,1
237,24500,2
237,35199,1
237,35199,2
237,47193,1
237,47193,2
237,38389,1
237,38389,2
237,1642,1
237,1642,2
237,32467,1
237,32467,2
237,36166,1
237,36166,2
237,21118,1
237,21118,2
237,40059,1
237,40059,2
