league_id,sub_league_id,year,all_star_pos,all_star
145,1,1999,10,2545
145,1,1999,11,3508
145,1,1999,12,4109
145,1,1999,13,4371
145,1,1999,14,7369
145,1,1999,15,7382
145,1,1999,16,7680
145,1,1999,17,7733
145,1,1999,18,7866
145,1,1999,19,8526
145,1,1999,20,9139
145,1,1999,21,9265
145,1,1999,22,9525
145,1,1999,23,10323
145,1,1999,24,10335
145,1,1999,25,11797
145,1,1999,26,12396
145,1,1999,27,12488
145,1,1999,28,14949
145,1,1999,29,15482
145,1,1999,30,16694
145,1,1999,31,17289
145,0,2000,0,16999
145,0,2000,1,14154
145,0,2000,2,7171
145,0,2000,3,2365
145,0,2000,4,6882
145,0,2000,5,9048
145,0,2000,6,6341
145,0,2000,7,17219
145,0,2000,8,6057
145,0,2000,9,2702
145,0,2000,10,2897
145,0,2000,11,3477
145,0,2000,12,5590
145,0,2000,13,6036
145,0,2000,14,6277
145,0,2000,15,6541
145,0,2000,16,7026
145,0,2000,17,7287
145,0,2000,18,8766
145,0,2000,19,8916
145,0,2000,20,9258
145,0,2000,21,10120
145,0,2000,22,10538
145,0,2000,23,10966
145,0,2000,24,10976
145,0,2000,25,11350
145,0,2000,26,13438
145,0,2000,27,13669
145,0,2000,28,14007
145,0,2000,29,14038
145,0,2000,30,14143
145,0,2000,31,14821
145,0,2000,32,15931
145,1,2000,0,9139
145,1,2000,1,9498
145,1,2000,2,6949
145,1,2000,3,9525
145,1,2000,4,9195
145,1,2000,5,10049
145,1,2000,6,7680
145,1,2000,7,6126
145,1,2000,8,15405
145,1,2000,9,2312
145,1,2000,10,3431
145,1,2000,11,3826
145,1,2000,12,4594
145,1,2000,13,5621
145,1,2000,14,6542
145,1,2000,15,7224
145,1,2000,16,7272
145,1,2000,17,7290
145,1,2000,18,7507
145,1,2000,19,7589
145,1,2000,20,7861
145,1,2000,21,8209
145,1,2000,22,8526
145,1,2000,23,36945
145,1,2000,24,9574
145,1,2000,25,10216
145,1,2000,26,10323
145,1,2000,27,10713
145,1,2000,28,11363
145,1,2000,29,13270
145,1,2000,30,13851
145,1,2000,31,13892
145,1,2000,32,14949
145,1,2000,33,16632
145,1,2000,34,17164
145,0,2001,0,4689
145,0,2001,1,14154
145,0,2001,2,12707
145,0,2001,3,3458
145,0,2001,4,14143
145,0,2001,5,14007
145,0,2001,6,13669
145,0,2001,7,15896
145,0,2001,8,7378
145,0,2001,9,10966
145,0,2001,10,2365
145,0,2001,11,4180
145,0,2001,12,4646
145,0,2001,13,7012
145,0,2001,14,7171
145,0,2001,15,7287
145,0,2001,16,7723
145,0,2001,17,9048
145,0,2001,18,11109
145,0,2001,19,11805
145,0,2001,20,12381
145,0,2001,21,13121
145,0,2001,22,13213
145,0,2001,23,13438
145,0,2001,24,13579
145,0,2001,25,14038
145,0,2001,26,14529
145,0,2001,27,15554
145,0,2001,28,15931
145,0,2001,29,16581
145,0,2001,30,17219
145,1,2001,0,9139
145,1,2001,1,13270
145,1,2001,2,8209
145,1,2001,3,9525
145,1,2001,4,9195
145,1,2001,5,2578
145,1,2001,6,3431
145,1,2001,7,7382
145,1,2001,8,15405
145,1,2001,9,16746
145,1,2001,10,2371
145,1,2001,11,3143
145,1,2001,12,4000
145,1,2001,13,4371
145,1,2001,14,6668
145,1,2001,15,7224
145,1,2001,16,7680
145,1,2001,17,7866
145,1,2001,18,9086
145,1,2001,19,9682
145,1,2001,20,10322
145,1,2001,21,12064
145,1,2001,22,12411
145,1,2001,23,37035
145,1,2001,24,13550
145,1,2001,25,13775
145,1,2001,26,14213
145,1,2001,27,14640
145,1,2001,28,14917
145,1,2001,29,14947
145,1,2001,30,16694
145,0,2002,0,10538
145,0,2002,1,13438
145,0,2002,2,7171
145,0,2002,3,15397
145,0,2002,4,8435
145,0,2002,5,14143
145,0,2002,6,13669
145,0,2002,7,8839
145,0,2002,8,15896
145,0,2002,9,2424
145,0,2002,10,2897
145,0,2002,11,3932
145,0,2002,12,5364
145,0,2002,13,6503
145,0,2002,14,7012
145,0,2002,15,7026
145,0,2002,16,7672
145,0,2002,17,7824
145,0,2002,18,9048
145,0,2002,19,9785
145,0,2002,20,10976
145,0,2002,21,13310
145,0,2002,22,14038
145,0,2002,23,14529
145,0,2002,24,15931
145,0,2002,25,16063
145,0,2002,26,16489
145,0,2002,27,16605
145,0,2002,28,16657
145,0,2002,29,17403
145,0,2002,30,17747
145,1,2002,0,14640
145,1,2002,1,13270
145,1,2002,2,8209
145,1,2002,3,16632
145,1,2002,4,14208
145,1,2002,5,14213
145,1,2002,6,3431
145,1,2002,7,7680
145,1,2002,8,15405
145,1,2002,9,3143
145,1,2002,10,4399
145,1,2002,11,6008
145,1,2002,12,6934
145,1,2002,13,7290
145,1,2002,14,7382
145,1,2002,15,7546
145,1,2002,16,8307
145,1,2002,17,8526
145,1,2002,18,9139
145,1,2002,19,36945
145,1,2002,20,9589
145,1,2002,21,10542
145,1,2002,22,11713
145,1,2002,23,12064
145,1,2002,24,12396
145,1,2002,25,36946
145,1,2002,26,13133
145,1,2002,27,13837
145,1,2002,28,14515
145,1,2002,29,14863
145,1,2002,30,15334
145,1,2002,31,15469
145,1,2002,32,17263
145,0,2003,0,10414
145,0,2003,1,13438
145,0,2003,2,5590
145,0,2003,3,15397
145,0,2003,4,7287
145,0,2003,5,14143
145,0,2003,6,2424
145,0,2003,7,18055
145,0,2003,8,15896
145,0,2003,9,10966
145,0,2003,10,17875
145,0,2003,11,3458
145,0,2003,12,4346
145,0,2003,13,4689
145,0,2003,14,17867
145,0,2003,15,6341
145,0,2003,16,6755
145,0,2003,17,7026
145,0,2003,18,7171
145,0,2003,19,7672
145,0,2003,20,7824
145,0,2003,21,8058
145,0,2003,22,8315
145,0,2003,23,10660
145,0,2003,24,11986
145,0,2003,25,12133
145,0,2003,26,12151
145,0,2003,27,13669
145,0,2003,28,14416
145,0,2003,29,15931
145,0,2003,30,16565
145,0,2003,31,17007
145,0,2003,32,17654
145,0,2003,33,17747
145,1,2003,0,14663
145,1,2003,1,10498
145,1,2003,2,8209
145,1,2003,3,16632
145,1,2003,4,14208
145,1,2003,5,13851
145,1,2003,6,13550
145,1,2003,7,6126
145,1,2003,8,14949
145,1,2003,9,3431
145,1,2003,10,3084
145,1,2003,11,3456
145,1,2003,12,3826
145,1,2003,13,4399
145,1,2003,14,4449
145,1,2003,15,6914
145,1,2003,16,6934
145,1,2003,17,7225
145,1,2003,18,7382
145,1,2003,19,9028
145,1,2003,20,36945
145,1,2003,21,10413
145,1,2003,22,10542
145,1,2003,23,12781
145,1,2003,24,17773
145,1,2003,25,14863
145,1,2003,26,15334
145,1,2003,27,16694
145,1,2003,28,17120
145,1,2003,29,18119
145,1,2003,30,17263
145,1,2003,31,17283
145,1,2003,32,17363
145,1,2003,33,17457
145,1,2003,34,17490
145,0,2004,0,12151
145,0,2004,1,14154
145,0,2004,2,7171
145,0,2004,3,15397
145,0,2004,4,14143
145,0,2004,5,9048
145,0,2004,6,13669
145,0,2004,7,15896
145,0,2004,8,7680
145,0,2004,9,3063
145,0,2004,10,17875
145,0,2004,11,4994
145,0,2004,12,17871
145,0,2004,13,7421
145,0,2004,14,7686
145,0,2004,15,8054
145,0,2004,16,8766
145,0,2004,17,10120
145,0,2004,18,10334
145,0,2004,19,10414
145,0,2004,20,17788
145,0,2004,21,18055
145,0,2004,22,12337
145,0,2004,23,12772
145,0,2004,24,14038
145,0,2004,25,17897
145,0,2004,26,14185
145,0,2004,27,14416
145,0,2004,28,14640
145,0,2004,29,14949
145,0,2004,30,16063
145,0,2004,31,16585
145,0,2004,32,17044
145,0,2004,33,17669
145,1,2004,0,4689
145,1,2004,1,13270
145,1,2004,2,13550
145,1,2004,3,9525
145,1,2004,4,14208
145,1,2004,5,13851
145,1,2004,6,3431
145,1,2004,7,3143
145,1,2004,8,15405
145,1,2004,9,2201
145,1,2004,10,2371
145,1,2004,11,3067
145,1,2004,12,3084
145,1,2004,13,17977
145,1,2004,14,4371
145,1,2004,15,6309
145,1,2004,16,6934
145,1,2004,17,7290
145,1,2004,18,7507
145,1,2004,19,7589
145,1,2004,20,8209
145,1,2004,21,8310
145,1,2004,22,9139
145,1,2004,23,9776
145,1,2004,24,10049
145,1,2004,25,10413
145,1,2004,26,10510
145,1,2004,27,10542
145,1,2004,28,13025
145,1,2004,29,14663
145,1,2004,30,14947
145,1,2004,31,16165
145,1,2004,32,17346
145,1,2004,33,17700
145,0,2005,0,3932
145,0,2005,1,16565
145,0,2005,2,18043
145,0,2005,3,14063
145,0,2005,4,14143
145,0,2005,5,16063
145,0,2005,6,13669
145,0,2005,7,5364
145,0,2005,8,7680
145,0,2005,9,12772
145,0,2005,10,2424
145,0,2005,11,2626
145,0,2005,12,4691
145,0,2005,13,4834
145,0,2005,14,5956
145,0,2005,15,7052
145,0,2005,16,7824
145,0,2005,17,8435
145,0,2005,18,9785
145,0,2005,19,11986
145,0,2005,20,12337
145,0,2005,21,13379
145,0,2005,22,14038
145,0,2005,23,14154
145,0,2005,24,14185
145,0,2005,25,14393
145,0,2005,26,14509
145,0,2005,27,14949
145,0,2005,28,15397
145,0,2005,29,15896
145,0,2005,30,15931
145,0,2005,31,17164
145,0,2005,32,17669
145,1,2005,0,4302
145,1,2005,1,13270
145,1,2005,2,10167
145,1,2005,3,9525
145,1,2005,4,13666
145,1,2005,5,6111
145,1,2005,6,3067
145,1,2005,7,6126
145,1,2005,8,2201
145,1,2005,9,13550
145,1,2005,10,2371
145,1,2005,11,18132
145,1,2005,12,17977
145,1,2005,13,4399
145,1,2005,14,4689
145,1,2005,15,18108
145,1,2005,16,6250
145,1,2005,17,6885
145,1,2005,18,7382
145,1,2005,19,8310
145,1,2005,20,8916
145,1,2005,21,8919
145,1,2005,22,36945
145,1,2005,23,10162
145,1,2005,24,17792
145,1,2005,25,10413
145,1,2005,26,10496
145,1,2005,27,10976
145,1,2005,28,12811
145,1,2005,29,17778
145,1,2005,30,14208
145,1,2005,31,14213
145,1,2005,32,15334
145,1,2005,33,16694
145,1,2005,34,18119
145,0,2006,0,14185
145,0,2006,1,14154
145,0,2006,2,12772
145,0,2006,3,10510
145,0,2006,4,14143
145,0,2006,5,9048
145,0,2006,6,7680
145,0,2006,7,17007
145,0,2006,8,15896
145,0,2006,9,3932
145,0,2006,10,18515
145,0,2006,11,18098
145,0,2006,12,6057
145,0,2006,13,7287
145,0,2006,14,7824
145,0,2006,15,18450
145,0,2006,16,18264
145,0,2006,17,9785
145,0,2006,18,18510
145,0,2006,19,36954
145,0,2006,20,11045
145,0,2006,21,18276
145,0,2006,22,18340
145,0,2006,23,13310
145,0,2006,24,13669
145,0,2006,25,13755
145,0,2006,26,18313
145,0,2006,27,14038
145,0,2006,28,14393
145,0,2006,29,14509
145,0,2006,30,18270
145,0,2006,31,16063
145,0,2006,32,16165
145,0,2006,33,17669
145,0,2006,34,17747
145,1,2006,0,13106
145,1,2006,1,10413
145,1,2006,2,13550
145,1,2006,3,18126
145,1,2006,4,18214
145,1,2006,5,13851
145,1,2006,6,15397
145,1,2006,7,3067
145,1,2006,8,18132
145,1,2006,9,2533
145,1,2006,10,3143
145,1,2006,11,17977
145,1,2006,12,18044
145,1,2006,13,4302
145,1,2006,14,6111
145,1,2006,15,6885
145,1,2006,16,7026
145,1,2006,17,7290
145,1,2006,18,7421
145,1,2006,19,8526
145,1,2006,20,18254
145,1,2006,21,18187
145,1,2006,22,36945
145,1,2006,23,10162
145,1,2006,24,10976
145,1,2006,25,18386
145,1,2006,26,12811
145,1,2006,27,18097
145,1,2006,28,14208
145,1,2006,29,17892
145,1,2006,30,14663
145,1,2006,31,16413
145,1,2006,32,18662
145,1,2006,33,18050
145,1,2006,34,17700
145,0,2007,0,18109
145,0,2007,1,14154
145,0,2007,2,12772
145,0,2007,3,13388
145,0,2007,4,14143
145,0,2007,5,9048
145,0,2007,6,15896
145,0,2007,7,7680
145,0,2007,8,2990
145,0,2007,9,17871
145,0,2007,10,7686
145,0,2007,11,8839
145,0,2007,12,18450
145,0,2007,13,17796
145,0,2007,14,10542
145,0,2007,15,17788
145,0,2007,16,11521
145,0,2007,17,18133
145,0,2007,18,18765
145,0,2007,19,18340
145,0,2007,20,13438
145,0,2007,21,18039
145,0,2007,22,13669
145,0,2007,23,18313
145,0,2007,24,14063
145,0,2007,25,17897
145,0,2007,26,14416
145,0,2007,27,14509
145,0,2007,28,18270
145,0,2007,29,18413
145,0,2007,30,17669
145,1,2007,0,17778
145,1,2007,1,18696
145,1,2007,2,18449
145,1,2007,3,18126
145,1,2007,4,18214
145,1,2007,5,18097
145,1,2007,6,3431
145,1,2007,7,3067
145,1,2007,8,7589
145,1,2007,9,17977
145,1,2007,10,4994
145,1,2007,11,6885
145,1,2007,12,18584
145,1,2007,13,18447
145,1,2007,14,8526
145,1,2007,15,18254
145,1,2007,16,17804
145,1,2007,17,10162
145,1,2007,18,10167
145,1,2007,19,18386
145,1,2007,20,12811
145,1,2007,21,13106
145,1,2007,22,13550
145,1,2007,23,14307
145,1,2007,24,36975
145,1,2007,25,17892
145,1,2007,26,14947
145,1,2007,27,15334
145,1,2007,28,15397
145,1,2007,29,18090
145,1,2007,30,16694
145,1,2007,31,18050
145,1,2007,32,18199
145,1,2007,33,17654
145,0,2008,0,17794
145,0,2008,1,18276
145,0,2008,2,18304
145,0,2008,3,18709
145,0,2008,4,14143
145,0,2008,5,9048
145,0,2008,6,13669
145,0,2008,7,18745
145,0,2008,8,15896
145,0,2008,9,3599
145,0,2008,10,5134
145,0,2008,11,5932
145,0,2008,12,5956
145,0,2008,13,7686
145,0,2008,14,7824
145,0,2008,15,18264
145,0,2008,16,18657
145,0,2008,17,19169
145,0,2008,18,18133
145,0,2008,19,12337
145,0,2008,20,18161
145,0,2008,21,12772
145,0,2008,22,18340
145,0,2008,23,18716
145,0,2008,24,14038
145,0,2008,25,17897
145,0,2008,26,18528
145,0,2008,27,18345
145,0,2008,28,18216
145,0,2008,29,18270
145,0,2008,30,18764
145,0,2008,31,16565
145,0,2008,32,17669
145,1,2008,0,14947
145,1,2008,1,18534
145,1,2008,2,3143
145,1,2008,3,18126
145,1,2008,4,9195
145,1,2008,5,18531
145,1,2008,6,18812
145,1,2008,7,36986
145,1,2008,8,18254
145,1,2008,9,13550
145,1,2008,10,17832
145,1,2008,11,5621
145,1,2008,12,18279
145,1,2008,13,7723
145,1,2008,14,18109
145,1,2008,15,18240
145,1,2008,16,17792
145,1,2008,17,18795
145,1,2008,18,17850
145,1,2008,19,18603
145,1,2008,20,18696
145,1,2008,21,18386
145,1,2008,22,18441
145,1,2008,23,13666
145,1,2008,24,15397
145,1,2008,25,16063
145,1,2008,26,18662
145,1,2008,27,18527
145,1,2008,28,16694
145,1,2008,29,18050
145,1,2008,30,18664
145,1,2008,31,17490
145,1,2008,32,18214
145,1,2008,33,17700
145,0,2009,0,7824
145,0,2009,1,18276
145,0,2009,2,18043
145,0,2009,3,18428
145,0,2009,4,17669
145,0,2009,5,9048
145,0,2009,6,18132
145,0,2009,7,18745
145,0,2009,8,15896
145,0,2009,9,23223
145,0,2009,10,18209
145,0,2009,11,2990
145,0,2009,12,3932
145,0,2009,13,17871
145,0,2009,14,18517
145,0,2009,15,17820
145,0,2009,16,6885
145,0,2009,17,18176
145,0,2009,18,18315
145,0,2009,19,18500
145,0,2009,20,8839
145,0,2009,21,8889
145,0,2009,22,17969
145,0,2009,23,18587
145,0,2009,24,19169
145,0,2009,25,17788
145,0,2009,26,18133
145,0,2009,27,12337
145,0,2009,28,18340
145,0,2009,29,18709
145,0,2009,30,13085
145,0,2009,31,14038
145,0,2009,32,18413
145,0,2009,33,16717
145,0,2009,34,18304
145,0,2009,35,18692
145,1,2009,0,18795
145,1,2009,1,18149
145,1,2009,2,13550
145,1,2009,3,18126
145,1,2009,4,18214
145,1,2009,5,18531
145,1,2009,6,8881
145,1,2009,7,18065
145,1,2009,8,18812
145,1,2009,9,18314
145,1,2009,10,3067
145,1,2009,11,18608
145,1,2009,12,18339
145,1,2009,13,18456
145,1,2009,14,4994
145,1,2009,15,18438
145,1,2009,16,18449
145,1,2009,17,6801
145,1,2009,18,18279
145,1,2009,19,18109
145,1,2009,20,18300
145,1,2009,21,8526
145,1,2009,22,18187
145,1,2009,23,17804
145,1,2009,24,18350
145,1,2009,25,10334
145,1,2009,26,10899
145,1,2009,27,18386
145,1,2009,28,18787
145,1,2009,29,17897
145,1,2009,30,17892
145,1,2009,31,14509
145,1,2009,32,16063
145,1,2009,33,18871
145,1,2009,34,17954
145,1,2009,35,18422
145,0,2010,0,19159
145,0,2010,1,18276
145,0,2010,2,17977
145,0,2010,3,18515
145,0,2010,4,19169
145,0,2010,5,9048
145,0,2010,6,17871
145,0,2010,7,18745
145,0,2010,8,15896
145,0,2010,9,7680
145,0,2010,10,23196
145,0,2010,11,23223
145,0,2010,12,18165
145,0,2010,13,3069
145,0,2010,14,18888
145,0,2010,15,18306
145,0,2010,16,23415
145,0,2010,17,18573
145,0,2010,18,24872
145,0,2010,19,18786
145,0,2010,20,8839
145,0,2010,21,18657
145,0,2010,22,9785
145,0,2010,23,17794
145,0,2010,24,18648
145,0,2010,25,17788
145,0,2010,26,18133
145,0,2010,27,12772
145,0,2010,28,18709
145,0,2010,29,13213
145,0,2010,30,14038
145,0,2010,31,14143
145,0,2010,32,14416
145,0,2010,33,18764
145,0,2010,34,17935
145,0,2010,35,18188
145,0,2010,36,18272
145,0,2010,37,18090
145,0,2010,38,18413
145,0,2010,39,18668
145,0,2010,40,17007
145,0,2010,41,17957
145,1,2010,0,18743
145,1,2010,1,18149
145,1,2010,2,13550
145,1,2010,3,18616
145,1,2010,4,18214
145,1,2010,5,18531
145,1,2010,6,18812
145,1,2010,7,18710
145,1,2010,8,18240
145,1,2010,9,18187
145,1,2010,10,18314
145,1,2010,11,18680
145,1,2010,12,18339
145,1,2010,13,17833
145,1,2010,14,18354
145,1,2010,15,4302
145,1,2010,16,6914
145,1,2010,17,18842
145,1,2010,18,18279
145,1,2010,19,7824
145,1,2010,20,25697
145,1,2010,21,18254
145,1,2010,22,8766
145,1,2010,23,17803
145,1,2010,24,18350
145,1,2010,25,18493
145,1,2010,26,18795
145,1,2010,27,18386
145,1,2010,28,19058
145,1,2010,29,17900
145,1,2010,30,18097
145,1,2010,31,13902
145,1,2010,32,14208
145,1,2010,33,18669
145,1,2010,34,18126
145,1,2010,35,18913
145,1,2010,36,16694
145,1,2010,37,18453
145,1,2010,38,18664
145,1,2010,39,18596
145,0,2011,0,12772
145,0,2011,1,18668
145,0,2011,2,29225
145,0,2011,3,18279
145,0,2011,4,18515
145,0,2011,5,3069
145,0,2011,6,18878
145,0,2011,7,18745
145,0,2011,8,18176
145,0,2011,9,18165
145,0,2011,10,2990
145,0,2011,11,17977
145,0,2011,12,21296
145,0,2011,13,5245
145,0,2011,14,18848
145,0,2011,15,19146
145,0,2011,16,18500
145,0,2011,17,9048
145,0,2011,18,19034
145,0,2011,19,18715
145,0,2011,20,9785
145,0,2011,21,18171
145,0,2011,22,18648
145,0,2011,23,18696
145,0,2011,24,19346
145,0,2011,25,18088
145,0,2011,26,19079
145,0,2011,27,25042
145,0,2011,28,19159
145,0,2011,29,18716
145,0,2011,30,14038
145,0,2011,31,19091
145,0,2011,32,14143
145,0,2011,33,22201
145,0,2011,34,14416
145,0,2011,35,18567
145,0,2011,36,18090
145,0,2011,37,18413
145,0,2011,38,24831
145,0,2011,39,23688
145,0,2011,40,18373
145,0,2011,41,18304
145,0,2011,42,17669
145,1,2011,0,3067
145,1,2011,1,7824
145,1,2011,2,18386
145,1,2011,3,18449
145,1,2011,4,18073
145,1,2011,5,14208
145,1,2011,6,18669
145,1,2011,7,18254
145,1,2011,8,18617
145,1,2011,9,3143
145,1,2011,10,18314
145,1,2011,11,18812
145,1,2011,12,18970
145,1,2011,13,18456
145,1,2011,14,28773
145,1,2011,15,18809
145,1,2011,16,18110
145,1,2011,17,18710
145,1,2011,18,18584
145,1,2011,19,18866
145,1,2011,20,9195
145,1,2011,21,18885
145,1,2011,22,19036
145,1,2011,23,28670
145,1,2011,24,17794
145,1,2011,25,18795
145,1,2011,26,21398
145,1,2011,27,18149
145,1,2011,28,18622
145,1,2011,29,18787
145,1,2011,30,17900
145,1,2011,31,13388
145,1,2011,32,18097
145,1,2011,33,19106
145,1,2011,34,19108
145,1,2011,35,18871
145,1,2011,36,23901
145,1,2011,37,18065
145,1,2011,38,16659
145,1,2011,39,18913
145,1,2011,40,18664
145,0,2012,0,12772
145,0,2012,1,18413
145,0,2012,2,18619
145,0,2012,3,18449
145,0,2012,4,18515
145,0,2012,5,3069
145,0,2012,6,9048
145,0,2012,7,18745
145,0,2012,8,18176
145,0,2012,9,18165
145,0,2012,10,23196
145,0,2012,11,18791
145,0,2012,12,18878
145,0,2012,13,17977
145,0,2012,14,28564
145,0,2012,15,32584
145,0,2012,16,6008
145,0,2012,17,19148
145,0,2012,18,18500
145,0,2012,19,18566
145,0,2012,20,18587
145,0,2012,21,18657
145,0,2012,22,9785
145,0,2012,23,18276
145,0,2012,24,12337
145,0,2012,25,17778
145,0,2012,26,19079
145,0,2012,27,19159
145,0,2012,28,17898
145,0,2012,29,14416
145,0,2012,30,30415
145,0,2012,31,30083
145,0,2012,32,23663
145,0,2012,33,18668
145,0,2012,34,23688
145,0,2012,35,18373
145,1,2012,0,19013
145,1,2012,1,18456
145,1,2012,2,21602
145,1,2012,3,18913
145,1,2012,4,18662
145,1,2012,5,19108
145,1,2012,6,6914
145,1,2012,7,18812
145,1,2012,8,18518
145,1,2012,9,3067
145,1,2012,10,28900
145,1,2012,11,18680
145,1,2012,12,18970
145,1,2012,13,28773
145,1,2012,14,25942
145,1,2012,15,21357
145,1,2012,16,5701
145,1,2012,17,21553
145,1,2012,18,19146
145,1,2012,19,18584
145,1,2012,20,18866
145,1,2012,21,30410
145,1,2012,22,18254
145,1,2012,23,9195
145,1,2012,24,18617
145,1,2012,25,19036
145,1,2012,26,28670
145,1,2012,27,36989
145,1,2012,28,28681
145,1,2012,29,21398
145,1,2012,30,28687
145,1,2012,31,18149
145,1,2012,32,18340
145,1,2012,33,18601
145,1,2012,34,25394
145,1,2012,35,25966
145,1,2012,36,18434
145,1,2012,37,18214
145,0,2013,0,12772
145,0,2013,1,19109
145,0,2013,2,18276
145,0,2013,3,18988
145,0,2013,4,18515
145,0,2013,5,17977
145,0,2013,6,18447
145,0,2013,7,30083
145,0,2013,8,18587
145,0,2013,9,18165
145,0,2013,10,2713
145,0,2013,11,18888
145,0,2013,12,22069
145,0,2013,13,24292
145,0,2013,14,4834
145,0,2013,15,18321
145,0,2013,16,18517
145,0,2013,17,32584
145,0,2013,18,26509
145,0,2013,19,18513
145,0,2013,20,18449
145,0,2013,21,18758
145,0,2013,22,18500
145,0,2013,23,23815
145,0,2013,24,8839
145,0,2013,25,32760
145,0,2013,26,26363
145,0,2013,27,30417
145,0,2013,28,19049
145,0,2013,29,23186
145,0,2013,30,12337
145,0,2013,31,18709
145,0,2013,32,18088
145,0,2013,33,29217
145,0,2013,34,18660
145,0,2013,35,14038
145,0,2013,36,30415
145,0,2013,37,22446
145,0,2013,38,18413
145,0,2013,39,18692
145,1,2013,0,5245
145,1,2013,1,31328
145,1,2013,2,18149
145,1,2013,3,18913
145,1,2013,4,17900
145,1,2013,5,18214
145,1,2013,6,18669
145,1,2013,7,19013
145,1,2013,8,30410
145,1,2013,9,3067
145,1,2013,10,26113
145,1,2013,11,25265
145,1,2013,12,25464
145,1,2013,13,25431
145,1,2013,14,25998
145,1,2013,15,25942
145,1,2013,16,30078
145,1,2013,17,24131
145,1,2013,18,31963
145,1,2013,19,25691
145,1,2013,20,28202
145,1,2013,21,18798
145,1,2013,22,7612
145,1,2013,23,19036
145,1,2013,24,28670
145,1,2013,25,17794
145,1,2013,26,26470
145,1,2013,27,18386
145,1,2013,28,21398
145,1,2013,29,21135
145,1,2013,30,18598
145,1,2013,31,21602
145,1,2013,32,19096
145,1,2013,33,17762
145,1,2013,34,29675
145,1,2013,35,18453
145,1,2013,36,24420
145,1,2013,37,23771
145,0,2014,0,18517
145,0,2014,1,18500
145,0,2014,2,29217
145,0,2014,3,17977
145,0,2014,4,18515
145,0,2014,5,24963
145,0,2014,6,9048
145,0,2014,7,30083
145,0,2014,8,18587
145,0,2014,9,18165
145,0,2014,10,37300
145,0,2014,11,28900
145,0,2014,12,18565
145,0,2014,13,3069
145,0,2014,14,25897
145,0,2014,15,21595
145,0,2014,16,3932
145,0,2014,17,32886
145,0,2014,18,32584
145,0,2014,19,23430
145,0,2014,20,18513
145,0,2014,21,18758
145,0,2014,22,23815
145,0,2014,23,18264
145,0,2014,24,18657
145,0,2014,25,18648
145,0,2014,26,17788
145,0,2014,27,18874
145,0,2014,28,28424
145,0,2014,29,18660
145,0,2014,30,19159
145,0,2014,31,19084
145,0,2014,32,17898
145,0,2014,33,30415
145,0,2014,34,19109
145,0,2014,35,26006
145,0,2014,36,18833
145,0,2014,37,37009
145,0,2014,38,28672
145,0,2014,39,23688
145,1,2014,0,19164
145,1,2014,1,18126
145,1,2014,2,28670
145,1,2014,3,25691
145,1,2014,4,18669
145,1,2014,5,33261
145,1,2014,6,28430
145,1,2014,7,28202
145,1,2014,8,25342
145,1,2014,9,18787
145,1,2014,10,29909
145,1,2014,11,28689
145,1,2014,12,25464
145,1,2014,13,28773
145,1,2014,14,25942
145,1,2014,15,18809
145,1,2014,16,18985
145,1,2014,17,24550
145,1,2014,18,18798
145,1,2014,19,27546
145,1,2014,20,18315
145,1,2014,21,23258
145,1,2014,22,8766
145,1,2014,23,19036
145,1,2014,24,21398
145,1,2014,25,28512
145,1,2014,26,18149
145,1,2014,27,18622
145,1,2014,28,19066
145,1,2014,29,18703
145,1,2014,30,13666
145,1,2014,31,25526
145,1,2014,32,17897
145,1,2014,33,21911
145,1,2014,34,19105
145,1,2014,35,25394
145,1,2014,36,18434
145,1,2014,37,18453
145,1,2014,38,23722
145,1,2014,39,23771
145,0,2015,0,19001
145,0,2015,1,18758
145,0,2015,2,24963
145,0,2015,3,28900
145,0,2015,4,24020
145,0,2015,5,17977
145,0,2015,6,30083
145,0,2015,7,5235
145,0,2015,8,29217
145,0,2015,9,18696
145,0,2015,10,25613
145,0,2015,11,13550
145,0,2015,12,18043
145,0,2015,13,26363
145,0,2015,14,30115
145,0,2015,15,30417
145,0,2015,16,24799
145,0,2015,17,25448
145,0,2015,18,30161
145,0,2015,19,18587
145,0,2015,20,18165
145,0,2015,21,19008
145,0,2015,22,26188
145,0,2015,23,18449
145,0,2015,24,25204
145,0,2015,25,25897
145,0,2015,26,30354
145,0,2015,27,25075
145,0,2015,28,22942
145,0,2015,29,22349
145,0,2015,30,29175
145,0,2015,31,18500
145,0,2015,32,26182
145,0,2015,33,19071
145,0,2015,34,18660
145,0,2015,35,19159
145,0,2015,36,30415
145,0,2015,37,25643
145,1,2015,0,21602
145,1,2015,1,28202
145,1,2015,2,27546
145,1,2015,3,24550
145,1,2015,4,18088
145,1,2015,5,30410
145,1,2015,6,18254
145,1,2015,7,25394
145,1,2015,8,31253
145,1,2015,9,18149
145,1,2015,10,18279
145,1,2015,11,25526
145,1,2015,12,32020
145,1,2015,13,26441
145,1,2015,14,26312
145,1,2015,15,34247
145,1,2015,16,29630
145,1,2015,17,18669
145,1,2015,18,18812
145,1,2015,19,21398
145,1,2015,20,30839
145,1,2015,21,26580
145,1,2015,22,18871
145,1,2015,23,25464
145,1,2015,24,25942
145,1,2015,25,21400
145,1,2015,26,30642
145,1,2015,27,18315
145,1,2015,28,19036
145,1,2015,29,31353
145,1,2015,30,21135
145,1,2015,31,25992
145,1,2015,32,18340
