year,team_id,game_id,league_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,ir,irs,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,kp,bbp,kbbp,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,irsp,gfp,era,pig,ws,whip,gbfbp,kbb,babip,wpa,ra9war,sd,md
2027,173,4386,147,2,1,39829,10115,45203,17376,10852,8838,3840,4168,6218,5786,10975,9321,169433,2,1136,1136,559,577,309,7055,2284,354,323,299,1214,73,4,269,620,525,1127,592,303,512,181,3412,1823,605,9,29,733,308,477,13.8305,0.2725,0.3466,0.4363,0.7829,9.6551,7.8632,0.0000,0.0000,0.0000,1.0801,3.7083,0.0079,0.0000,0.2667,0.4921,3.3803,0.6306,0.3535,33.1871,0.3303,5.1479,149.1488,'',1.4848,0.5407,2.1204,0.3202,-120.7722,'','',''
2027,181,4383,147,2,1,40129,10086,45405,17614,11239,8423,4085,4134,6258,5769,11220,9329,169502,2,1136,1136,577,559,312,7454,2340,335,317,300,1145,55,4,199,555,486,1115,686,326,510,173,3196,1786,609,21,43,669,282,426,14.1505,0.2801,0.3519,0.4389,0.7908,10.0282,7.5156,0.0000,0.0000,0.0000,1.0216,3.6886,0.0185,0.0000,0.2870,0.5079,3.5960,0.6433,0.3392,34.0985,0.3489,5.1475,149.2095,'',1.5241,0.5460,2.0375,0.3269,-128.3128,'','',''
2028,173,3814,147,2,1,39119,9984,44444,16511,10430,9634,3519,4280,5909,5342,10567,8477,170091,0,1120,1120,560,560,301,6892,2102,301,306,329,1107,58,9,235,446,429,1101,624,296,505,168,3277,1819,582,19,45,866,323,439,13.6469,0.2666,0.3430,0.4221,0.7651,9.4020,8.6845,0.0000,0.0000,0.0000,0.9979,3.8582,0.0170,0.0000,0.2643,0.5000,3.1420,0.6418,0.3327,31.9956,0.3360,4.8155,151.8670,'',1.4734,0.5549,2.2509,0.3250,-92.5360,'','',''
2028,181,4368,147,2,1,39735,10018,44338,17181,11036,8471,3640,3618,5739,5230,11363,8892,163896,0,1120,1120,560,560,335,7350,2292,308,306,329,1065,49,4,223,454,367,1109,678,381,551,188,3267,1594,518,11,46,693,279,459,13.4946,0.2777,0.3412,0.4324,0.7736,9.9146,7.6102,0.0000,0.0000,0.0000,0.9568,3.2503,0.0098,0.0000,0.3402,0.5000,3.2500,0.6405,0.3412,32.4969,0.3395,4.6985,146.3357,'',1.4628,0.5610,2.3413,0.3269,-81.5940,'','',''
2029,173,3811,147,2,1,38856,10045,44594,16384,10098,9889,3371,4562,5906,5428,10538,8433,170481,1,1122,1122,561,561,301,6628,1929,312,302,266,1275,42,9,307,715,553,1116,628,284,544,216,3583,2048,754,6,44,866,357,483,13.6299,0.2599,0.3436,0.4217,0.7653,9.0472,8.8599,0.0000,0.0000,0.0000,1.1423,4.0873,0.0053,0.0000,0.2531,0.5000,3.0045,0.5822,0.3971,36.8164,0.3115,4.8632,151.9439,'',1.4594,0.5555,2.1677,0.3152,-90.6064,'','',''
2029,181,4368,147,2,1,39563,9988,44448,17497,11024,9266,3739,3713,6167,5625,10572,8798,166506,2,1120,1120,560,560,318,7335,2107,328,342,380,1202,50,9,225,668,493,1115,625,341,536,195,3143,1645,594,5,38,775,320,421,13.7226,0.2786,0.3453,0.4423,0.7875,9.9329,8.3489,0.0000,0.0000,0.0000,1.0830,3.3455,0.0045,0.0000,0.3045,0.5000,3.3384,0.6199,0.3638,36.1094,0.3548,5.0682,148.6661,'',1.4754,0.5458,2.4956,0.3337,-126.8662,'','',''
2030,173,3814,147,2,1,38907,9969,43763,16202,10399,9510,3328,3788,5521,5096,10686,8477,165720,1,1120,1120,560,560,326,7006,2036,329,315,304,1053,68,10,248,533,414,1114,547,297,529,170,3421,1772,622,6,43,805,318,449,13.1813,0.2673,0.3362,0.4164,0.7527,9.3879,8.5853,0.0000,0.0000,0.0000,0.9506,3.4197,0.0054,0.0000,0.2652,0.5000,2.9714,0.6573,0.3214,35.1016,0.3256,4.6005,147.9643,'',1.4231,0.5576,2.5106,0.3261,-71.1396,'','',''
2030,181,4371,147,2,1,39950,10066,44677,17252,11231,8677,3690,3632,6047,5581,11324,8881,166214,2,1120,1120,560,560,310,7559,2315,349,307,365,992,97,6,244,576,433,1106,583,348,524,192,3342,1941,731,14,49,743,315,435,13.6752,0.2811,0.3451,0.4318,0.7770,10.0410,7.7576,0.0000,0.0000,0.0000,0.8869,3.2472,0.0125,0.0000,0.3107,0.5000,3.2946,0.6175,0.3664,37.6610,0.3309,4.9896,148.4054,'',1.4765,0.5605,2.3890,0.3347,-113.9447,'','',''
2031,173,3811,147,2,1,39187,9946,44130,16895,10809,9180,3599,3819,5937,5468,10715,8566,166913,1,1120,1120,560,560,288,7293,2102,286,304,258,1156,57,6,231,615,528,1112,703,310,491,174,3204,1825,679,8,63,641,281,351,13.7140,0.2758,0.3457,0.4311,0.7769,9.7806,8.3066,0.0000,0.0000,0.0000,1.0460,3.4556,0.0071,0.0000,0.2768,0.5000,3.2134,0.6234,0.3544,37.2055,0.3471,4.9478,149.0295,'',1.4707,0.5557,2.4038,0.3311,-102.7163,'','',''
2031,181,4374,147,2,1,38990,10053,43829,15820,10284,9084,3483,3737,5440,5008,11424,8293,165077,1,1120,1120,560,560,310,6940,2102,312,293,292,950,60,6,208,543,491,1112,667,374,486,155,3151,1585,496,8,42,635,312,422,12.9915,0.2638,0.3335,0.4057,0.7393,9.2065,8.1322,0.0000,0.0000,0.0000,0.8505,3.3455,0.0071,0.0000,0.3339,0.5000,3.1098,0.6667,0.3189,31.2934,0.3529,4.4833,147.3902,'',1.3947,0.5794,2.4308,0.3191,-45.1744,'','',''
2032,173,3808,147,2,1,39169,9973,44037,16876,10706,8917,3525,3823,5868,5368,11231,8399,166347,1,1120,1120,560,560,335,7118,2117,288,330,360,1111,47,7,260,534,420,1111,657,350,544,176,3213,1778,651,9,56,812,304,400,13.4901,0.2733,0.3418,0.4309,0.7726,9.6612,8.0468,0.0000,0.0000,0.0000,1.0026,3.4499,0.0080,0.0000,0.3125,0.5000,3.1473,0.6556,0.3235,36.6142,0.3458,4.8441,148.5241,'',1.4568,0.5721,2.3325,0.3256,-84.1499,'','',''
2032,181,4374,147,2,1,39568,9979,45014,17996,11126,9417,3821,4351,6528,6063,10618,8502,171886,1,1120,1120,560,560,296,7285,2161,283,332,331,1349,90,6,222,640,474,1111,672,283,499,174,3444,1964,739,9,29,609,288,428,14.3856,0.2812,0.3566,0.4548,0.8115,10.0341,8.4929,0.0000,0.0000,0.0000,1.2166,3.9240,0.0080,5.3539,0.2527,0.5000,3.4116,0.6298,0.3487,37.6273,0.3226,5.4680,153.4696,'',1.5509,0.5553,2.1643,0.3356,-141.6212,'','',''
2033,173,3808,147,2,1,39032,9983,44048,16257,10603,8671,3299,3999,5639,5237,11296,8530,167158,1,1120,1120,560,560,293,7272,2055,281,271,229,1047,40,9,263,562,456,1108,704,320,509,194,3306,2018,711,12,59,763,330,434,13.5748,0.2716,0.3441,0.4165,0.7606,9.5586,7.8169,0.0000,0.0000,0.0000,0.9439,3.6051,0.0107,0.0000,0.2857,0.5000,2.9455,0.6016,0.3811,35.2329,0.3351,4.7212,149.2482,'',1.4626,0.5698,2.1683,0.3230,-84.1431,'','',''
2033,181,4374,147,2,1,38665,9992,43214,16117,9991,9521,3367,3583,5334,4911,10827,8317,163176,2,1120,1120,560,560,312,6462,2084,268,263,293,1152,50,8,207,542,427,1110,660,407,506,169,3006,1433,514,10,55,691,284,388,12.6101,0.2584,0.3261,0.4168,0.7429,8.9985,8.5752,0.0000,0.0000,0.0000,1.0376,3.2271,0.0089,0.0000,0.3634,0.5000,3.0063,0.6486,0.3340,35.8688,0.3693,4.4231,145.6929,'',1.3584,0.5656,2.6573,0.3128,-45.9139,'','',''
2034,173,3805,147,2,1,38115,9970,43211,15306,9652,9050,3200,4131,5150,4701,11350,8107,164744,2,1120,1120,560,560,335,6313,2027,271,270,309,1003,78,2,287,528,422,1114,722,367,509,153,2998,1358,382,6,63,759,302,382,12.8221,0.2532,0.3308,0.4016,0.7324,8.7124,8.1690,20.9437,9.5601,11.3837,0.9054,3.7288,0.0054,0.0000,0.3277,0.5000,2.8571,0.6865,0.3006,28.1296,0.3716,4.2433,147.0929,'',1.3824,0.5833,2.1908,0.3053,-38.5986,'','',''
2034,181,4368,147,2,1,38334,9970,42978,15986,9834,9221,3367,3613,5194,4793,11069,8269,160538,1,1120,1120,560,560,322,6235,2139,290,272,367,1093,55,7,216,547,462,1109,667,414,473,133,2788,1135,383,11,66,697,323,370,12.5553,0.2565,0.3259,0.4170,0.7429,8.8769,8.3236,21.4552,8.4066,13.0485,0.9866,3.2614,0.0098,0.0000,0.3696,0.5000,3.0063,0.7077,0.2812,33.7445,0.3978,4.3265,143.3375,'',1.3487,0.5724,2.5522,0.3090,-34.8982,'','',''
2035,173,3808,147,2,1,38930,9967,44231,16534,10452,9144,3391,4201,5676,5260,10798,8642,168861,2,1120,1120,560,560,311,6975,2043,273,306,263,1171,82,6,234,604,515,1113,623,325,519,187,3149,1506,494,7,42,778,272,367,13.6955,0.2685,0.3451,0.4247,0.7698,9.4373,8.2563,20.6733,9.4979,11.1754,1.0573,3.7932,0.0063,0.0000,0.2902,0.5000,3.0277,0.6245,0.3603,32.8021,0.3534,4.7494,150.7688,'',1.4701,0.5555,2.1766,0.3209,-86.5674,'','',''
2035,181,4368,147,2,1,39584,9949,44244,17504,11155,9269,3707,3589,5894,5501,10944,8254,165683,0,1120,1120,560,560,304,7392,2319,240,272,302,1142,55,8,177,561,551,1111,682,346,517,179,2944,1429,524,9,43,538,257,361,13.8361,0.2818,0.3476,0.4422,0.7898,10.0910,8.3849,20.9497,8.1118,12.8379,1.0331,3.2467,0.0080,0.0000,0.3089,0.5000,3.3098,0.6294,0.3462,36.6690,0.3774,4.9763,147.9313,'',1.4820,0.5701,2.5826,0.3401,-112.7836,'','',''
2036,173,3808,147,2,1,38859,10018,43359,16027,10098,9042,3244,3488,5179,4747,11145,8554,162552,1,1122,1122,561,561,324,6699,1966,253,256,336,1097,45,7,256,486,496,1114,567,396,537,176,2864,1240,411,8,64,708,361,369,12.6506,0.2599,0.3267,0.4124,0.7392,9.0716,8.1229,20.8538,8.0445,12.8093,0.9855,3.1335,0.0071,0.0000,0.3529,0.5000,2.8913,0.6480,0.3277,33.1452,0.3890,4.2645,144.8770,'',1.3561,0.5658,2.5923,0.3106,-27.5084,'','',''
2036,181,4368,147,2,1,39230,9986,44194,16993,10746,9127,3592,3917,5876,5483,10805,8630,166710,2,1120,1120,560,560,333,7093,2172,260,291,368,1113,64,6,210,573,490,1109,639,388,532,166,2951,1449,533,11,45,626,299,386,13.6559,0.2739,0.3450,0.4332,0.7781,9.6843,8.2253,20.6521,8.8632,11.7889,1.0030,3.5300,0.0098,0.0000,0.3464,0.5000,3.2071,0.6673,0.3120,36.7840,0.3758,4.9413,148.8482,'',1.4683,0.5560,2.3301,0.3290,-85.4935,'','',''
2037,173,3808,147,2,1,39579,10004,44735,17688,10990,9140,3644,4169,6166,5749,10946,8495,169654,0,1120,1120,560,560,310,7238,2146,261,276,266,1340,85,10,240,636,440,1108,687,330,513,176,3150,1614,615,12,41,819,315,379,14.0335,0.2777,0.3508,0.4469,0.7977,9.8870,8.2227,20.4314,9.3193,11.1121,1.2055,3.7506,0.0107,5.1720,0.2946,0.5000,3.2536,0.6379,0.3431,38.1041,0.3517,5.1720,151.4768,'',1.5153,0.5630,2.1924,0.3285,-109.8859,'','',''
2037,181,4371,147,2,1,39268,10015,44543,17053,10628,9611,3679,4251,5950,5473,10865,8164,169878,1,1120,1120,560,560,314,6884,2244,254,257,319,1181,86,6,194,596,507,1110,719,343,493,158,3165,1514,529,10,47,760,277,394,13.8262,0.2707,0.3474,0.4343,0.7817,9.5506,8.6367,21.5769,9.5436,12.0333,1.0613,3.8200,0.0089,4.9182,0.3063,0.5000,3.2848,0.6653,0.3205,34.9406,0.3507,4.9182,151.6768,'',1.4856,0.5710,2.2609,0.3288,-96.1102,'','',''
2038,173,3808,147,2,1,39247,10059,44182,16413,10555,9212,3397,3922,5598,5171,10881,8630,167390,0,1120,1120,560,560,317,7066,2147,260,272,315,1027,57,4,266,556,477,1113,601,364,511,165,3018,1477,515,7,53,821,402,383,13.3797,0.2689,0.3405,0.4182,0.7587,9.4438,8.2422,20.8501,8.8769,11.9732,0.9189,3.5091,0.0063,4.6266,0.3250,0.5000,3.0330,0.6577,0.3229,34.8680,0.3688,4.6266,149.4554,'',1.4392,0.5577,2.3488,0.3254,-54.9669,'','',''
2038,181,4371,147,2,1,38781,10079,43376,15428,9991,9789,3157,3598,4871,4553,10865,8174,163919,2,1120,1120,560,560,331,6638,2161,253,244,300,892,51,4,193,481,496,1105,695,451,474,122,2833,1172,361,15,75,592,301,357,12.5763,0.2576,0.3267,0.3978,0.7245,8.9208,8.7405,22.5678,8.2949,14.2729,0.7965,3.2126,0.0134,4.0653,0.4027,0.5000,2.8188,0.7307,0.2574,30.8020,0.3900,4.0653,146.3562,'',1.3482,0.5707,2.7207,0.3210,8.1881,'','',''
2039,173,3811,147,2,1,39540,10077,44386,17128,10709,9353,3415,3878,5802,5384,10839,8614,167028,1,1120,1120,560,560,336,7013,2181,209,286,307,1208,55,2,247,563,471,1114,724,335,547,179,3048,1450,516,6,38,648,249,348,13.4482,0.2708,0.3409,0.4332,0.7741,9.5641,8.3531,21.0720,8.7370,12.3350,1.0789,3.4634,0.0054,4.8084,0.2991,0.5000,3.0491,0.6524,0.3272,35.5862,0.3655,4.8084,149.1321,'',1.4475,0.5572,2.4118,0.3247,-83.6015,'','',''
2039,181,4371,147,2,1,38768,9977,43515,16402,10163,9824,3384,3779,5387,4986,10851,7942,165779,1,1120,1120,560,560,344,6603,2047,263,250,347,1166,69,7,204,569,448,1111,615,381,520,147,2934,1247,420,9,53,627,264,363,12.9804,0.2621,0.3328,0.4231,0.7558,9.1675,8.8617,22.5761,8.6844,13.8918,1.0518,3.4088,0.0080,4.4976,0.3402,0.5000,3.0214,0.7006,0.2827,33.6808,0.3787,4.4976,148.0170,'',1.3974,0.5774,2.5996,0.3210,-54.3339,'','',''
2017,198,5398,148,3,0,58789,15245,65336,22323,15248,12720,4749,5138,7314,6650,17214,13600,242753,0,1680,1680,840,840,495,11034,2637,340,466,293,1284,34,8,330,726,595,1674,1190,746,791,264,4788,2733,781,6,105,1198,591,747,12.3863,0.2594,0.3228,0.3797,0.7026,9.0018,7.5093,0.0000,0.0000,0.0000,0.7580,3.0333,0.0036,0.0000,0.4440,0.5000,2.8268,0.6522,0.3338,28.5767,0.3496,3.9259,144.4958,'',1.3372,0.5586,2.4757,0.3086,-4.4549,'','',''
2018,198,15277,148,3,0,59389,15300,68122,24591,16164,12386,5229,6946,8525,7818,17813,13253,256269,0,1704,1704,852,852,502,10943,3339,592,524,558,1324,40,7,358,978,664,1699,755,513,802,269,5125,3113,886,5,73,1353,678,854,13.9847,0.2722,0.3521,0.4141,0.7662,9.5082,7.2859,0.0000,0.0000,0.0000,0.7788,4.0859,0.0029,0.0000,0.3011,0.5000,3.0687,0.6511,0.3354,28.4613,0.3315,4.5988,150.3926,'',1.5105,0.5734,1.7832,0.3212,-96.3962,'','',''
2019,198,14813,148,3,0,59287,15313,67445,23858,15730,12476,5583,6344,8307,7440,18262,12927,252662,1,1706,1706,853,853,467,10777,3131,670,488,469,1353,70,8,357,872,648,1666,800,677,745,250,4418,2207,683,40,82,1256,631,608,13.3542,0.2653,0.3403,0.4024,0.7427,9.2449,7.3324,0.0000,0.0000,0.0000,0.7952,3.7285,0.0234,0.0000,0.3968,0.5000,3.2726,0.6513,0.3356,30.9470,0.3771,4.3727,148.1020,'',1.4415,0.5855,1.9666,0.3129,-90.5240,'','',''
2020,198,5398,148,3,0,58227,15090,65977,23581,15435,12410,5302,5886,7884,7154,17941,12613,245799,2,1680,1680,840,840,497,10571,2984,649,455,478,1402,56,9,298,807,751,1644,750,697,769,245,4122,2156,631,36,84,1249,685,547,13.1636,0.2651,0.3379,0.4050,0.7429,9.2054,7.4013,0.0000,0.0000,0.0000,0.8361,3.5104,0.0214,0.0000,0.4149,0.5000,3.1560,0.6698,0.3186,29.2672,0.3988,4.2666,146.3089,'',1.4129,0.5872,2.1084,0.3127,-62.4400,'','',''
2021,198,15273,148,3,0,58631,15315,66163,23034,14947,13731,5224,5797,7520,6771,17908,12094,248021,0,1704,1704,852,852,494,10144,2913,635,415,496,1394,39,11,316,762,674,1662,706,765,758,245,4133,1981,581,42,73,1296,663,539,12.5865,0.2549,0.3269,0.3929,0.7198,8.7837,8.0691,0.0000,0.0000,0.0000,0.8192,3.4067,0.0246,0.0000,0.4489,0.5000,3.0657,0.6685,0.3232,29.3286,0.4021,3.9790,145.5522,'',1.3545,0.5969,2.3686,0.3086,-29.9734,'','',''
2022,198,14692,148,3,0,58290,15306,66248,22402,14804,13157,5131,6051,7470,6771,18146,12411,249135,1,1708,1708,854,854,524,10161,2921,700,426,489,1233,55,10,348,792,771,1670,706,737,771,201,4291,2249,649,38,90,1493,692,586,12.7159,0.2540,0.3300,0.3843,0.7143,8.7046,7.7362,0.0000,0.0000,0.0000,0.7250,3.5579,0.0222,0.0000,0.4315,0.5000,3.0041,0.7228,0.2607,28.8573,0.3892,3.9813,145.8636,'',1.3625,0.5938,2.1744,0.3062,-4.4434,'','',''
2023,198,5398,148,3,1,57653,15165,65695,22307,14441,12988,4865,6310,7615,6940,17839,12537,247854,1,1682,1682,841,841,481,9707,2989,624,386,358,1387,63,14,186,771,708,1670,1044,498,752,234,5226,2736,825,12,106,1318,626,804,12.7350,0.2505,0.3298,0.3869,0.7168,8.5701,7.7078,0.0000,0.0000,0.0000,0.8231,3.7447,0.0071,0.0000,0.2961,0.5000,2.8924,0.6727,0.3112,30.1535,0.3196,4.1186,147.3567,'',1.3683,0.5873,2.0583,0.2990,-11.3030,'','',''
2024,198,5399,148,3,1,57826,15032,65459,22587,14886,12221,5085,5964,7748,7086,18377,12418,247173,0,1680,1680,840,840,497,10282,2880,481,413,351,1373,104,11,198,887,764,1662,1033,597,751,221,5016,2439,782,18,88,1055,539,742,12.9408,0.2574,0.3327,0.3906,0.7233,8.9126,7.3170,0.0000,0.0000,0.0000,0.8220,3.5708,0.0107,0.0000,0.3554,0.5000,3.0268,0.6922,0.2943,32.0623,0.3313,4.2425,147.1268,'',1.3870,0.5968,2.0491,0.3027,-40.7190,'','',''
2025,198,5396,148,3,1,58543,15117,66003,23261,15107,12184,5615,5844,8221,7384,18512,12748,245377,1,1682,1682,841,841,483,10250,3033,483,418,351,1473,45,8,225,787,707,1664,925,649,745,226,4683,2125,632,18,67,1080,554,683,12.8939,0.2580,0.3306,0.3973,0.7279,8.9938,7.2537,0.0000,0.0000,0.0000,0.8769,3.4792,0.0107,0.0000,0.3859,0.5000,3.3383,0.6812,0.3034,29.7412,0.3553,4.3960,145.8841,'',1.3859,0.5922,2.0849,0.3009,-53.3858,'','',''
2026,198,5395,148,3,1,59192,15113,66538,24577,15790,12963,5925,5911,9051,8255,17953,12372,250095,0,1680,1680,840,840,446,10683,3103,410,393,328,1676,97,12,233,832,620,1658,1050,733,696,209,4333,2112,714,22,100,988,546,598,13.2925,0.2668,0.3376,0.4152,0.7528,9.4032,7.7196,0.0000,0.0000,0.0000,0.9981,3.5201,0.0131,0.0000,0.4363,0.5000,3.5268,0.6809,0.3003,33.8068,0.3826,4.9160,148.8661,'',1.4359,0.5920,2.1930,0.3140,-45.4366,'','',''
2027,198,5395,148,3,1,57533,15082,64691,21387,14091,13793,4753,5563,7182,6496,17429,12148,244150,1,1680,1680,840,840,499,9549,2989,473,406,352,1201,51,6,244,745,710,1659,884,604,758,231,4785,2257,636,21,118,999,589,680,12.1517,0.2449,0.3171,0.3717,0.6889,8.4084,8.2306,0.0000,0.0000,0.0000,0.7167,3.3196,0.0125,0.0000,0.3595,0.5000,2.8292,0.6836,0.3047,28.1790,0.3467,3.8763,145.3274,'',1.3031,0.5893,2.4794,0.3002,-1.1047,'','',''
2028,198,5370,148,3,1,58405,15018,65691,23340,15177,13139,5251,5723,8000,7211,17618,12422,247678,0,1680,1680,840,840,440,10352,2969,444,404,374,1482,96,5,202,998,710,1648,813,614,697,233,4832,2330,736,32,88,893,615,665,12.9505,0.2599,0.3312,0.3996,0.7309,9.0953,7.8740,0.0000,0.0000,0.0000,0.8881,3.4297,0.0190,0.0000,0.3655,0.5000,3.1256,0.6538,0.3343,31.5880,0.3411,4.3214,147.4274,'',1.3917,0.5865,2.2958,0.3099,-60.0418,'','',''
2029,198,5369,148,3,1,56970,15033,64281,20964,13712,14228,4501,5662,7037,6354,17405,11630,246773,2,1680,1680,840,840,515,9379,2704,477,380,339,1290,72,11,263,942,781,1668,824,619,756,213,4867,2396,776,12,99,1329,559,731,12.0659,0.2407,0.3159,0.3680,0.6839,8.2088,8.5177,0.0000,0.0000,0.0000,0.7723,3.3896,0.0071,0.0000,0.3685,0.5000,2.6792,0.7074,0.2817,32.3873,0.3427,3.8039,146.8887,'',1.2887,0.5994,2.5129,0.2969,25.4102,'','',''
2030,198,5369,148,3,1,58792,14996,66278,23569,15591,14309,5021,5930,8317,7574,16812,12077,249915,2,1680,1680,840,840,443,10895,2868,423,447,374,1454,45,7,231,1103,679,1673,664,495,763,293,5417,3143,1100,7,84,1105,576,705,13.3230,0.2652,0.3371,0.4009,0.7380,9.3567,8.5873,0.0000,0.0000,0.0000,0.8726,3.5588,0.0042,0.0000,0.2946,0.5000,2.9887,0.6019,0.3840,34.9984,0.3088,4.5454,148.7589,'',1.4351,0.5820,2.4130,0.3252,-119.2433,'','',''
2031,198,5370,148,3,1,57682,14981,65487,22852,14745,14025,5008,6191,8083,7387,17104,11786,248062,2,1680,1680,840,840,480,9940,2949,414,397,410,1446,57,11,216,900,792,1668,876,530,731,225,5226,2942,1011,12,80,1409,595,705,13.0528,0.2556,0.3340,0.3962,0.7301,8.8578,8.4253,0.0000,0.0000,0.0000,0.8687,3.7191,0.0071,0.0000,0.3155,0.5000,2.9810,0.6809,0.3078,34.3644,0.3192,4.4376,147.6560,'',1.3974,0.5920,2.2654,0.3121,-76.1759,'','',''
2032,198,5369,148,3,1,57570,15127,65099,21919,14305,13702,4487,5991,7239,6649,17984,11682,247093,2,1680,1680,840,840,461,9844,2703,481,389,363,1395,29,9,256,972,659,1671,905,570,739,256,4948,2477,785,9,88,1122,590,680,12.4669,0.2485,0.3243,0.3807,0.7051,8.5106,8.1518,0.0000,0.0000,0.0000,0.8299,3.5643,0.0054,0.0000,0.3393,0.5000,2.6708,0.6430,0.3464,31.6916,0.3377,3.9557,147.0792,'',1.3416,0.6062,2.2871,0.3012,-11.6830,'','',''
2033,198,5370,148,3,1,58086,15077,65585,22835,14846,13302,4834,5880,7863,7209,17528,12365,247628,1,1680,1680,840,840,490,10173,2817,353,381,396,1460,97,10,190,878,875,1663,837,563,765,238,5012,2727,968,17,95,1211,651,706,12.8941,0.2556,0.3312,0.3931,0.7243,8.8619,7.9403,0.0000,0.0000,0.0000,0.8715,3.5099,0.0101,0.0000,0.3351,0.5000,2.8774,0.6731,0.3111,35.4969,0.3318,4.3032,147.3976,'',1.3746,0.5864,2.2622,0.3063,-49.1594,'','',''
2034,198,5369,148,3,1,57302,15009,64906,22470,14133,13208,4671,6178,7543,6857,18049,11839,244994,2,1680,1680,840,840,488,9287,2895,406,354,411,1540,56,7,231,835,659,1663,874,605,752,234,4658,2138,684,17,92,1293,541,616,12.5739,0.2466,0.3252,0.3921,0.7173,8.4743,7.9197,20.3494,9.5184,10.8310,0.9234,3.7044,0.0101,0.0000,0.3601,0.5000,2.7804,0.6759,0.3112,31.9925,0.3570,4.1116,145.8298,'',1.3532,0.6039,2.1379,0.2935,-29.0206,'','',''
2035,198,5370,148,3,1,57326,15088,65188,21794,14032,14215,4637,6193,7345,6737,17308,11819,247076,1,1680,1680,840,840,485,9517,2726,449,369,331,1458,62,3,219,772,848,1672,801,582,742,224,4635,2064,646,8,120,1137,491,628,12.5698,0.2448,0.3255,0.3802,0.7057,8.3699,8.4791,21.8062,9.5002,12.3059,0.8697,3.6940,0.0048,0.0000,0.3464,0.5000,2.7601,0.6841,0.3019,31.2984,0.3607,4.0185,147.0690,'',1.3404,0.5942,2.2953,0.2992,-8.5406,'','',''
2036,198,5369,148,3,1,58375,15004,66120,24292,15331,13956,5187,6159,8608,7872,17453,11582,251931,0,1680,1680,840,840,443,10187,3050,412,378,371,1723,53,13,248,873,783,1674,926,522,733,261,4913,2454,904,6,81,1126,523,609,13.3602,0.2626,0.3390,0.4161,0.7552,9.1961,8.3714,21.1071,9.3149,11.7922,1.0335,3.6944,0.0036,4.7219,0.3107,0.5000,3.0875,0.6293,0.3561,36.8378,0.3407,4.7219,149.9589,'',1.4323,0.6011,2.2660,0.3159,-110.6760,'','',''
2037,198,5370,148,3,1,57828,15061,64998,22608,14655,13691,4798,5723,7712,7078,17863,11570,246117,0,1680,1680,840,840,469,9935,2909,375,391,389,1422,43,14,226,796,667,1672,897,578,725,227,4896,2398,845,8,114,1372,641,662,12.5759,0.2534,0.3257,0.3910,0.7167,8.7574,8.1813,21.0637,8.8049,12.2588,0.8497,3.4199,0.0048,0.0000,0.3440,0.5000,2.8560,0.6739,0.3131,35.2377,0.3415,4.2296,146.4982,'',1.3530,0.6069,2.3923,0.3070,-31.8350,'','',''
2038,198,5369,148,3,1,57025,15057,64448,21962,13749,15173,4567,5922,7198,6609,16968,11158,246991,0,1680,1680,840,840,487,9073,2692,417,362,431,1553,66,7,238,761,715,1672,751,590,713,198,4680,2033,630,8,110,1160,599,605,12.1853,0.2411,0.3184,0.3851,0.7035,8.2182,9.0693,23.5430,9.1888,14.3542,0.9283,3.5397,0.0048,3.9504,0.3512,0.5000,2.7185,0.7109,0.2777,30.9887,0.3573,3.9504,147.0185,'',1.3064,0.6033,2.5621,0.2999,16.2690,'','',''
2039,198,5370,148,3,1,57927,15084,64921,22921,14529,13983,4809,5570,7490,6833,17566,11713,244545,1,1680,1680,840,840,477,9638,2952,353,337,377,1562,68,9,235,768,725,1667,864,621,731,225,4413,1914,599,13,99,1022,570,532,12.4245,0.2508,0.3226,0.3957,0.7182,8.6687,8.3429,21.5385,8.5797,12.9588,0.9320,3.3233,0.0077,4.0769,0.3696,0.5000,2.8625,0.6795,0.3078,31.2957,0.3777,4.0769,145.5625,'',1.3324,0.6000,2.5104,0.3035,-21.5374,'','',''
2017,199,6404,149,3,0,47773,12530,53545,18375,11897,11572,4045,4562,6027,5531,13448,10840,201963,0,1400,1400,700,700,415,8272,2068,253,352,261,1296,19,9,247,615,596,1393,938,534,619,188,3917,2069,540,7,87,938,450,650,12.2502,0.2490,0.3201,0.3846,0.7047,8.5453,8.3119,0.0000,0.0000,0.0000,0.9309,3.2768,0.0050,0.0000,0.3814,0.5000,2.8893,0.6882,0.3037,26.0996,0.3556,3.9728,144.2593,'',1.3136,0.5537,2.5366,0.3007,-7.1027,'','',''
2018,199,6401,149,3,0,48062,12511,54776,18480,12767,9930,4166,5321,6342,5733,15140,10497,203775,0,1400,1400,700,700,423,8935,2715,497,428,353,764,60,12,318,805,456,1384,743,488,626,177,3888,2383,700,16,79,1025,397,655,13.3399,0.2656,0.3417,0.3845,0.7262,9.1842,7.1433,0.0000,0.0000,0.0000,0.5496,3.8278,0.0114,0.0000,0.3486,0.5000,2.9757,0.7050,0.2827,29.3747,0.3560,4.1241,145.5536,'',1.4458,0.5906,1.8662,0.3176,-19.2923,'','',''
