year,team_id,league_id,sub_league_id,level_id,split_id,position,g,gs,tc,a,po,e,dp,tp,pb,sba,rto,er,ip,ipf,pct,range,rtop,cera,zr,plays,plays_base,roe,eff,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5
2029,181,147,1,2,0,0,1120,11200,41936,11170,29964,802,711,2,250,1095,320,0,89898,0,0.9809,4.1181,0.2922,0.0000,-314.2068,18358,18283,595,0.9716,13513,12430,4205,2972,2484,1147,1779,527,1585,194,4103,0
2030,173,147,0,2,0,0,1120,11200,41906,11304,29905,697,632,0,298,1123,318,0,89724,0,0.9834,4.1336,0.2832,0.0000,225.3204,18062,18052,500,0.9729,9859,9178,6212,5139,2642,1776,2063,830,1834,327,4467,0
2030,181,147,1,2,0,0,1120,11200,42733,11808,30197,728,677,0,281,1058,315,0,90600,0,0.9830,4.1727,0.2977,0.0000,268.1052,19164,19076,511,0.9778,10315,9578,6388,5313,2868,1938,2189,866,2036,359,4993,0
2031,173,147,0,2,0,0,1120,11200,41983,11414,29839,730,786,1,263,922,281,0,89517,0,0.9826,4.1476,0.3048,0.0000,110.6580,18265,18460,529,0.9608,10040,9323,6170,5050,2658,1726,2045,827,1859,322,4635,0
2031,181,147,1,2,0,0,1120,11200,42843,11974,30159,710,750,1,311,947,312,0,90480,0,0.9834,4.1909,0.3295,0.0000,354.3948,18781,18552,524,0.9841,9894,9193,6191,5203,2774,1895,2173,952,1834,353,4580,0
2032,173,147,0,2,0,0,1120,11200,42491,11837,29918,736,718,0,276,1116,304,0,89760,0,0.9827,4.1867,0.2724,0.0000,148.0884,18708,18842,550,0.9637,10004,9265,6446,5327,2806,1842,2064,812,1761,328,4627,0
2032,181,147,1,2,0,0,1120,11200,42035,11353,29938,744,766,1,262,897,288,0,89814,0,0.9823,4.1377,0.3211,0.0000,148.7676,18209,18251,534,0.9684,9856,9107,6220,5108,2687,1722,2070,847,1812,322,4766,0
2033,173,147,0,2,0,0,1120,11200,42499,11833,29947,719,781,0,127,1093,330,0,89850,0,0.9831,4.1850,0.3019,0.0000,192.1848,18824,18980,500,0.9654,10038,9294,6421,5334,2787,1852,2074,880,1836,347,4594,0
2033,181,147,1,2,0,0,1120,11200,42065,11374,29976,715,745,0,105,975,284,0,89934,0,0.9830,4.1380,0.2913,0.0000,279.8784,18238,18109,553,0.9766,9788,9056,6138,5166,2620,1786,2038,869,1794,345,4228,0
2034,173,147,0,2,0,0,1120,11198,42510,11907,29912,691,789,1,106,1061,302,0,89734,0,0.9837,4.1943,0.2846,0.0000,12.2220,18774,18535,511,0.9853,12557,11830,3898,2888,3186,1715,1790,639,1866,284,3206,0
2034,181,147,1,2,0,0,1120,11198,42328,11706,29909,713,737,0,103,1020,323,0,89731,0,0.9832,4.1740,0.3167,0.0000,100.6860,18643,18231,527,0.9937,12403,11661,3932,2870,3063,1782,1800,677,1963,334,3416,0
2035,173,147,0,2,0,0,1120,11198,41805,11206,29901,698,696,2,111,1049,272,0,89707,0,0.9833,4.1241,0.2593,0.0000,50.7312,18623,18295,487,0.9913,12541,11804,3807,2671,3233,1737,2004,794,2089,381,3472,0
2035,181,147,1,2,0,0,1120,11199,41984,11472,29846,666,768,1,100,795,257,0,89538,0,0.9841,4.1531,0.3233,0.0000,16.6956,18490,18200,488,0.9891,12126,11397,4036,2808,3323,1755,2114,800,2262,420,3810,0
2036,173,147,0,2,0,0,1122,11217,42316,11527,30051,738,649,0,88,1069,361,0,90162,0,0.9826,4.1503,0.3377,0.0000,73.3956,18946,18627,548,0.9877,12557,11812,4064,2912,3265,1822,2005,820,1987,380,3405,0
2036,181,147,1,2,0,0,1120,11199,41978,11364,29957,657,723,0,101,925,299,0,89879,0,0.9843,4.1377,0.3232,0.0000,105.8688,18661,18204,483,0.9986,12370,11650,3913,2824,3237,1669,2215,894,2096,373,3694,0
2037,173,147,0,2,0,0,1120,11198,42205,11430,30011,764,762,0,100,1134,315,0,90035,0,0.9819,4.1425,0.2778,0.0000,-13.3884,18788,18489,561,0.9858,12350,11550,4080,2847,3341,1790,2131,823,2080,374,3600,0
2037,181,147,1,2,0,0,1120,11195,42173,11409,30043,721,790,0,101,1037,277,0,90132,0,0.9829,4.1391,0.2671,0.0000,85.0560,18356,17929,522,0.9947,12009,11319,3803,2667,3307,1810,2148,836,2081,370,3621,0
2038,173,147,0,2,0,0,1120,11200,42290,11424,30177,689,679,0,110,1223,402,0,90531,0,0.9837,4.1357,0.3287,0.0000,59.6172,18765,18467,511,0.9885,12454,11696,3945,2838,3240,1753,2188,856,2014,390,3724,0
2038,181,147,1,2,0,0,1120,11200,42337,11467,30238,632,791,1,93,893,301,0,90717,0,0.9851,4.1375,0.3371,0.0000,188.8188,18296,17789,470,1.0021,11873,11183,3879,2859,3186,1758,2071,864,2089,401,3528,0
2039,173,147,0,2,0,0,1120,11200,42406,11483,30230,693,809,0,89,897,249,0,90696,0,0.9837,4.1393,0.2776,0.0000,13.2804,18698,18451,529,0.9847,12457,11724,4053,2878,3267,1748,2124,821,2116,368,3550,0
2039,181,147,1,2,0,0,1120,11200,41903,11264,29931,708,697,0,99,891,264,0,89796,0,0.9831,4.1289,0.2963,0.0000,121.2768,18140,17691,520,0.9960,11900,11201,3781,2718,3123,1732,1972,808,2048,381,3519,0
2017,0,148,0,0,0,0,1680,0,64679,17819,45732,1128,1297,2,162,1789,591,0,137205,0,0.9826,4.1686,0.3304,0.0000,-551.4000,29964,30037,846,0.9694,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,148,0,0,0,0,1704,0,65743,18590,45897,1256,878,1,163,2031,678,0,137700,0,0.9809,4.2148,0.3338,0.0000,-493.2000,30593,30486,929,0.9730,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,148,0,0,0,0,1706,0,66158,18795,45937,1426,930,1,127,1887,631,0,137820,0,0.9784,4.2272,0.3344,0.0000,-688.2000,30846,30904,1089,0.9629,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,148,0,0,0,0,1680,0,65082,18498,45264,1320,885,2,136,1934,685,0,135816,0,0.9797,4.2253,0.3542,0.0000,-688.8000,29970,30156,962,0.9619,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,148,0,0,0,0,1704,0,65827,18552,45944,1331,818,0,123,1959,663,0,137835,0,0.9798,4.2113,0.3384,0.0000,-772.8000,29560,29827,1021,0.9568,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,148,0,0,0,0,1708,0,65812,18611,45919,1282,803,0,152,2185,692,0,137757,0,0.9805,4.2159,0.3167,0.0000,-664.8000,29919,30093,934,0.9632,0,0,0,0,0,0,0,0,0,0,0,0
2023,198,148,0,3,0,0,1682,7040,65263,18574,45494,1195,1134,1,175,1944,626,0,136488,0,0.9817,4.2246,0.3220,0.0000,-403.1700,28961,28746,887,0.9766,21777,20182,5682,3995,3580,1664,2541,763,2090,248,5102,0
2024,198,148,0,3,0,0,1680,16800,65257,19026,45091,1140,1122,1,167,1594,539,0,135288,0,0.9825,4.2654,0.3381,0.0000,-315.8676,29440,29053,847,0.9842,22117,20534,5628,3961,3561,1684,2559,766,2171,271,5513,0
2025,198,148,0,3,0,0,1682,16820,65655,19041,45348,1266,1019,0,170,1634,554,0,136056,0,0.9807,4.2593,0.3390,0.0000,-356.1852,29899,29645,914,0.9777,22544,20914,5602,4027,3590,1675,2712,841,2177,263,5626,0
2026,198,148,0,3,0,0,1680,16800,65300,18639,45337,1324,1162,1,662,1534,546,0,136017,0,0.9797,4.2332,0.3559,0.0000,-435.3540,29017,28710,939,0.9780,21998,20311,5516,3891,3730,1698,2721,762,2233,262,5761,0
2027,198,148,0,3,0,0,1680,16800,64590,18071,45245,1274,978,0,53,1588,589,0,135741,0,0.9803,4.1980,0.3709,0.0000,-375.5652,28398,28077,975,0.9767,21418,19745,5362,3878,3492,1633,2528,784,2019,252,5327,0
2028,198,148,0,3,0,0,1680,16800,64422,18125,45054,1243,903,0,147,1508,615,0,135162,0,0.9807,4.2069,0.4078,0.0000,-445.2768,28763,28500,912,0.9772,21777,20078,5514,3906,3580,1634,2631,733,2107,236,5575,0
2029,198,148,0,3,0,0,1680,16800,64190,17914,45099,1177,928,0,294,1888,559,0,135303,0,0.9817,4.1915,0.2961,0.0000,-136.8576,27833,27343,884,0.9856,20124,18672,5617,4187,3311,1714,2538,827,2082,310,5320,0
2030,198,148,0,3,0,0,1680,16800,63698,17497,44986,1215,788,1,337,1681,576,0,134970,0,0.9809,4.1665,0.3427,0.0000,238.4604,27697,27661,896,0.9689,14772,13605,9381,7732,4004,2620,3031,1243,2746,504,6785,0
2031,198,148,0,3,0,0,1680,16800,64009,17902,44943,1164,1001,0,378,2004,595,0,134835,0,0.9818,4.1948,0.2969,0.0000,354.4392,27718,27632,861,0.9720,14590,13557,9438,7868,3925,2677,3004,1240,2651,478,6353,0
2032,198,148,0,3,0,0,1680,16800,65161,18711,45379,1071,1011,1,309,1712,590,0,136149,0,0.9836,4.2366,0.3446,0.0000,561.5280,28380,28149,789,0.9802,14550,13553,9562,8109,4143,2931,3018,1318,2615,546,6253,0
2033,198,148,0,3,0,0,1680,16800,64622,18296,45229,1097,940,0,166,1862,651,0,135696,0,0.9830,4.2133,0.3496,0.0000,508.6632,28509,28266,803,0.9802,14977,13933,9703,8163,3971,2742,3017,1344,2637,527,6576,0
2034,198,148,0,3,0,0,1680,16796,64830,18676,45026,1128,989,0,139,1834,541,0,135082,0,0.9826,4.2442,0.2950,0.0000,183.1824,28994,28242,853,0.9964,18898,17810,6137,4569,4864,2718,2744,1042,2861,477,4546,0
2035,198,148,0,3,0,0,1680,16800,64111,17794,45262,1055,950,1,165,1628,491,0,135795,0,0.9835,4.1791,0.3016,0.0000,399.8064,28248,27283,783,1.0067,17889,16933,5800,4283,4932,2795,3055,1324,2905,627,4732,0
2036,198,148,0,3,0,0,1680,16800,64249,18098,45006,1145,1036,0,173,1649,523,0,135036,0,0.9822,4.2058,0.3172,0.0000,158.4672,28215,27469,869,0.9955,18185,17039,5995,4350,4966,2721,3132,1207,3154,633,4982,0
2037,198,148,0,3,0,0,1680,16800,64777,18467,45182,1128,1016,0,157,2013,641,0,135549,0,0.9826,4.2261,0.3184,0.0000,256.8588,28562,27762,840,0.9986,18372,17284,5846,4283,5001,2774,3180,1335,3062,605,4880,0
2038,198,148,0,3,0,0,1680,16800,63741,17540,45170,1031,851,0,151,1759,599,0,135513,0,0.9838,4.1648,0.3405,0.0000,347.6652,27291,26384,774,1.0050,17453,16471,5608,4151,4721,2695,2856,1212,3031,609,4425,0
2039,198,148,0,3,0,0,1680,16800,64462,18121,45243,1098,974,0,154,1591,570,0,135743,0,0.9830,4.2011,0.3583,0.0000,305.4216,28504,27557,841,1.0038,18324,17299,5858,4245,4935,2796,3004,1282,2965,552,4889,0
2017,0,149,0,0,0,0,1400,0,52529,14013,37583,933,1013,0,131,1388,450,0,112765,0,0.9822,4.1180,0.3242,0.0000,-462.0000,23627,23743,654,0.9676,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,149,0,0,0,0,1400,0,54244,15745,37531,968,847,1,204,1422,397,0,112599,0,0.9822,4.2583,0.2792,0.0000,-415.2000,25262,25259,695,0.9726,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,149,0,0,0,0,1400,0,54400,15672,37627,1101,701,0,167,1760,502,0,112877,0,0.9798,4.2497,0.2852,0.0000,-391.2000,25358,25210,800,0.9741,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,149,0,0,0,0,1400,0,54724,15970,37720,1034,838,1,192,1696,531,0,113169,0,0.9811,4.2698,0.3131,0.0000,-487.8000,24733,24789,757,0.9672,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,149,0,0,0,0,1400,0,54809,15799,37981,1029,777,0,156,1402,349,0,113949,0,0.9812,4.2477,0.2489,0.0000,-496.8000,24997,25042,783,0.9669,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,149,0,0,0,0,1400,0,54631,15769,37817,1045,877,0,259,1453,496,0,113463,0,0.9809,4.2505,0.3414,0.0000,-569.4000,24672,24839,782,0.9618,0,0,0,0,0,0,0,0,0,0,0,0
2023,199,149,0,3,0,0,1396,6020,54209,15600,37613,996,880,0,157,1590,443,0,112848,0,0.9816,4.2439,0.2786,0.0000,-472.9068,23666,23723,730,0.9668,17778,16407,4501,3134,2961,1303,2193,591,1677,188,4075,0
2024,199,149,0,3,0,0,1390,13900,53786,15374,37472,940,747,0,177,1638,524,0,112419,0,0.9825,4.2307,0.3199,0.0000,-288.2136,23357,23308,713,0.9715,17599,16404,4366,3157,2880,1366,2029,596,1649,238,3916,0
2025,199,149,0,3,0,0,1400,14000,53909,15388,37548,973,768,0,191,1449,480,0,112644,0,0.9820,4.2295,0.3313,0.0000,-279.5952,23256,23076,718,0.9767,17298,16034,4304,3166,2875,1352,2056,576,1587,202,4051,0
2026,199,149,0,3,0,0,1400,14000,54906,16144,37690,1072,911,0,213,1507,546,0,113079,0,0.9805,4.2847,0.3623,0.0000,-274.3260,24052,23737,811,0.9791,17837,16538,4479,3248,2932,1412,2049,596,1685,190,4455,0
2027,199,149,0,3,0,0,1400,14000,54918,15973,37895,1050,885,0,189,1313,488,0,113688,0,0.9809,4.2644,0.3717,0.0000,-386.9952,23853,23650,817,0.9740,17679,16344,4492,3188,3001,1379,2187,572,1744,178,4615,0
2028,199,149,0,3,0,0,1400,14000,54167,15203,37821,1143,856,0,377,1220,428,0,113469,0,0.9789,4.2057,0.3508,0.0000,-442.6440,23280,23195,881,0.9657,17286,15892,4395,3149,2819,1277,2079,570,1668,199,4191,0
2029,199,149,0,3,0,0,1400,14000,53755,15178,37550,1027,701,0,161,1574,456,0,112653,0,0.9809,4.2125,0.2897,0.0000,-202.5084,22986,22705,764,0.9787,16382,15132,4760,3580,2989,1467,2194,690,1768,245,4413,0
2030,199,149,0,3,0,0,1402,14020,53179,14716,37494,969,681,0,331,1666,468,0,112485,0,0.9818,4.1774,0.2809,0.0000,325.3236,22327,22166,684,0.9764,11421,10522,7760,6521,3259,2210,2425,1015,2101,412,5172,0
2031,199,149,0,3,0,0,1400,14000,53315,14701,37606,1008,801,2,304,1764,547,0,112818,0,0.9811,4.1728,0.3101,0.0000,293.0928,22315,22338,721,0.9667,11432,10596,7585,6374,3380,2365,2396,987,2117,406,5038,0
2032,199,149,0,3,0,0,1400,14000,53753,15142,37732,879,884,0,305,1232,391,0,113202,0,0.9836,4.2037,0.3174,0.0000,434.2416,22505,22318,661,0.9788,11296,10524,7670,6470,3320,2369,2495,1067,2110,427,4789,0
2033,199,149,0,3,0,0,1400,14000,53266,14686,37692,888,911,0,115,1551,439,0,113082,0,0.9833,4.1687,0.2830,0.0000,349.3836,22493,22328,659,0.9779,11920,11041,7596,6352,3191,2223,2490,1047,2074,398,5136,0
2034,199,149,0,3,0,0,1400,13998,53403,14714,37791,898,920,0,126,1340,413,0,113389,0,0.9832,4.1675,0.3082,0.0000,12.2916,22940,22657,692,0.9819,15378,14452,4615,3400,3673,2072,2218,800,2271,370,3666,0
2035,199,149,0,3,0,0,1400,13997,53636,14972,37724,940,840,0,132,1715,478,0,113174,0,0.9825,4.1906,0.2787,0.0000,59.4000,23426,23039,688,0.9869,15299,14354,5015,3648,4099,2227,2586,1037,2565,435,4000,0
2036,199,149,0,3,0,0,1400,13999,53306,14550,37866,890,862,0,126,1584,451,0,113601,0,0.9833,4.1526,0.2847,0.0000,101.0400,22955,22559,633,0.9895,14772,13864,4939,3572,3959,2224,2414,976,2488,463,4077,0
2037,199,149,0,3,0,0,1400,13999,53526,14612,37960,954,823,0,129,1929,559,0,113891,0,0.9822,4.1544,0.2898,0.0000,-28.0848,22656,22523,734,0.9733,14761,13858,4802,3463,3933,2167,2479,1007,2420,421,3713,0
2038,199,149,0,3,0,0,1402,14020,52630,13976,37830,824,809,0,127,1322,352,0,113496,0,0.9843,4.1081,0.2663,0.0000,137.2980,22090,21805,620,0.9846,14329,13490,4493,3318,3795,2167,2358,1036,2244,433,3547,0
2039,199,149,0,3,0,0,1400,14000,52993,14496,37549,948,767,0,133,1478,480,0,112659,0,0.9821,4.1577,0.3248,0.0000,168.7980,22670,22130,719,0.9919,14648,13798,4647,3396,3906,2203,2310,967,2352,501,3672,0
2017,0,150,0,0,0,0,1120,0,42489,11610,30089,790,866,0,109,1252,418,0,90273,0,0.9814,4.1573,0.3339,0.0000,-379.8000,19665,19730,568,0.9679,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,150,0,0,0,0,1120,0,42972,11942,30300,730,638,2,132,1383,479,0,90900,0,0.9830,4.1824,0.3463,0.0000,-305.4000,19374,19350,533,0.9737,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,150,0,0,0,0,1120,0,43378,12436,30055,887,658,1,166,1143,360,0,90171,0,0.9796,4.2410,0.3150,0.0000,-392.4000,20077,20058,673,0.9674,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,150,0,0,0,0,1120,0,43474,12562,30102,810,633,0,157,1309,448,0,90321,0,0.9814,4.2512,0.3422,0.0000,-415.2000,19811,19911,592,0.9652,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,150,0,0,0,0,1120,0,43523,12357,30291,875,631,0,144,1287,416,0,90885,0,0.9799,4.2233,0.3232,0.0000,-403.8000,19588,19606,655,0.9657,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,150,0,0,0,0,1120,0,43291,12199,30274,818,578,0,139,1253,467,0,90828,0,0.9811,4.2086,0.3727,0.0000,-411.0000,19295,19359,621,0.9646,0,0,0,0,0,0,0,0,0,0,0,0
2023,216,150,0,3,0,0,1120,4820,43876,12834,30235,807,850,0,146,1266,304,0,90711,0,0.9816,4.2731,0.2401,0.0000,-275.1744,19358,19161,595,0.9792,14667,13528,3637,2595,2474,1141,1672,472,1408,162,3581,0
2024,216,150,0,3,0,0,1104,11040,42593,12082,29710,801,780,0,100,1118,354,0,89136,0,0.9812,4.2197,0.3166,0.0000,-311.5872,18587,18445,596,0.9754,14014,12836,3549,2462,2251,1060,1700,527,1436,161,3756,0
2025,216,150,0,3,0,0,1120,11200,44063,12873,30386,804,838,0,72,986,298,0,91161,0,0.9818,4.2708,0.3022,0.0000,-208.6200,19349,19176,617,0.9768,14459,13405,3560,2589,2448,1192,1606,516,1361,175,3396,0
2026,216,150,0,3,0,0,1120,11200,43601,12708,30063,830,739,1,123,1130,343,0,90192,0,0.9810,4.2680,0.3035,0.0000,-279.1380,19668,19445,623,0.9794,14912,13787,3723,2629,2437,1102,1760,503,1561,181,3753,0
2027,216,150,0,3,0,0,1120,11200,43051,11977,30328,746,691,0,109,1265,385,0,90984,0,0.9827,4.1847,0.3043,0.0000,-236.9112,18522,18266,555,0.9836,13955,12957,3631,2557,2253,989,1662,466,1407,165,3384,0
2028,216,150,0,3,0,0,1120,11200,43564,12439,30277,848,814,0,133,992,295,0,90840,0,0.9805,4.2321,0.2974,0.0000,-330.2880,19196,18955,666,0.9776,14299,13136,3782,2676,2453,1088,1764,459,1516,165,3632,0
2029,216,150,0,3,0,0,1120,11200,43207,12507,29923,777,605,0,170,1380,450,0,89781,0,0.9820,4.2533,0.3261,0.0000,-12.8052,19038,18490,570,0.9988,13766,12797,3831,2826,2400,1231,1686,599,1488,209,3905,0
2030,216,150,0,3,0,0,1120,11200,42680,11957,29914,809,580,1,279,1188,363,0,89745,0,0.9810,4.1990,0.3056,0.0000,279.9912,18561,18310,605,0.9807,9550,8767,6246,5225,2835,1892,2206,941,1857,338,4669,0
2031,216,150,0,3,0,0,1122,11220,43119,12135,30210,774,717,1,180,1230,410,0,90633,0,0.9820,4.2049,0.3333,0.0000,306.9708,18710,18492,571,0.9809,9720,8978,6333,5287,2754,1905,2090,871,1788,361,4534,0
2032,216,150,0,3,0,0,1120,11200,43105,11996,30319,790,630,0,186,1345,417,0,90960,0,0.9817,4.1868,0.3100,0.0000,293.9592,18805,18642,578,0.9777,9917,9176,6313,5272,2715,1867,2077,908,1841,352,4461,0
2033,216,150,0,3,0,0,1120,11200,42645,12123,29776,746,675,0,113,1298,422,0,89340,0,0.9825,4.2209,0.3251,0.0000,275.3580,18604,18461,546,0.9782,9657,8930,6363,5259,2696,1854,2085,892,1827,348,4498,0
2034,216,150,0,3,0,0,1120,11196,43190,12521,29901,768,759,0,105,1219,376,0,89706,0,0.9822,4.2561,0.3084,0.0000,120.0864,19371,18892,547,0.9964,12786,12039,3988,2983,3174,1803,1745,621,1878,334,3079,0
2035,216,150,0,3,0,0,1120,11199,42780,11961,30110,709,656,2,93,1176,343,0,90333,0,0.9834,4.1916,0.2917,0.0000,27.4284,18862,18485,525,0.9920,12447,11679,4044,2831,3316,1761,2023,768,2052,390,3300,0
2036,216,150,0,3,0,0,1120,11197,42775,12087,29948,740,730,0,90,1345,449,0,89849,0,0.9827,4.2106,0.3338,0.0000,34.7928,18487,18048,544,0.9942,11966,11215,4059,2841,3232,1694,2138,837,2119,372,3408,0
2037,216,150,0,3,0,0,1120,11198,43382,12301,30353,728,688,2,102,1223,351,0,91070,0,0.9832,4.2153,0.2870,0.0000,189.4788,19204,18702,530,0.9985,12522,11826,4019,2924,3337,1914,1982,831,1893,391,3163,0
2038,216,150,0,3,0,0,1120,11200,43067,12238,30058,771,666,0,111,1359,429,0,90177,0,0.9821,4.2213,0.3157,0.0000,120.6492,19005,18472,560,0.9985,12347,11591,4027,2884,3238,1754,2108,848,1969,408,3233,0
2039,216,150,0,3,0,0,1120,11200,42581,11812,30012,757,621,0,115,1192,407,0,90042,0,0.9822,4.1804,0.3414,0.0000,-0.4272,18710,18371,563,0.9878,12227,11445,4065,2819,3377,1785,2221,866,2093,388,3546,0
2017,0,151,0,0,0,0,1120,0,42786,11868,30172,746,953,1,100,1115,431,0,90519,0,0.9826,4.1799,0.3865,0.0000,-402.6000,19836,19977,530,0.9664,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,151,0,0,0,0,1120,0,41969,11515,29727,727,543,0,165,1557,471,0,89187,0,0.9827,4.1618,0.3025,0.0000,-283.8000,18768,18732,509,0.9747,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,151,0,0,0,0,1120,0,42953,12046,30048,859,744,0,242,1523,467,0,90147,0,0.9800,4.2025,0.3066,0.0000,-392.4000,19206,19273,587,0.9661,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,151,0,0,0,0,1120,0,42574,11709,30060,805,670,0,180,1327,484,0,90183,0,0.9811,4.1684,0.3647,0.0000,-378.0000,18871,18922,579,0.9667,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,151,0,0,0,0,1120,0,42753,11811,30213,729,652,1,183,1486,526,0,90639,0,0.9829,4.1728,0.3540,0.0000,-390.0000,18620,18753,517,0.9653,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,151,0,0,0,0,1120,0,42931,11978,30128,825,693,1,247,1521,457,0,90384,0,0.9808,4.1927,0.3005,0.0000,-423.0000,18940,19063,582,0.9630,0,0,0,0,0,0,0,0,0,0,0,0
2023,233,151,0,4,0,0,1108,4640,41751,11202,29756,793,559,0,160,1538,428,0,89274,0,0.9810,4.1291,0.2783,0.0000,-265.6944,17541,17317,504,0.9838,13292,12254,3525,2413,2407,1078,1709,510,1378,142,3570,0
2024,233,151,0,4,0,0,1112,11120,41897,11292,29833,772,604,0,162,1371,410,0,89514,0,0.9816,4.1348,0.2991,0.0000,-310.0536,17843,17620,558,0.9810,13639,12491,3644,2547,2392,1043,1736,481,1435,165,3522,0
2025,233,151,0,4,0,0,1112,11120,41804,11134,29927,743,613,1,166,1144,347,0,89784,0,0.9822,4.1160,0.3033,0.0000,-257.7540,17669,17513,549,0.9776,13502,12490,3441,2437,2336,1073,1717,499,1376,140,3495,0
2026,233,151,0,4,0,0,1112,11120,42117,11592,29687,838,656,1,230,1580,473,0,89064,0,0.9801,4.1713,0.2994,0.0000,-324.8400,18010,17772,602,0.9795,13764,12659,3492,2416,2433,1044,1819,493,1519,149,3786,0
2027,233,151,0,4,0,0,1112,11120,41267,10825,29643,799,553,0,184,1249,451,0,88941,0,0.9806,4.0950,0.3611,0.0000,-383.8140,17093,16996,585,0.9713,13102,12037,3494,2337,2318,989,1764,477,1477,147,3864,0
2028,233,151,0,4,0,0,1120,11200,42007,11183,30055,769,531,0,192,1381,378,0,90168,0,0.9817,4.1161,0.2737,0.0000,-300.2364,17792,17588,556,0.9800,13703,12579,3588,2511,2237,989,1690,474,1439,154,3910,0
2029,233,151,0,4,0,0,1120,11200,42207,11277,30144,786,670,1,259,1231,403,0,90438,0,0.9814,4.1220,0.3274,0.0000,-221.8980,17310,17043,556,0.9830,12806,11788,3539,2509,2328,1087,1750,516,1454,180,3483,0
2030,233,151,0,4,0,0,1120,11200,41852,10999,30087,766,501,0,269,1362,434,0,90270,0,0.9817,4.0963,0.3186,0.0000,194.1216,17495,17388,544,0.9749,9332,8636,5996,4959,2712,1764,1958,759,1736,313,4376,0
2031,233,151,0,4,0,0,1120,11200,41441,10932,29848,661,580,0,299,1244,399,0,89553,0,0.9840,4.0984,0.3207,0.0000,324.3744,17278,17023,474,0.9871,9256,8627,5850,4923,2537,1697,1918,797,1751,326,4311,0
2032,233,151,0,4,0,0,1120,11200,42705,11957,29965,783,725,0,270,1194,390,0,89898,0,0.9817,4.1970,0.3266,0.0000,232.5240,18092,17882,584,0.9791,9502,8728,6148,5128,2671,1755,2090,856,1895,332,4713,0
2033,233,151,0,4,0,0,1120,11200,41892,11212,29958,722,574,1,114,1133,399,0,89880,0,0.9828,4.1225,0.3522,0.0000,345.6576,17489,17208,528,0.9856,8914,8298,6125,5129,2634,1775,2007,879,1711,336,4386,0
2034,233,151,0,4,0,0,1120,11200,43146,12364,29975,807,772,0,108,1175,342,0,89928,0,0.9813,4.2373,0.2911,0.0000,-20.1612,18801,18401,611,0.9885,12366,11614,4052,2890,3273,1743,1830,634,1970,304,3338,0
2035,233,151,0,4,0,0,1122,11218,42174,11425,30055,694,561,0,98,1526,462,0,90169,0,0.9835,4.1402,0.3028,0.0000,177.9828,17888,17272,483,1.0077,11662,10945,3813,2777,3116,1671,2013,799,2098,443,3410,0
2036,233,151,0,4,0,0,1124,11238,42112,11321,30065,726,603,1,103,1328,397,0,90200,0,0.9828,4.1294,0.2989,0.0000,142.4244,17704,17203,527,0.9985,11418,10747,3781,2751,3118,1711,1975,810,2070,390,3449,0
2037,233,151,0,4,0,0,1120,11200,41958,11244,30019,695,552,1,104,1152,355,0,90057,0,0.9834,4.1237,0.3082,0.0000,184.1748,17362,16801,491,1.0042,11116,10438,3788,2780,3087,1753,1854,753,1914,386,3282,0
2038,233,151,0,4,0,0,1120,11200,41491,10878,29919,694,657,0,117,1005,321,0,89763,0,0.9833,4.0905,0.3194,0.0000,57.7740,17353,16952,522,0.9929,11462,10756,3558,2514,3050,1651,1970,779,2085,363,3425,0
2039,233,151,0,4,0,0,1120,11200,42048,11401,29944,703,707,1,182,1277,451,0,89835,0,0.9833,4.1421,0.3532,0.0000,71.6820,17751,17343,494,0.9950,11517,10814,3772,2709,3193,1690,2106,817,2007,354,3525,0
2017,0,152,0,0,0,0,1400,0,53681,14686,37997,998,1088,0,127,1471,519,0,113997,0,0.9814,4.1593,0.3528,0.0000,-532.8000,24920,25081,727,0.9646,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,152,0,0,0,0,1400,0,53549,14985,37579,985,744,0,237,1739,520,0,112740,0,0.9816,4.1962,0.2990,0.0000,-325.2000,24687,24503,726,0.9779,0,0,0,0,0,0,0,0,0,0,0,0
